tick,type,frame_rate,hours,minutes,seconds,frames,sub_frames,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,control,value,program,note,velocity
153834,note_off,,,,,,,6,0,3,,,,,,,,2,,,,51,100
153835,note_off,,,,,,,1,0,3,,,,,,,,2,,,,54,100
153839,note_on,,,,,,,4,0,3,,,,,,,,2,,,,47,100
153840,note_on,,,,,,,0,0,3,,,,,,,,2,,,,56,100
153840,note_on,,,,,,,1,0,3,,,,,,,,2,,,,52,100
153840,note_on,,,,,,,0,0,3,,,,,,,,2,,,,40,100
153840,note_on,,,,,,,7,0,1,,,,,,,,0,,,,68,100
154064,note_off,,,,,,,704,0,2,,,,,,,,1,,,,59,100
154073,note_off,,,,,,,233,0,3,,,,,,,,2,,,,47,100
154074,note_off,,,,,,,234,0,1,,,,,,,,0,,,,68,100
154074,note_off,,,,,,,0,0,3,,,,,,,,2,,,,40,100
154074,note_off,,,,,,,0,0,3,,,,,,,,2,,,,56,100
154074,note_off,,,,,,,1,0,3,,,,,,,,2,,,,52,100
154079,note_on,,,,,,,15,0,2,,,,,,,,1,,,,64,100
154079,note_on,,,,,,,5,0,1,,,,,,,,0,,,,71,100
154080,note_on,,,,,,,6,0,3,,,,,,,,2,,,,28,100
154080,note_on,,,,,,,0,0,3,,,,,,,,2,,,,40,100
154080,set_tempo,,,,,,,480,1,0,654236,,,,,,,,,,,,
154080,note_on,,,,,,,1,0,2,,,,,,,,1,,,,71,100
154081,note_on,,,,,,,1,0,2,,,,,,,,1,,,,68,100
154314,note_off,,,,,,,233,0,2,,,,,,,,1,,,,71,100
154315,note_off,,,,,,,1,0,2,,,,,,,,1,,,,68,100
154320,note_on,,,,,,,0,0,2,,,,,,,,1,,,,69,100
154320,note_on,,,,,,,5,0,2,,,,,,,,1,,,,66,100
154547,note_off,,,,,,,467,0,3,,,,,,,,2,,,,28,100
154549,note_off,,,,,,,2,0,3,,,,,,,,2,,,,40,100
154549,note_off,,,,,,,229,0,2,,,,,,,,1,,,,64,100
154554,note_off,,,,,,,5,0,2,,,,,,,,1,,,,66,100
154554,note_off,,,,,,,0,0,2,,,,,,,,1,,,,69,100
154559,note_on,,,,,,,10,0,3,,,,,,,,2,,,,28,100
154559,note_on,,,,,,,5,0,2,,,,,,,,1,,,,64,100
154560,set_tempo,,,,,,,480,1,0,650195,,,,,,,,,,,,
154560,note_on,,,,,,,1,0,2,,,,,,,,1,,,,71,100
154560,note_on,,,,,,,1,0,3,,,,,,,,2,,,,40,100
154561,note_on,,,,,,,1,0,2,,,,,,,,1,,,,68,100
154783,note_off,,,,,,,704,0,1,,,,,,,,0,,,,71,100
154792,note_off,,,,,,,232,0,3,,,,,,,,2,,,,28,100
154793,note_off,,,,,,,1,0,3,,,,,,,,2,,,,40,100
154793,note_off,,,,,,,232,0,2,,,,,,,,1,,,,64,100
154794,note_off,,,,,,,1,0,2,,,,,,,,1,,,,71,100
154795,note_off,,,,,,,1,0,2,,,,,,,,1,,,,68,100
154799,note_on,,,,,,,6,0,3,,,,,,,,2,,,,47,100
154800,note_on,,,,,,,1,0,3,,,,,,,,2,,,,52,100
154800,note_on,,,,,,,0,0,3,,,,,,,,2,,,,56,100
154800,note_on,,,,,,,0,0,3,,,,,,,,2,,,,40,100
154801,note_on,,,,,,,6,0,2,,,,,,,,1,,,,59,100
155035,note_off,,,,,,,235,0,3,,,,,,,,2,,,,56,100
155035,note_off,,,,,,,0,0,3,,,,,,,,2,,,,52,100
155039,note_on,,,,,,,4,0,3,,,,,,,,2,,,,54,100
155040,set_tempo,,,,,,,480,1,0,646203,,,,,,,,,,,,
155040,note_on,,,,,,,1,0,3,,,,,,,,2,,,,51,100
155266,note_off,,,,,,,226,0,3,,,,,,,,2,,,,47,100
155268,note_off,,,,,,,2,0,3,,,,,,,,2,,,,40,100
155273,note_off,,,,,,,5,0,3,,,,,,,,2,,,,54,100
155275,note_off,,,,,,,2,0,3,,,,,,,,2,,,,51,100
155280,note_on,,,,,,,5,0,3,,,,,,,,2,,,,52,100
155280,note_on,,,,,,,0,0,3,,,,,,,,2,,,,56,100
155280,note_on,,,,,,,0,0,3,,,,,,,,2,,,,40,100
155280,note_on,,,,,,,497,0,1,,,,,,,,0,,,,68,100
155281,note_on,,,,,,,1,0,3,,,,,,,,2,,,,47,100
155505,note_off,,,,,,,704,0,2,,,,,,,,1,,,,59,100
155514,note_off,,,,,,,234,0,1,,,,,,,,0,,,,68,100
155514,note_off,,,,,,,0,0,3,,,,,,,,2,,,,52,100
155514,note_off,,,,,,,233,0,3,,,,,,,,2,,,,56,100
155515,note_off,,,,,,,1,0,3,,,,,,,,2,,,,40,100
155515,note_off,,,,,,,0,0,3,,,,,,,,2,,,,47,100
155519,note_on,,,,,,,4,0,3,,,,,,,,2,,,,37,100
155519,note_on,,,,,,,5,0,1,,,,,,,,0,,,,71,100
155520,note_on,,,,,,,1,0,3,,,,,,,,2,,,,25,100
155520,note_on,,,,,,,15,0,2,,,,,,,,1,,,,68,100
155520,note_on,,,,,,,0,0,2,,,,,,,,1,,,,71,100
155520,note_on,,,,,,,0,0,2,,,,,,,,1,,,,65,100
155520,set_tempo,,,,,,,480,1,0,642260,,,,,,,,,,,,
155754,note_off,,,,,,,234,0,2,,,,,,,,1,,,,71,100
155754,note_off,,,,,,,0,0,2,,,,,,,,1,,,,68,100
155759,note_on,,,,,,,5,0,2,,,,,,,,1,,,,70,100
155760,note_on,,,,,,,1,0,2,,,,,,,,1,,,,66,100
155986,note_off,,,,,,,466,0,3,,,,,,,,2,,,,37,100
155988,note_off,,,,,,,2,0,3,,,,,,,,2,,,,25,100
155990,note_off,,,,,,,230,0,2,,,,,,,,1,,,,65,100
155993,note_off,,,,,,,3,0,2,,,,,,,,1,,,,66,100
155994,note_off,,,,,,,1,0,2,,,,,,,,1,,,,70,100
155999,note_on,,,,,,,5,0,2,,,,,,,,1,,,,71,100
156000,note_on,,,,,,,0,0,3,,,,,,,,2,,,,37,100
156000,set_tempo,,,,,,,480,1,0,638297,,,,,,,,,,,,
156000,note_on,,,,,,,1,0,2,,,,,,,,1,,,,68,100
156000,note_on,,,,,,,0,0,2,,,,,,,,1,,,,65,100
156000,note_on,,,,,,,12,0,3,,,,,,,,2,,,,25,100
156233,note_off,,,,,,,233,0,3,,,,,,,,2,,,,37,100
156233,note_off,,,,,,,233,0,2,,,,,,,,1,,,,71,100
156234,note_off,,,,,,,1,0,3,,,,,,,,2,,,,25,100
156234,note_off,,,,,,,1,0,2,,,,,,,,1,,,,68,100
156235,note_off,,,,,,,1,0,2,,,,,,,,1,,,,65,100
156239,note_on,,,,,,,5,0,3,,,,,,,,2,,,,56,100
156240,note_on,,,,,,,5,0,2,,,,,,,,1,,,,59,100
156240,note_on,,,,,,,1,0,3,,,,,,,,2,,,,37,100
156241,note_on,,,,,,,0,0,3,,,,,,,,2,,,,49,100
156241,note_on,,,,,,,1,0,3,,,,,,,,2,,,,53,100
156472,note_off,,,,,,,953,0,1,,,,,,,,0,,,,71,100
156473,note_off,,,,,,,232,0,3,,,,,,,,2,,,,56,100
156476,note_off,,,,,,,3,0,3,,,,,,,,2,,,,53,100
156480,note_on,,,,,,,8,0,1,,,,,,,,0,,,,70,100
156480,note_on,,,,,,,4,0,3,,,,,,,,2,,,,51,100
156480,set_tempo,,,,,,,480,1,0,634450,,,,,,,,,,,,
156481,note_on,,,,,,,1,0,3,,,,,,,,2,,,,54,100
156708,note_off,,,,,,,227,0,3,,,,,,,,2,,,,37,100
156709,note_off,,,,,,,1,0,3,,,,,,,,2,,,,49,100
156713,note_off,,,,,,,233,0,1,,,,,,,,0,,,,70,100
156714,note_off,,,,,,,5,0,3,,,,,,,,2,,,,51,100
156716,note_off,,,,,,,2,0,3,,,,,,,,2,,,,54,100
156719,note_on,,,,,,,3,0,3,,,,,,,,2,,,,56,100
156719,note_on,,,,,,,0,0,3,,,,,,,,2,,,,37,100
156719,note_on,,,,,,,0,0,3,,,,,,,,2,,,,49,100
156720,note_on,,,,,,,1,0,3,,,,,,,,2,,,,53,100
156720,note_on,,,,,,,7,0,1,,,,,,,,0,,,,68,100
156945,note_off,,,,,,,705,0,2,,,,,,,,1,,,,59,100
156953,note_off,,,,,,,233,0,3,,,,,,,,2,,,,49,100
156953,note_off,,,,,,,0,0,3,,,,,,,,2,,,,37,100
156953,note_off,,,,,,,0,0,3,,,,,,,,2,,,,56,100
156954,note_off,,,,,,,1,0,3,,,,,,,,2,,,,53,100
156954,note_off,,,,,,,234,0,1,,,,,,,,0,,,,68,100
156959,note_on,,,,,,,14,0,2,,,,,,,,1,,,,71,100
156960,note_on,,,,,,,6,0,3,,,,,,,,2,,,,25,100
156960,note_on,,,,,,,6,0,1,,,,,,,,0,,,,71,100
156960,set_tempo,,,,,,,480,1,0,630649,,,,,,,,,,,,
156960,note_on,,,,,,,0,0,3,,,,,,,,2,,,,37,100
156960,note_on,,,,,,,1,0,2,,,,,,,,1,,,,68,100
156960,note_on,,,,,,,0,0,2,,,,,,,,1,,,,65,100
157194,note_off,,,,,,,234,0,2,,,,,,,,1,,,,68,100
157194,note_off,,,,,,,0,0,2,,,,,,,,1,,,,71,100
157200,note_on,,,,,,,6,0,2,,,,,,,,1,,,,70,100
157201,note_on,,,,,,,1,0,2,,,,,,,,1,,,,66,100
157427,note_off,,,,,,,467,0,3,,,,,,,,2,,,,37,100
157428,note_off,,,,,,,1,0,3,,,,,,,,2,,,,25,100
157430,note_off,,,,,,,229,0,2,,,,,,,,1,,,,65,100
157434,note_off,,,,,,,4,0,2,,,,,,,,1,,,,66,100
157435,note_off,,,,,,,1,0,2,,,,,,,,1,,,,70,100
157440,set_tempo,,,,,,,480,1,0,626893,,,,,,,,,,,,
157440,note_on,,,,,,,5,0,2,,,,,,,,1,,,,71,100
157440,note_on,,,,,,,0,0,2,,,,,,,,1,,,,65,100
157441,note_on,,,,,,,1,0,2,,,,,,,,1,,,,68,100
157441,note_on,,,,,,,0,0,3,,,,,,,,2,,,,37,100
157441,note_on,,,,,,,13,0,3,,,,,,,,2,,,,25,100
157663,note_off,,,,,,,703,0,1,,,,,,,,0,,,,71,100
157674,note_off,,,,,,,233,0,2,,,,,,,,1,,,,65,100
157674,note_off,,,,,,,0,0,2,,,,,,,,1,,,,71,100
157675,note_off,,,,,,,0,0,3,,,,,,,,2,,,,25,100
157675,note_off,,,,,,,234,0,3,,,,,,,,2,,,,37,100
157675,note_off,,,,,,,1,0,2,,,,,,,,1,,,,68,100
157679,note_on,,,,,,,4,0,3,,,,,,,,2,,,,56,100
157680,note_on,,,,,,,1,0,3,,,,,,,,2,,,,37,100
157680,note_on,,,,,,,0,0,3,,,,,,,,2,,,,49,100
157680,note_on,,,,,,,5,0,2,,,,,,,,1,,,,59,100
157681,note_on,,,,,,,1,0,3,,,,,,,,2,,,,53,100
157913,note_off,,,,,,,232,0,3,,,,,,,,2,,,,56,100
157915,note_off,,,,,,,2,0,3,,,,,,,,2,,,,53,100
157920,set_tempo,,,,,,,480,1,0,623182,,,,,,,,,,,,
157920,note_on,,,,,,,5,0,3,,,,,,,,2,,,,51,100
157920,note_on,,,,,,,0,0,3,,,,,,,,2,,,,54,100
158148,note_off,,,,,,,0,0,3,,,,,,,,2,,,,49,100
158148,note_off,,,,,,,228,0,3,,,,,,,,2,,,,37,100
158154,note_off,,,,,,,6,0,3,,,,,,,,2,,,,51,100
158154,note_off,,,,,,,0,0,3,,,,,,,,2,,,,54,100
158160,note_on,,,,,,,6,0,3,,,,,,,,2,,,,56,100
158160,note_on,,,,,,,0,0,3,,,,,,,,2,,,,49,100
158161,note_on,,,,,,,1,0,3,,,,,,,,2,,,,53,100
158161,note_on,,,,,,,0,0,3,,,,,,,,2,,,,37,100
158385,note_off,,,,,,,705,0,2,,,,,,,,1,,,,59,100
158394,note_off,,,,,,,233,0,3,,,,,,,,2,,,,49,100
158394,note_off,,,,,,,0,0,3,,,,,,,,2,,,,56,100
158395,note_off,,,,,,,1,0,3,,,,,,,,2,,,,37,100
158396,note_off,,,,,,,1,0,3,,,,,,,,2,,,,53,100
158400,note_on,,,,,,,15,0,2,,,,,,,,1,,,,70,100
158400,note_on,,,,,,,0,0,2,,,,,,,,1,,,,64,100
158400,note_on,,,,,,,0,0,3,,,,,,,,2,,,,42,100
158400,note_on,,,,,,,0,0,2,,,,,,,,1,,,,73,100
158400,note_on,,,,,,,4,0,3,,,,,,,,2,,,,30,100
158400,note_on,,,,,,,737,0,1,,,,,,,,0,,,,73,100
158400,set_tempo,,,,,,,480,1,0,619514,,,,,,,,,,,,
158634,note_off,,,,,,,234,0,2,,,,,,,,1,,,,73,100
158634,note_off,,,,,,,0,0,2,,,,,,,,1,,,,70,100
158640,note_on,,,,,,,6,0,2,,,,,,,,1,,,,69,100
158640,note_on,,,,,,,0,0,2,,,,,,,,1,,,,72,100
158867,note_off,,,,,,,467,0,3,,,,,,,,2,,,,30,100
158868,note_off,,,,,,,1,0,3,,,,,,,,2,,,,42,100
158869,note_off,,,,,,,229,0,2,,,,,,,,1,,,,64,100
158874,note_off,,,,,,,0,0,2,,,,,,,,1,,,,72,100
158874,note_off,,,,,,,5,0,2,,,,,,,,1,,,,69,100
158880,note_on,,,,,,,12,0,3,,,,,,,,2,,,,30,100
158880,note_on,,,,,,,0,0,2,,,,,,,,1,,,,64,100
158880,note_on,,,,,,,6,0,2,,,,,,,,1,,,,73,100
158880,set_tempo,,,,,,,480,1,0,615889,,,,,,,,,,,,
158881,note_on,,,,,,,1,0,3,,,,,,,,2,,,,42,100
158881,note_on,,,,,,,1,0,2,,,,,,,,1,,,,70,100
159104,note_off,,,,,,,704,0,1,,,,,,,,0,,,,73,100
159114,note_off,,,,,,,233,0,2,,,,,,,,1,,,,64,100
159114,note_off,,,,,,,0,0,2,,,,,,,,1,,,,73,100
159115,note_off,,,,,,,1,0,2,,,,,,,,1,,,,70,100
159115,note_off,,,,,,,234,0,3,,,,,,,,2,,,,30,100
159116,note_off,,,,,,,1,0,3,,,,,,,,2,,,,42,100
159119,note_on,,,,,,,15,0,1,,,,,,,,0,,,,71,100
159119,note_on,,,,,,,4,0,2,,,,,,,,1,,,,66,100
159120,note_on,,,,,,,4,0,3,,,,,,,,2,,,,42,100
159120,note_on,,,,,,,1,0,2,,,,,,,,1,,,,61,100
159120,note_on,,,,,,,0,0,3,,,,,,,,2,,,,54,100
159121,note_on,,,,,,,1,0,2,,,,,,,,1,,,,64,100
159354,note_off,,,,,,,233,0,2,,,,,,,,1,,,,61,100
159356,note_off,,,,,,,2,0,2,,,,,,,,1,,,,64,100
159360,note_on,,,,,,,4,0,2,,,,,,,,1,,,,60,100
159360,note_on,,,,,,,0,0,2,,,,,,,,1,,,,63,100
159360,set_tempo,,,,,,,480,1,0,612244,,,,,,,,,,,,
159588,note_off,,,,,,,0,0,3,,,,,,,,2,,,,42,100
159588,note_off,,,,,,,468,0,3,,,,,,,,2,,,,54,100
159589,note_off,,,,,,,470,0,1,,,,,,,,0,,,,71,100
159594,note_off,,,,,,,0,0,2,,,,,,,,1,,,,60,100
159594,note_off,,,,,,,234,0,2,,,,,,,,1,,,,63,100
159600,note_on,,,,,,,0,0,2,,,,,,,,1,,,,64,100
159600,note_on,,,,,,,6,0,2,,,,,,,,1,,,,61,100
159600,note_on,,,,,,,11,0,1,,,,,,,,0,,,,70,100
159600,note_on,,,,,,,0,0,3,,,,,,,,2,,,,54,100
159600,note_on,,,,,,,12,0,3,,,,,,,,2,,,,42,100
159823,note_off,,,,,,,223,0,2,,,,,,,,1,,,,66,100
159833,note_off,,,,,,,10,0,2,,,,,,,,1,,,,64,100
159834,note_off,,,,,,,234,0,1,,,,,,,,0,,,,70,100
159834,note_off,,,,,,,1,0,2,,,,,,,,1,,,,61,100
159834,note_off,,,,,,,234,0,3,,,,,,,,2,,,,54,100
159834,note_off,,,,,,,0,0,3,,,,,,,,2,,,,42,100
159840,note_on,,,,,,,6,0,3,,,,,,,,2,,,,30,100
159840,note_on,,,,,,,0,0,3,,,,,,,,2,,,,42,100
159840,note_on,,,,,,,0,0,2,,,,,,,,1,,,,66,100
159840,note_on,,,,,,,0,0,2,,,,,,,,1,,,,76,100
159840,set_tempo,,,,,,,480,1,0,608704,,,,,,,,,,,,
159840,note_on,,,,,,,6,0,2,,,,,,,,1,,,,73,100
159841,note_on,,,,,,,7,0,1,,,,,,,,0,,,,76,100
160073,note_off,,,,,,,0,0,2,,,,,,,,1,,,,73,100
160073,note_off,,,,,,,233,0,2,,,,,,,,1,,,,76,100
160079,note_on,,,,,,,6,0,2,,,,,,,,1,,,,75,100
160080,note_on,,,,,,,1,0,2,,,,,,,,1,,,,72,100
160308,note_off,,,,,,,0,0,3,,,,,,,,2,,,,30,100
160308,note_off,,,,,,,468,0,3,,,,,,,,2,,,,42,100
160310,note_off,,,,,,,230,0,2,,,,,,,,1,,,,66,100
160312,note_off,,,,,,,2,0,2,,,,,,,,1,,,,75,100
160314,note_off,,,,,,,2,0,2,,,,,,,,1,,,,72,100
160320,note_on,,,,,,,0,0,3,,,,,,,,2,,,,42,100
160320,note_on,,,,,,,12,0,3,,,,,,,,2,,,,30,100
160320,note_on,,,,,,,6,0,2,,,,,,,,1,,,,76,100
160320,note_on,,,,,,,0,0,2,,,,,,,,1,,,,66,100
160320,set_tempo,,,,,,,480,1,0,605204,,,,,,,,,,,,
160321,note_on,,,,,,,1,0,2,,,,,,,,1,,,,73,100
160545,note_off,,,,,,,704,0,1,,,,,,,,0,,,,76,100
160554,note_off,,,,,,,0,0,3,,,,,,,,2,,,,30,100
160554,note_off,,,,,,,234,0,3,,,,,,,,2,,,,42,100
160554,note_off,,,,,,,233,0,2,,,,,,,,1,,,,66,100
160554,note_off,,,,,,,0,0,2,,,,,,,,1,,,,76,100
160555,note_off,,,,,,,1,0,2,,,,,,,,1,,,,73,100
160559,note_on,,,,,,,14,0,1,,,,,,,,0,,,,73,100
160560,note_on,,,,,,,0,0,2,,,,,,,,1,,,,61,100
160560,note_on,,,,,,,0,0,2,,,,,,,,1,,,,64,100
160560,note_on,,,,,,,5,0,2,,,,,,,,1,,,,70,100
160560,note_on,,,,,,,0,0,3,,,,,,,,2,,,,54,100
160560,note_on,,,,,,,6,0,3,,,,,,,,2,,,,42,100
160794,note_off,,,,,,,0,0,2,,,,,,,,1,,,,61,100
160794,note_off,,,,,,,234,0,2,,,,,,,,1,,,,64,100
160800,note_on,,,,,,,6,0,2,,,,,,,,1,,,,60,100
160800,set_tempo,,,,,,,480,1,0,601745,,,,,,,,,,,,
160801,note_on,,,,,,,1,0,2,,,,,,,,1,,,,63,100
161028,note_off,,,,,,,0,0,3,,,,,,,,2,,,,42,100
161028,note_off,,,,,,,468,0,3,,,,,,,,2,,,,54,100
161029,note_off,,,,,,,470,0,1,,,,,,,,0,,,,73,100
161034,note_off,,,,,,,233,0,2,,,,,,,,1,,,,60,100
161035,note_off,,,,,,,1,0,2,,,,,,,,1,,,,63,100
161040,note_on,,,,,,,0,0,3,,,,,,,,2,,,,54,100
161040,note_on,,,,,,,0,0,2,,,,,,,,1,,,,64,100
161040,note_on,,,,,,,5,0,2,,,,,,,,1,,,,61,100
161040,note_on,,,,,,,12,0,3,,,,,,,,2,,,,42,100
161264,note_off,,,,,,,224,0,2,,,,,,,,1,,,,70,100
161274,note_off,,,,,,,10,0,2,,,,,,,,1,,,,61,100
161274,note_off,,,,,,,0,0,2,,,,,,,,1,,,,64,100
161274,note_off,,,,,,,234,0,3,,,,,,,,2,,,,54,100
161274,note_off,,,,,,,0,0,3,,,,,,,,2,,,,42,100
161279,note_on,,,,,,,250,0,1,,,,,,,,0,,,,78,100
161280,set_tempo,,,,,,,480,1,0,598324,,,,,,,,,,,,
161280,note_on,,,,,,,6,0,3,,,,,,,,2,,,,35,100
161280,note_on,,,,,,,0,0,2,,,,,,,,1,,,,78,100
161280,note_on,,,,,,,6,0,2,,,,,,,,1,,,,75,100
161513,note_off,,,,,,,233,0,2,,,,,,,,1,,,,78,100
161514,note_off,,,,,,,1,0,2,,,,,,,,1,,,,75,100
161520,note_on,,,,,,,6,0,2,,,,,,,,1,,,,66,100
161751,note_off,,,,,,,471,0,3,,,,,,,,2,,,,35,100
161754,note_off,,,,,,,234,0,2,,,,,,,,1,,,,66,100
161759,note_on,,,,,,,5,0,2,,,,,,,,1,,,,71,100
161760,note_on,,,,,,,1,0,2,,,,,,,,1,,,,75,100
161760,set_tempo,,,,,,,480,1,0,594942,,,,,,,,,,,,
161760,note_on,,,,,,,9,0,3,,,,,,,,2,,,,39,100
161983,note_off,,,,,,,704,0,1,,,,,,,,0,,,,78,100
161993,note_off,,,,,,,233,0,2,,,,,,,,1,,,,71,100
161994,note_off,,,,,,,1,0,2,,,,,,,,1,,,,75,100
162000,note_on,,,,,,,17,0,1,,,,,,,,0,,,,75,100
162000,note_on,,,,,,,6,0,2,,,,,,,,1,,,,63,100
162235,note_off,,,,,,,475,0,3,,,,,,,,2,,,,39,100
162235,note_off,,,,,,,235,0,2,,,,,,,,1,,,,63,100
162240,note_on,,,,,,,5,0,2,,,,,,,,1,,,,68,100
162240,set_tempo,,,,,,,480,1,0,591599,,,,,,,,,,,,
162240,note_on,,,,,,,5,0,3,,,,,,,,2,,,,32,100
162240,note_on,,,,,,,0,0,2,,,,,,,,1,,,,71,100
162241,note_on,,,,,,,1,0,3,,,,,,,,2,,,,44,100
162470,note_off,,,,,,,470,0,1,,,,,,,,0,,,,75,100
162474,note_off,,,,,,,0,0,2,,,,,,,,1,,,,68,100
162474,note_off,,,,,,,234,0,2,,,,,,,,1,,,,71,100
162480,note_on,,,,,,,6,0,2,,,,,,,,1,,,,59,100
162480,note_on,,,,,,,10,0,1,,,,,,,,0,,,,71,100
162711,note_off,,,,,,,0,0,3,,,,,,,,2,,,,32,100
162711,note_off,,,,,,,470,0,3,,,,,,,,2,,,,44,100
162714,note_off,,,,,,,234,0,1,,,,,,,,0,,,,71,100
162714,note_off,,,,,,,234,0,2,,,,,,,,1,,,,59,100
162719,note_on,,,,,,,5,0,2,,,,,,,,1,,,,76,100
162720,note_on,,,,,,,6,0,1,,,,,,,,0,,,,76,100
162720,set_tempo,,,,,,,480,1,0,588235,,,,,,,,,,,,
162720,note_on,,,,,,,9,0,3,,,,,,,,2,,,,37,100
162720,note_on,,,,,,,1,0,2,,,,,,,,1,,,,73,100
162953,note_off,,,,,,,233,0,2,,,,,,,,1,,,,76,100
162954,note_off,,,,,,,1,0,2,,,,,,,,1,,,,73,100
162961,note_on,,,,,,,7,0,2,,,,,,,,1,,,,64,100
163190,note_off,,,,,,,470,0,3,,,,,,,,2,,,,37,100
163195,note_off,,,,,,,234,0,2,,,,,,,,1,,,,64,100
163199,note_on,,,,,,,4,0,2,,,,,,,,1,,,,73,100
163200,note_on,,,,,,,1,0,2,,,,,,,,1,,,,68,100
163200,set_tempo,,,,,,,480,1,0,596065,,,,,,,,,,,,
163200,note_on,,,,,,,10,0,3,,,,,,,,2,,,,40,100
163425,note_off,,,,,,,705,0,1,,,,,,,,0,,,,76,100
163433,note_off,,,,,,,233,0,2,,,,,,,,1,,,,68,100
163433,note_off,,,,,,,0,0,2,,,,,,,,1,,,,73,100
163439,note_on,,,,,,,14,0,1,,,,,,,,0,,,,73,100
163440,note_on,,,,,,,7,0,2,,,,,,,,1,,,,61,100
163674,note_off,,,,,,,234,0,2,,,,,,,,1,,,,61,100
163674,note_off,,,,,,,474,0,3,,,,,,,,2,,,,40,100
163679,note_on,,,,,,,5,0,2,,,,,,,,1,,,,64,100
163680,note_on,,,,,,,6,0,3,,,,,,,,2,,,,34,100
163680,note_on,,,,,,,0,0,3,,,,,,,,2,,,,46,100
163680,note_on,,,,,,,1,0,2,,,,,,,,1,,,,68,100
163680,set_tempo,,,,,,,480,1,0,604047,,,,,,,,,,,,
163909,note_off,,,,,,,470,0,1,,,,,,,,0,,,,73,100
163913,note_off,,,,,,,233,0,2,,,,,,,,1,,,,64,100
163914,note_off,,,,,,,1,0,2,,,,,,,,1,,,,68,100
163920,note_on,,,,,,,11,0,1,,,,,,,,0,,,,68,100
163920,note_on,,,,,,,6,0,2,,,,,,,,1,,,,56,100
164150,note_off,,,,,,,470,0,3,,,,,,,,2,,,,46,100
164150,note_off,,,,,,,0,0,3,,,,,,,,2,,,,34,100
164153,note_off,,,,,,,233,0,2,,,,,,,,1,,,,56,100
164155,note_off,,,,,,,235,0,1,,,,,,,,0,,,,68,100
164160,note_on,,,,,,,7,0,2,,,,,,,,1,,,,67,100
164160,note_on,,,,,,,0,0,2,,,,,,,,1,,,,73,100
164160,note_on,,,,,,,10,0,3,,,,,,,,2,,,,39,100
164160,set_tempo,,,,,,,480,1,0,612307,,,,,,,,,,,,
164160,note_on,,,,,,,5,0,1,,,,,,,,0,,,,73,100
164394,note_off,,,,,,,0,0,2,,,,,,,,1,,,,67,100
164394,note_off,,,,,,,234,0,2,,,,,,,,1,,,,73,100
164401,note_on,,,,,,,7,0,2,,,,,,,,1,,,,61,100
164630,note_off,,,,,,,470,0,3,,,,,,,,2,,,,39,100
164630,note_off,,,,,,,470,0,1,,,,,,,,0,,,,73,100
164634,note_off,,,,,,,233,0,2,,,,,,,,1,,,,61,100
164640,note_on,,,,,,,10,0,3,,,,,,,,2,,,,44,100
164640,note_on,,,,,,,10,0,1,,,,,,,,0,,,,71,100
164640,set_tempo,,,,,,,480,1,0,620732,,,,,,,,,,,,
164640,note_on,,,,,,,6,0,2,,,,,,,,1,,,,68,100
164640,note_on,,,,,,,0,0,2,,,,,,,,1,,,,71,100
164873,note_off,,,,,,,233,0,1,,,,,,,,0,,,,71,100
164873,note_off,,,,,,,233,0,2,,,,,,,,1,,,,71,100
164874,note_off,,,,,,,234,0,3,,,,,,,,2,,,,44,100
164874,note_off,,,,,,,1,0,2,,,,,,,,1,,,,68,100
164879,note_on,,,,,,,5,0,3,,,,,,,,2,,,,37,100
164879,note_on,,,,,,,6,0,1,,,,,,,,0,,,,76,100
164880,note_on,,,,,,,6,0,2,,,,,,,,1,,,,59,100
164880,note_on,,,,,,,1,0,3,,,,,,,,2,,,,49,100
165113,note_off,,,,,,,233,0,2,,,,,,,,1,,,,59,100
165120,note_on,,,,,,,7,0,2,,,,,,,,1,,,,68,100
165120,set_tempo,,,,,,,480,1,0,629392,,,,,,,,,,,,
165120,note_on,,,,,,,0,0,2,,,,,,,,1,,,,71,100
165121,note_on,,,,,,,1,0,2,,,,,,,,1,,,,76,100
165353,note_off,,,,,,,0,0,2,,,,,,,,1,,,,68,100
165353,note_off,,,,,,,232,0,2,,,,,,,,1,,,,71,100
165355,note_off,,,,,,,2,0,2,,,,,,,,1,,,,76,100
165360,note_on,,,,,,,5,0,2,,,,,,,,1,,,,64,100
165583,note_off,,,,,,,703,0,3,,,,,,,,2,,,,49,100
165583,note_off,,,,,,,0,0,3,,,,,,,,2,,,,37,100
165594,note_off,,,,,,,234,0,2,,,,,,,,1,,,,64,100
165599,note_on,,,,,,,16,0,3,,,,,,,,2,,,,42,100
165599,set_tempo,,,,,,,479,1,0,638297,,,,,,,,,,,,
165599,note_on,,,,,,,5,0,2,,,,,,,,1,,,,80,100
165600,note_on,,,,,,,1,0,2,,,,,,,,1,,,,71,100
165600,note_on,,,,,,,0,0,2,,,,,,,,1,,,,76,100
165601,note_on,,,,,,,2,0,3,,,,,,,,2,,,,30,100
165833,note_off,,,,,,,233,0,2,,,,,,,,1,,,,80,100
165834,note_off,,,,,,,1,0,2,,,,,,,,1,,,,76,100
165835,note_off,,,,,,,1,0,2,,,,,,,,1,,,,71,100
165840,note_on,,,,,,,5,0,2,,,,,,,,1,,,,68,100
