tick,type,data,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,control,value,channel,program,note,velocity
178692,note_on,,0,0,2,,,,,,,,,,1,,51,80
178704,note_on,,48,0,1,,,,,,,,,,0,,63,0
178704,note_on,,0,0,1,,,,,,,,,,0,,75,0
178716,note_on,,0,0,1,,,,,,,,,,0,,61,46
178716,note_on,,12,0,1,,,,,,,,,,0,,73,46
178724,note_on,,0,0,2,,,,,,,,,,1,,67,0
178724,note_on,,0,0,2,,,,,,,,,,1,,61,0
178724,note_on,,32,0,2,,,,,,,,,,1,,51,0
178724,note_on,,0,0,2,,,,,,,,,,1,,58,0
178756,note_on,,40,0,1,,,,,,,,,,0,,61,0
178756,note_on,,0,0,1,,,,,,,,,,0,,73,0
178764,note_on,,0,0,1,,,,,,,,,,0,,63,52
178764,note_on,,8,0,1,,,,,,,,,,0,,75,52
178788,note_on,,64,0,2,,,,,,,,,,1,,61,80
178788,note_on,,0,0,2,,,,,,,,,,1,,58,80
178788,note_on,,0,0,2,,,,,,,,,,1,,67,80
178788,note_on,,0,0,2,,,,,,,,,,1,,51,80
178808,note_on,,320,0,5,,,,,,,,,,4,,51,0
178812,note_on,,0,0,1,,,,,,,,,,0,,75,0
178812,note_on,,48,0,1,,,,,,,,,,0,,63,0
178820,note_on,,0,0,2,,,,,,,,,,1,,58,0
178820,note_on,,0,0,2,,,,,,,,,,1,,61,0
178820,note_on,,32,0,2,,,,,,,,,,1,,51,0
178820,note_on,,0,0,2,,,,,,,,,,1,,67,0
178824,note_on,,0,0,1,,,,,,,,,,0,,61,49
178824,note_on,,12,0,1,,,,,,,,,,0,,73,49
178868,note_on,,0,0,1,,,,,,,,,,0,,73,0
178868,note_on,,44,0,1,,,,,,,,,,0,,61,0
178876,note_on,,0,0,1,,,,,,,,,,0,,63,48
178876,note_on,,8,0,1,,,,,,,,,,0,,75,48
178884,note_on,,0,0,2,,,,,,,,,,1,,51,80
178884,note_on,,0,0,2,,,,,,,,,,1,,67,80
178884,note_on,,0,0,2,,,,,,,,,,1,,58,80
178884,note_on,,64,0,2,,,,,,,,,,1,,61,80
178916,note_on,,0,0,2,,,,,,,,,,1,,67,0
178916,note_on,,0,0,2,,,,,,,,,,1,,58,0
178916,note_on,,0,0,2,,,,,,,,,,1,,61,0
178916,note_on,,32,0,2,,,,,,,,,,1,,51,0
178920,note_on,,44,0,1,,,,,,,,,,0,,63,0
178920,note_on,,0,0,1,,,,,,,,,,0,,75,0
178932,note_on,,0,0,1,,,,,,,,,,0,,61,52
178932,note_on,,12,0,1,,,,,,,,,,0,,73,52
178976,note_on,,44,0,1,,,,,,,,,,0,,61,0
178976,note_on,,0,0,1,,,,,,,,,,0,,73,0
178980,note_on,,0,0,2,,,,,,,,,,1,,51,80
178980,note_on,,0,0,2,,,,,,,,,,1,,58,80
178980,note_on,,64,0,2,,,,,,,,,,1,,61,80
178980,note_on,,0,0,2,,,,,,,,,,1,,67,80
178984,note_on,,8,0,1,,,,,,,,,,0,,75,51
178984,note_on,,0,0,1,,,,,,,,,,0,,63,51
179012,note_on,,0,0,2,,,,,,,,,,1,,67,0
179012,note_on,,0,0,2,,,,,,,,,,1,,61,0
179012,note_on,,0,0,2,,,,,,,,,,1,,58,0
179012,note_on,,32,0,2,,,,,,,,,,1,,51,0
179040,note_on,,56,0,1,,,,,,,,,,0,,63,0
179040,note_on,,0,0,1,,,,,,,,,,0,,75,0
179052,note_on,,12,0,1,,,,,,,,,,0,,73,26
179052,note_on,,0,0,1,,,,,,,,,,0,,61,26
179072,note_on,,20,0,1,,,,,,,,,,0,,61,0
179072,note_on,,0,0,1,,,,,,,,,,0,,73,0
179076,note_on,,64,0,2,,,,,,,,,,1,,61,80
179076,note_on,,0,0,2,,,,,,,,,,1,,58,80
179076,note_on,,0,0,2,,,,,,,,,,1,,67,80
179076,note_on,,0,0,2,,,,,,,,,,1,,51,80
179088,note_on,,0,0,1,,,,,,,,,,0,,63,46
179088,note_on,,16,0,1,,,,,,,,,,0,,75,46
179108,note_on,,32,0,2,,,,,,,,,,1,,51,0
179108,note_on,,0,0,2,,,,,,,,,,1,,67,0
179108,note_on,,0,0,2,,,,,,,,,,1,,58,0
179108,note_on,,0,0,2,,,,,,,,,,1,,61,0
179140,note_on,,52,0,1,,,,,,,,,,0,,63,0
179140,note_on,,0,0,1,,,,,,,,,,0,,75,0
179148,note_on,,0,0,1,,,,,,,,,,0,,61,36
179148,note_on,,8,0,1,,,,,,,,,,0,,73,36
179172,note_on,,0,0,2,,,,,,,,,,1,,58,80
179172,note_on,,0,0,2,,,,,,,,,,1,,51,80
179172,note_on,,0,0,2,,,,,,,,,,1,,67,80
179172,note_on,,64,0,2,,,,,,,,,,1,,61,80
179192,note_on,,44,0,1,,,,,,,,,,0,,61,0
179192,note_on,,0,0,1,,,,,,,,,,0,,73,0
179200,note_on,,8,0,1,,,,,,,,,,0,,75,53
179200,note_on,,0,0,1,,,,,,,,,,0,,63,53
179204,note_on,,0,0,2,,,,,,,,,,1,,61,0
179204,note_on,,0,0,2,,,,,,,,,,1,,67,0
179204,note_on,,32,0,2,,,,,,,,,,1,,51,0
179204,note_on,,0,0,2,,,,,,,,,,1,,58,0
179248,note_on,,48,0,1,,,,,,,,,,0,,63,0
179248,note_on,,0,0,1,,,,,,,,,,0,,75,0
179260,note_on,,12,0,1,,,,,,,,,,0,,73,44
179260,note_on,,0,0,1,,,,,,,,,,0,,61,44
179268,note_on,,0,0,2,,,,,,,,,,1,,67,80
179268,note_on,,0,0,2,,,,,,,,,,1,,58,80
179268,note_on,,0,0,2,,,,,,,,,,1,,51,80
179268,note_on,,64,0,2,,,,,,,,,,1,,61,80
179296,note_on,,0,0,1,,,,,,,,,,0,,73,0
179296,note_on,,36,0,1,,,,,,,,,,0,,61,0
179300,note_on,,0,0,2,,,,,,,,,,1,,61,0
179300,note_on,,0,0,2,,,,,,,,,,1,,67,0
179300,note_on,,4,0,1,,,,,,,,,,0,,75,38
179300,note_on,,32,0,2,,,,,,,,,,1,,51,0
179300,note_on,,0,0,2,,,,,,,,,,1,,58,0
179300,note_on,,0,0,1,,,,,,,,,,0,,63,38
179352,note_on,,0,0,1,,,,,,,,,,0,,75,0
179352,note_on,,52,0,1,,,,,,,,,,0,,63,0
179364,note_on,,0,0,2,,,,,,,,,,1,,58,80
179364,note_on,,0,0,2,,,,,,,,,,1,,67,80
179364,note_on,,0,0,2,,,,,,,,,,1,,51,80
179364,note_on,,64,0,2,,,,,,,,,,1,,61,80
179364,note_on,,12,0,1,,,,,,,,,,0,,73,49
179364,note_on,,0,0,1,,,,,,,,,,0,,61,49
179396,note_on,,32,0,2,,,,,,,,,,1,,51,0
179396,note_on,,0,0,2,,,,,,,,,,1,,61,0
179396,note_on,,0,0,2,,,,,,,,,,1,,58,0
179396,note_on,,0,0,2,,,,,,,,,,1,,67,0
179404,note_on,,40,0,1,,,,,,,,,,0,,61,0
179404,note_on,,0,0,1,,,,,,,,,,0,,73,0
179408,note_on,,4,0,1,,,,,,,,,,0,,75,48
179408,note_on,,0,0,1,,,,,,,,,,0,,63,48
179460,note_on,,0,0,2,,,,,,,,,,1,,58,80
179460,note_on,,0,0,2,,,,,,,,,,1,,67,80
179460,note_on,,0,0,2,,,,,,,,,,1,,51,80
179460,note_on,,64,0,2,,,,,,,,,,1,,61,80
179464,note_on,,0,0,1,,,,,,,,,,0,,75,0
179464,note_on,,56,0,1,,,,,,,,,,0,,63,0
179476,note_on,,12,0,1,,,,,,,,,,0,,73,53
179476,note_on,,0,0,1,,,,,,,,,,0,,61,53
179492,note_on,,0,0,2,,,,,,,,,,1,,58,0
179492,note_on,,0,0,2,,,,,,,,,,1,,67,0
179492,note_on,,32,0,2,,,,,,,,,,1,,51,0
179492,note_on,,0,0,2,,,,,,,,,,1,,61,0
179520,note_on,,0,0,1,,,,,,,,,,0,,73,0
179520,note_on,,44,0,1,,,,,,,,,,0,,61,0
179524,note_on,,0,0,1,,,,,,,,,,0,,63,39
179524,note_on,,4,0,1,,,,,,,,,,0,,75,39
179556,note_on,,0,0,2,,,,,,,,,,1,,51,80
179556,note_on,,0,0,2,,,,,,,,,,1,,58,80
179556,note_on,,64,0,2,,,,,,,,,,1,,61,80
179556,note_on,,0,0,2,,,,,,,,,,1,,67,80
179580,note_on,,0,0,1,,,,,,,,,,0,,75,0
179580,note_on,,56,0,1,,,,,,,,,,0,,63,0
179588,note_on,,0,0,1,,,,,,,,,,0,,61,53
179588,note_on,,8,0,1,,,,,,,,,,0,,73,53
179588,note_on,,32,0,2,,,,,,,,,,1,,51,0
179588,note_on,,0,0,2,,,,,,,,,,1,,61,0
179588,note_on,,0,0,2,,,,,,,,,,1,,58,0
179588,note_on,,0,0,2,,,,,,,,,,1,,67,0
179636,note_on,,0,0,1,,,,,,,,,,0,,73,0
179636,note_on,,48,0,1,,,,,,,,,,0,,61,0
179644,note_on,,8,0,1,,,,,,,,,,0,,75,57
179644,note_on,,0,0,1,,,,,,,,,,0,,63,57
179652,note_on,,0,0,2,,,,,,,,,,1,,67,80
179652,note_on,,0,0,2,,,,,,,,,,1,,51,80
179652,note_on,,64,0,2,,,,,,,,,,1,,61,80
179652,note_on,,0,0,2,,,,,,,,,,1,,58,80
179684,note_on,,0,0,2,,,,,,,,,,1,,58,0
179684,note_on,,0,0,2,,,,,,,,,,1,,67,0
179684,note_on,,0,0,2,,,,,,,,,,1,,61,0
179684,note_on,,32,0,2,,,,,,,,,,1,,51,0
179696,note_on,,52,0,1,,,,,,,,,,0,,63,0
179696,note_on,,0,0,1,,,,,,,,,,0,,75,0
179708,note_on,,0,0,1,,,,,,,,,,0,,61,52
179708,note_on,,12,0,1,,,,,,,,,,0,,73,52
179740,note_on,,0,0,1,,,,,,,,,,0,,73,0
179740,note_on,,32,0,1,,,,,,,,,,0,,61,0
179748,note_on,,0,0,2,,,,,,,,,,1,,67,80
179748,note_on,,0,0,2,,,,,,,,,,1,,51,80
179748,note_on,,0,0,2,,,,,,,,,,1,,58,80
179748,note_on,,64,0,2,,,,,,,,,,1,,61,80
179756,note_on,,16,0,1,,,,,,,,,,0,,75,51
179756,note_on,,0,0,1,,,,,,,,,,0,,63,51
179780,note_on,,32,0,2,,,,,,,,,,1,,51,0
179780,note_on,,0,0,2,,,,,,,,,,1,,61,0
179780,note_on,,0,0,2,,,,,,,,,,1,,58,0
179780,note_on,,0,0,2,,,,,,,,,,1,,67,0
179812,note_on,,0,0,1,,,,,,,,,,0,,61,47
179812,note_on,,56,0,1,,,,,,,,,,0,,63,0
179812,note_on,,0,0,1,,,,,,,,,,0,,75,0
179812,note_on,,0,0,1,,,,,,,,,,0,,73,47
179844,note_on,,64,0,2,,,,,,,,,,1,,61,80
179844,note_on,,0,0,2,,,,,,,,,,1,,58,80
179844,note_on,,0,0,2,,,,,,,,,,1,,67,80
179844,note_on,,0,0,2,,,,,,,,,,1,,51,80
179864,note_on,,52,0,1,,,,,,,,,,0,,61,0
179864,note_on,,0,0,1,,,,,,,,,,0,,73,0
179876,note_on,,0,0,2,,,,,,,,,,1,,58,0
179876,note_on,,0,0,2,,,,,,,,,,1,,67,0
179876,note_on,,0,0,2,,,,,,,,,,1,,61,0
179876,note_on,,32,0,2,,,,,,,,,,1,,51,0
179884,note_on,,20,0,1,,,,,,,,,,0,,72,51
179884,note_on,,0,0,1,,,,,,,,,,0,,60,51
179904,note_on,,20,0,1,,,,,,,,,,0,,72,51
179904,note_on,,0,0,1,,,,,,,,,,0,,60,51
179940,note_on,,64,0,2,,,,,,,,,,1,,61,80
179940,note_on,,0,0,2,,,,,,,,,,1,,51,80
179940,note_on,,0,0,2,,,,,,,,,,1,,67,80
179940,note_on,,0,0,2,,,,,,,,,,1,,58,80
179940,note_on,,1440,0,8,,,,,,,,,,7,,67,0
179940,note_on,,0,0,8,,,,,,,,,,7,,70,0
179948,note_on,,44,0,1,,,,,,,,,,0,,60,0
179948,note_on,,0,0,1,,,,,,,,,,0,,72,0
179948,note_on,,0,0,1,,,,,,,,,,0,,72,0
179948,note_on,,0,0,1,,,,,,,,,,0,,60,0
179952,note_on,,0,0,6,,,,,,,,,,5,,79,0
179952,note_on,,1452,0,6,,,,,,,,,,5,,82,0
179952,note_on,,0,0,1,,,,,,,,,,0,,61,50
179952,note_on,,4,0,1,,,,,,,,,,0,,73,50
179972,note_on,,32,0,2,,,,,,,,,,1,,51,0
179972,note_on,,0,0,2,,,,,,,,,,1,,61,0
179972,note_on,,0,0,2,,,,,,,,,,1,,58,0
179972,note_on,,0,0,2,,,,,,,,,,1,,67,0
179996,note_on,,0,0,1,,,,,,,,,,0,,73,0
179996,note_on,,44,0,1,,,,,,,,,,0,,61,0
180004,note_on,,0,0,1,,,,,,,,,,0,,63,55
180004,note_on,,8,0,1,,,,,,,,,,0,,75,55
180044,note_on,,0,0,1,,,,,,,,,,0,,75,0
180044,note_on,,40,0,1,,,,,,,,,,0,,63,0
180068,note_on,,0,0,1,,,,,,,,,,0,,65,56
180068,note_on,,24,0,1,,,,,,,,,,0,,77,56
180120,note_on,,0,0,1,,,,,,,,,,0,,77,0
180120,note_on,,52,0,1,,,,,,,,,,0,,65,0
180136,note_on,,0,0,1,,,,,,,,,,0,,67,42
180136,note_on,,16,0,1,,,,,,,,,,0,,79,42
180144,note_on,,1336,0,5,,,,,,,,,,4,,51,0
180188,note_on,,52,0,1,,,,,,,,,,0,,80,54
180188,note_on,,0,0,1,,,,,,,,,,0,,68,54
180192,note_on,,0,0,1,,,,,,,,,,0,,79,0
180192,note_on,,4,0,1,,,,,,,,,,0,,67,0
180256,note_on,,0,0,1,,,,,,,,,,0,,70,51
180256,note_on,,64,0,1,,,,,,,,,,0,,82,51
180276,note_on,,0,0,1,,,,,,,,,,0,,68,0
180276,note_on,,20,0,1,,,,,,,,,,0,,80,0
180284,note_on,,0,0,1,,,,,,,,,,0,,70,0
180284,note_on,,8,0,1,,,,,,,,,,0,,82,0
180324,note_on,,40,0,1,,,,,,,,,,0,,84,50
180324,note_on,,0,0,1,,,,,,,,,,0,,72,50
180372,note_on,,0,0,1,,,,,,,,,,0,,84,0
180372,note_on,,48,0,1,,,,,,,,,,0,,72,0
180376,note_on,,4,0,1,,,,,,,,,,0,,85,54
180376,note_on,,0,0,1,,,,,,,,,,0,,73,54
180432,note_on,,56,0,1,,,,,,,,,,0,,73,0
180432,note_on,,0,0,1,,,,,,,,,,0,,85,0
180436,note_on,,4,0,1,,,,,,,,,,0,,87,57
180436,note_on,,0,0,1,,,,,,,,,,0,,75,57
180484,note_on,,48,0,1,,,,,,,,,,0,,75,0
180484,note_on,,0,0,1,,,,,,,,,,0,,87,0
180508,note_on,,0,0,1,,,,,,,,,,0,,77,52
180508,note_on,,24,0,1,,,,,,,,,,0,,89,52
180560,note_on,,0,0,1,,,,,,,,,,0,,89,0
180560,note_on,,52,0,1,,,,,,,,,,0,,77,0
180572,note_on,,0,0,1,,,,,,,,,,0,,79,44
180572,note_on,,12,0,1,,,,,,,,,,0,,91,44
180636,note_on,,0,0,1,,,,,,,,,,0,,91,0
180636,note_on,,64,0,1,,,,,,,,,,0,,79,0
180640,note_on,,0,0,1,,,,,,,,,,0,,80,51
180640,note_on,,4,0,1,,,,,,,,,,0,,92,51
180724,note_on,,0,0,1,,,,,,,,,,0,,82,41
180724,note_on,,84,0,1,,,,,,,,,,0,,94,41
180736,note_on,,0,0,1,,,,,,,,,,0,,92,0
180736,note_on,,12,0,1,,,,,,,,,,0,,80,0
180984,note_on,,248,0,1,,,,,,,,,,0,,94,0
180984,note_on,,0,0,1,,,,,,,,,,0,,82,0
181440,control_change,,0,0,1,,,,,,,,64,104,0,,,
181440,control_change,,456,0,1,,,,,,,,64,104,0,,,
181452,control_change,,12,0,1,,,,,,,,64,88,0,,,
181452,control_change,,0,0,1,,,,,,,,64,88,0,,,
181472,control_change,,0,0,1,,,,,,,,64,72,0,,,
181472,control_change,,20,0,1,,,,,,,,64,72,0,,,
181480,control_change,,8,0,1,,,,,,,,64,56,0,,,
181480,control_change,,0,0,1,,,,,,,,64,56,0,,,
181840,note_on,,0,0,1,,,,,,,,,,0,,89,26
181840,note_on,,0,0,1,,,,,,,,,,0,,85,33
181840,note_on,,360,0,1,,,,,,,,,,0,,94,43
181900,control_change,,60,0,1,,,,,,,,64,40,0,,,
181908,set_tempo,,45796,1,0,,,,,,545455,,,,,,,
181912,control_change,,12,0,1,,,,,,,,64,88,0,,,
181924,control_change,,12,0,1,,,,,,,,64,127,0,,,
181952,note_on,,28,0,1,,,,,,,,,,0,,89,0
181988,note_on,,36,0,1,,,,,,,,,,0,,85,0
182004,note_on,,16,0,1,,,,,,,,,,0,,94,0
182028,note_on,,24,0,1,,,,,,,,,,0,,92,62
182028,note_on,,0,0,1,,,,,,,,,,0,,87,42
182028,note_on,,0,0,1,,,,,,,,,,0,,84,36
182120,note_on,,92,0,1,,,,,,,,,,0,,92,0
182156,note_on,,36,0,1,,,,,,,,,,0,,87,0
182184,note_on,,28,0,1,,,,,,,,,,0,,84,0
182228,note_on,,0,0,1,,,,,,,,,,0,,91,42
182228,note_on,,44,0,1,,,,,,,,,,0,,99,62
182228,note_on,,0,0,1,,,,,,,,,,0,,82,33
182320,note_on,,92,0,1,,,,,,,,,,0,,99,0
182328,note_on,,8,0,1,,,,,,,,,,0,,91,0
182372,note_on,,44,0,1,,,,,,,,,,0,,82,0
182404,note_on,,0,0,1,,,,,,,,,,0,,89,44
182404,note_on,,32,0,1,,,,,,,,,,0,,96,71
182404,note_on,,0,0,1,,,,,,,,,,0,,80,33
182436,note_on,,32,0,1,,,,,,,,,,0,,89,0
182500,note_on,,64,0,1,,,,,,,,,,0,,96,0
182548,note_on,,48,0,1,,,,,,,,,,0,,80,0
182576,note_on,,28,0,1,,,,,,,,,,0,,92,69
182576,note_on,,0,0,1,,,,,,,,,,0,,87,36
182576,note_on,,0,0,1,,,,,,,,,,0,,84,36
182632,note_on,,56,0,1,,,,,,,,,,0,,87,0
182672,note_on,,40,0,1,,,,,,,,,,0,,92,0
182732,note_on,,60,0,1,,,,,,,,,,0,,84,0
182752,note_on,,0,0,1,,,,,,,,,,0,,85,46
182752,note_on,,20,0,1,,,,,,,,,,0,,91,66
182752,note_on,,0,0,1,,,,,,,,,,0,,82,42
182800,note_on,,48,0,1,,,,,,,,,,0,,85,0
182836,note_on,,36,0,1,,,,,,,,,,0,,91,0
182892,note_on,,56,0,1,,,,,,,,,,0,,82,0
182928,note_on,,36,0,1,,,,,,,,,,0,,97,60
182928,note_on,,0,0,1,,,,,,,,,,0,,80,45
182928,note_on,,0,0,1,,,,,,,,,,0,,89,61
183008,note_on,,80,0,1,,,,,,,,,,0,,97,0
183024,note_on,,16,0,1,,,,,,,,,,0,,89,0
183100,note_on,,76,0,1,,,,,,,,,,0,,94,62
183100,note_on,,0,0,1,,,,,,,,,,0,,87,47
183100,note_on,,0,0,1,,,,,,,,,,0,,79,52
183104,note_on,,4,0,1,,,,,,,,,,0,,80,0
183156,note_on,,52,0,1,,,,,,,,,,0,,87,0
183216,note_on,,60,0,1,,,,,,,,,,0,,94,0
183236,note_on,,20,0,1,,,,,,,,,,0,,79,0
183280,note_on,,0,0,1,,,,,,,,,,0,,82,42
183280,note_on,,44,0,1,,,,,,,,,,0,,91,63
183280,note_on,,0,0,1,,,,,,,,,,0,,85,42
183364,note_on,,84,0,1,,,,,,,,,,0,,85,0
183400,note_on,,36,0,1,,,,,,,,,,0,,91,0
183444,note_on,,44,0,1,,,,,,,,,,0,,82,0
183448,note_on,,4,0,1,,,,,,,,,,0,,89,65
183448,note_on,,0,0,1,,,,,,,,,,0,,80,51
183448,note_on,,0,0,1,,,,,,,,,,0,,84,36
183516,note_on,,68,0,1,,,,,,,,,,0,,84,0
183516,note_on,,0,0,1,,,,,,,,,,0,,89,0
183592,note_on,,76,0,1,,,,,,,,,,0,,80,0
183636,note_on,,0,0,1,,,,,,,,,,0,,79,36
183636,note_on,,44,0,1,,,,,,,,,,0,,96,58
183648,note_on,,12,0,1,,,,,,,,,,0,,87,59
183692,note_on,,44,0,1,,,,,,,,,,0,,96,0
183796,note_on,,104,0,1,,,,,,,,,,0,,87,0
183804,note_on,,8,0,1,,,,,,,,,,0,,79,0
183820,note_on,,16,0,1,,,,,,,,,,0,,92,62
183820,note_on,,0,0,1,,,,,,,,,,0,,85,37
183820,note_on,,0,0,1,,,,,,,,,,0,,77,42
183892,note_on,,72,0,1,,,,,,,,,,0,,85,0
183948,note_on,,0,0,1,,,,,,,,,,0,,92,0
183948,note_on,,56,0,1,,,,,,,,,,0,,77,0
184012,note_on,,64,0,1,,,,,,,,,,0,,89,64
184012,note_on,,0,0,1,,,,,,,,,,0,,84,40
184012,note_on,,0,0,1,,,,,,,,,,0,,80,43
184016,control_change,,4,0,1,,,,,,,,64,88,0,,,
184028,control_change,,12,0,1,,,,,,,,64,40,0,,,
184040,control_change,,12,0,1,,,,,,,,64,0,0,,,
184052,control_change,,12,0,1,,,,,,,,64,24,0,,,
184068,control_change,,16,0,1,,,,,,,,64,72,0,,,
184080,control_change,,12,0,1,,,,,,,,64,127,0,,,
184088,note_on,,8,0,1,,,,,,,,,,0,,84,0
184152,note_on,,64,0,1,,,,,,,,,,0,,89,0
184180,note_on,,28,0,1,,,,,,,,,,0,,80,0
184188,note_on,,8,0,1,,,,,,,,,,0,,87,63
184188,note_on,,0,0,1,,,,,,,,,,0,,82,35
184188,note_on,,0,0,1,,,,,,,,,,0,,79,38
184272,note_on,,84,0,1,,,,,,,,,,0,,87,0
184292,note_on,,20,0,1,,,,,,,,,,0,,82,0
184312,note_on,,20,0,1,,,,,,,,,,0,,79,0
184380,note_on,,0,0,1,,,,,,,,,,0,,77,41
184380,note_on,,0,0,1,,,,,,,,,,0,,85,56
184380,note_on,,68,0,1,,,,,,,,,,0,,94,57
184460,note_on,,80,0,1,,,,,,,,,,0,,94,0
184488,note_on,,28,0,1,,,,,,,,,,0,,85,0
184532,note_on,,44,0,1,,,,,,,,,,0,,77,0
184548,note_on,,16,0,1,,,,,,,,,,0,,91,68
184548,note_on,,0,0,1,,,,,,,,,,0,,84,45
184548,note_on,,0,0,1,,,,,,,,,,0,,75,46
184580,note_on,,32,0,1,,,,,,,,,,0,,84,0
184636,note_on,,56,0,1,,,,,,,,,,0,,91,0
184692,note_on,,56,0,1,,,,,,,,,,0,,75,0
184720,note_on,,0,0,1,,,,,,,,,,0,,79,46
184720,note_on,,28,0,1,,,,,,,,,,0,,87,61
184720,note_on,,0,0,1,,,,,,,,,,0,,82,37
184740,control_change,,20,0,1,,,,,,,,64,88,0,,,
184752,control_change,,12,0,1,,,,,,,,64,56,0,,,
184764,control_change,,12,0,1,,,,,,,,64,24,0,,,
184796,note_on,,32,0,1,,,,,,,,,,0,,82,0
184804,control_change,,8,0,1,,,,,,,,64,127,0,,,
184872,note_on,,68,0,1,,,,,,,,,,0,,87,0
184884,note_on,,12,0,1,,,,,,,,,,0,,79,0
184900,note_on,,0,0,1,,,,,,,,,,0,,80,45
184900,note_on,,0,0,1,,,,,,,,,,0,,77,35
184900,note_on,,16,0,1,,,,,,,,,,0,,85,62
184976,note_on,,76,0,1,,,,,,,,,,0,,80,0
184976,note_on,,0,0,1,,,,,,,,,,0,,85,0
185028,note_on,,52,0,1,,,,,,,,,,0,,77,0
185080,note_on,,52,0,1,,,,,,,,,,0,,92,60
185080,note_on,,0,0,1,,,,,,,,,,0,,75,44
185080,note_on,,0,0,1,,,,,,,,,,0,,84,49
185160,note_on,,80,0,1,,,,,,,,,,0,,84,0
185164,note_on,,4,0,1,,,,,,,,,,0,,92,0
185264,note_on,,0,0,1,,,,,,,,,,0,,82,44
185264,note_on,,0,0,1,,,,,,,,,,0,,73,37
185264,note_on,,0,0,1,,,,,,,,,,0,,89,63
185264,note_on,,100,0,1,,,,,,,,,,0,,75,0
185324,note_on,,60,0,1,,,,,,,,,,0,,82,0
185364,note_on,,40,0,1,,,,,,,,,,0,,89,0
185408,note_on,,44,0,1,,,,,,,,,,0,,73,0
185424,control_change,,16,0,1,,,,,,,,64,88,0,,,
185436,control_change,,12,0,1,,,,,,,,64,56,0,,,
185440,note_on,,4,0,1,,,,,,,,,,0,,85,60
185440,note_on,,0,0,1,,,,,,,,,,0,,80,44
185440,note_on,,0,0,1,,,,,,,,,,0,,77,45
185444,control_change,,4,0,1,,,,,,,,64,24,0,,,
185488,control_change,,44,0,1,,,,,,,,64,127,0,,,
185520,note_on,,32,0,1,,,,,,,,,,0,,80,0
185556,note_on,,36,0,1,,,,,,,,,,0,,85,0
185564,note_on,,8,0,1,,,,,,,,,,0,,77,0
185616,note_on,,52,0,1,,,,,,,,,,0,,84,64
185616,note_on,,0,0,1,,,,,,,,,,0,,75,45
185616,note_on,,0,0,1,,,,,,,,,,0,,79,40
185664,note_on,,48,0,1,,,,,,,,,,0,,79,0
185680,note_on,,16,0,1,,,,,,,,,,0,,84,0
185764,note_on,,84,0,1,,,,,,,,,,0,,75,0
185808,note_on,,0,0,1,,,,,,,,,,0,,91,56
185808,note_on,,0,0,1,,,,,,,,,,0,,82,55
185808,note_on,,44,0,1,,,,,,,,,,0,,73,39
185864,note_on,,56,0,1,,,,,,,,,,0,,91,0
185940,note_on,,76,0,1,,,,,,,,,,0,,82,0
185968,note_on,,28,0,1,,,,,,,,,,0,,73,0
185980,note_on,,12,0,1,,,,,,,,,,0,,87,62
185980,note_on,,0,0,1,,,,,,,,,,0,,72,47
185980,note_on,,0,0,1,,,,,,,,,,0,,80,39
186032,note_on,,52,0,1,,,,,,,,,,0,,80,0
186108,note_on,,76,0,1,,,,,,,,,,0,,72,0
186120,note_on,,12,0,1,,,,,,,,,,0,,87,0
186172,control_change,,52,0,1,,,,,,,,64,72,0,,,
186180,note_on,,0,0,1,,,,,,,,,,0,,79,52
186180,note_on,,8,0,1,,,,,,,,,,0,,84,66
186180,note_on,,0,0,1,,,,,,,,,,0,,75,45
186188,control_change,,8,0,1,,,,,,,,64,24,0,,,
186200,control_change,,12,0,1,,,,,,,,64,0,0,,,
186236,control_change,,36,0,1,,,,,,,,64,104,0,,,
186244,note_on,,8,0,1,,,,,,,,,,0,,79,0
186252,control_change,,8,0,1,,,,,,,,64,127,0,,,
186316,note_on,,64,0,1,,,,,,,,,,0,,84,0
186352,note_on,,36,0,1,,,,,,,,,,0,,75,0
186356,note_on,,0,0,1,,,,,,,,,,0,,77,49
186356,note_on,,0,0,1,,,,,,,,,,0,,73,35
186356,note_on,,4,0,1,,,,,,,,,,0,,82,61
186400,note_on,,44,0,1,,,,,,,,,,0,,77,0
186444,note_on,,44,0,1,,,,,,,,,,0,,82,0
186496,note_on,,52,0,1,,,,,,,,,,0,,73,0
186548,note_on,,52,0,1,,,,,,,,,,0,,89,70
186548,note_on,,0,0,1,,,,,,,,,,0,,80,57
186548,note_on,,0,0,1,,,,,,,,,,0,,72,44
186628,note_on,,80,0,1,,,,,,,,,,0,,89,0
186712,note_on,,84,0,1,,,,,,,,,,0,,80,0
186716,note_on,,4,0,1,,,,,,,,,,0,,72,0
186748,note_on,,0,0,1,,,,,,,,,,0,,70,40
186748,note_on,,0,0,1,,,,,,,,,,0,,79,48
186748,note_on,,32,0,1,,,,,,,,,,0,,85,65
186792,note_on,,44,0,1,,,,,,,,,,0,,79,0
186916,note_on,,124,0,1,,,,,,,,,,0,,70,0
186920,note_on,,4,0,1,,,,,,,,,,0,,85,0
186960,note_on,,40,0,1,,,,,,,,,,0,,82,57
186960,note_on,,0,0,1,,,,,,,,,,0,,77,56
186960,note_on,,0,0,1,,,,,,,,,,0,,73,34
186960,control_change,,0,0,1,,,,,,,,64,88,0,,,
