tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,data,note,velocity
154760,note_on,,,,,24,0,1,,,,0,,71,74
154790,note_off,,,,,30,0,1,,,,0,,72,0
154913,note_on,,,,,123,0,1,,,,0,,72,51
154928,note_off,,,,,15,0,1,,,,0,,71,0
155078,note_off,,,,,150,0,1,,,,0,,76,0
155082,note_off,,,,,0,0,1,,,,0,,81,0
155082,note_off,,,,,4,0,1,,,,0,,72,0
155086,control_change,,,,,4,0,1,,64,0,0,,,
155116,note_on,,,,,30,0,1,,,,0,,79,86
155117,note_on,,,,,1,0,1,,,,0,,59,66
155117,note_on,,,,,0,0,1,,,,0,,76,80
155123,note_on,,,,,6,0,1,,,,0,,70,58
155313,note_on,,,,,190,0,1,,,,0,,71,56
155336,note_off,,,,,23,0,1,,,,0,,70,0
155395,note_off,,,,,59,0,1,,,,0,,76,0
155424,control_change,,,,,29,0,1,,64,127,0,,,
155448,note_off,,,,,24,0,1,,,,0,,79,0
155458,note_off,,,,,10,0,1,,,,0,,71,0
155504,note_on,,,,,0,0,1,,,,0,,79,92
155504,note_on,,,,,46,0,1,,,,0,,70,64
155518,note_on,,,,,14,0,1,,,,0,,51,88
155521,control_change,,,,,3,0,1,,64,0,0,,,
155528,note_off,,,,,7,0,1,,,,0,,59,0
155572,note_off,,,,,44,0,1,,,,0,,71,0
155591,note_off,,,,,19,0,1,,,,0,,51,0
155669,control_change,,,,,78,0,1,,64,127,0,,,
155697,note_on,,,,,28,0,1,,,,0,,71,66
155718,note_off,,,,,21,0,1,,,,0,,70,0
155736,note_off,,,,,18,0,1,,,,0,,79,0
155825,note_off,,,,,89,0,1,,,,0,,71,0
155865,note_on,,,,,40,0,1,,,,0,,72,82
155892,note_on,,,,,27,0,1,,,,0,,71,84
155894,note_on,,,,,2,0,1,,,,0,,68,52
155895,note_on,,,,,1,0,1,,,,0,,78,72
155899,note_on,,,,,4,0,1,,,,0,,71,72
155923,note_off,,,,,24,0,1,,,,0,,72,0
156064,note_on,,,,,141,0,1,,,,0,,69,56
156076,note_off,,,,,12,0,1,,,,0,,68,0
156095,note_off,,,,,19,0,1,,,,0,,78,0
156187,note_off,,,,,92,0,1,,,,0,,71,0
156203,note_off,,,,,16,0,1,,,,0,,69,0
156208,control_change,,,,,5,0,1,,64,0,0,,,
156246,note_on,,,,,0,0,1,,,,0,,71,76
156246,note_on,,,,,38,0,1,,,,0,,69,70
156249,note_on,,,,,3,0,1,,,,0,,65,62
156275,note_on,,,,,26,0,1,,,,0,,59,70
156428,note_on,,,,,153,0,1,,,,0,,66,41
156445,note_off,,,,,17,0,1,,,,0,,65,0
156564,note_off,,,,,119,0,1,,,,0,,69,0
156565,note_off,,,,,1,0,1,,,,0,,71,0
156580,note_off,,,,,15,0,1,,,,0,,66,0
156633,note_on,,,,,53,0,1,,,,0,,69,80
156634,note_on,,,,,1,0,1,,,,0,,71,82
156635,note_on,,,,,1,0,1,,,,0,,65,68
156650,note_on,,,,,15,0,1,,,,0,,47,72
156661,note_off,,,,,11,0,1,,,,0,,59,0
156694,note_off,,,,,33,0,1,,,,0,,71,0
156714,note_off,,,,,20,0,1,,,,0,,47,0
156739,control_change,,,,,25,0,1,,64,127,0,,,
156835,note_on,,,,,96,0,1,,,,0,,66,41
156855,note_off,,,,,20,0,1,,,,0,,65,0
156973,note_off,,,,,118,0,1,,,,0,,69,0
156974,note_off,,,,,1,0,1,,,,0,,71,0
156983,note_off,,,,,9,0,1,,,,0,,66,0
157024,note_on,,,,,41,0,1,,,,0,,72,72
157036,note_on,,,,,12,0,1,,,,0,,66,68
157037,note_on,,,,,1,0,1,,,,0,,69,72
157038,note_on,,,,,1,0,1,,,,0,,71,78
157049,note_on,,,,,11,0,1,,,,0,,71,72
157077,note_off,,,,,28,0,1,,,,0,,72,0
157227,note_on,,,,,150,0,1,,,,0,,67,58
157248,note_off,,,,,21,0,1,,,,0,,66,0
157369,note_off,,,,,121,0,1,,,,0,,69,0
157372,note_off,,,,,3,0,1,,,,0,,67,0
157372,note_off,,,,,0,0,1,,,,0,,71,0
157386,control_change,,,,,14,0,1,,64,0,0,,,
157422,note_on,,,,,36,0,1,,,,0,,69,72
157422,note_on,,,,,0,0,1,,,,0,,71,78
157425,note_on,,,,,3,0,1,,,,0,,59,66
157543,control_change,,,,,118,0,1,,64,127,0,,,
157606,note_on,,,,,63,0,1,,,,0,,66,53
157606,note_on,,,,,0,0,1,,,,0,,65,56
157622,note_off,,,,,16,0,1,,,,0,,65,0
157676,note_off,,,,,54,0,1,,,,0,,69,0
157730,note_off,,,,,54,0,1,,,,0,,71,0
157734,note_off,,,,,4,0,1,,,,0,,66,0
157734,control_change,,,,,0,0,1,,64,0,0,,,
157785,note_off,,,,,51,0,1,,,,0,,71,0
157799,note_on,,,,,14,0,1,,,,0,,52,82
157810,note_off,,,,,11,0,1,,,,0,,59,0
157824,note_on,,,,,14,0,1,,,,0,,71,74
157824,note_on,,,,,0,0,1,,,,0,,67,68
157824,note_on,,,,,0,0,1,,,,0,,63,42
157901,note_off,,,,,77,0,1,,,,0,,52,0
157913,control_change,,,,,12,0,1,,64,127,0,,,
157998,note_on,,,,,85,0,1,,,,0,,64,52
158034,note_off,,,,,36,0,1,,,,0,,63,0
158062,control_change,,,,,28,0,1,,10,64,0,,,
158148,note_off,,,,,86,0,1,,,,0,,64,0
158160,note_off,,,,,12,0,1,,,,0,,67,0
158163,note_off,,,,,3,0,1,,,,0,,71,0
158173,note_on,,,,,10,0,1,,,,0,,71,78
158174,note_on,,,,,1,0,1,,,,0,,66,76
158174,note_on,,,,,0,0,1,,,,0,,76,76
158189,note_on,,,,,15,0,1,,,,0,,55,84
158190,note_on,,,,,1,0,1,,,,0,,52,90
158190,note_on,,,,,0,0,1,,,,0,,64,90
158312,control_change,,,,,122,0,1,,10,64,0,,,
158376,note_on,,,,,64,0,1,,,,0,,67,64
158389,note_off,,,,,13,0,1,,,,0,,66,0
158514,note_off,,,,,125,0,1,,,,0,,52,0
158517,note_off,,,,,3,0,1,,,,0,,55,0
158522,note_off,,,,,5,0,1,,,,0,,76,0
158527,note_off,,,,,5,0,1,,,,0,,71,0
158533,note_off,,,,,6,0,1,,,,0,,64,0
158538,note_off,,,,,5,0,1,,,,0,,67,0
158546,control_change,,,,,8,0,1,,64,0,0,,,
158550,note_on,,,,,4,0,1,,,,0,,64,98
158551,note_on,,,,,1,0,1,,,,0,,51,90
158552,note_on,,,,,1,0,1,,,,0,,55,82
158573,note_on,,,,,21,0,1,,,,0,,70,84
158576,note_on,,,,,3,0,1,,,,0,,76,78
158577,note_on,,,,,1,0,1,,,,0,,79,84
158772,note_on,,,,,195,0,1,,,,0,,71,62
158780,note_off,,,,,8,0,1,,,,0,,70,0
158783,note_off,,,,,3,0,1,,,,0,,79,0
158883,note_off,,,,,100,0,1,,,,0,,51,0
158885,note_off,,,,,2,0,1,,,,0,,55,0
158892,note_off,,,,,7,0,1,,,,0,,71,0
158899,note_off,,,,,7,0,1,,,,0,,64,0
158907,note_on,,,,,8,0,1,,,,0,,50,92
158917,note_off,,,,,10,0,1,,,,0,,76,0
158936,note_on,,,,,19,0,1,,,,0,,55,94
158946,note_on,,,,,10,0,1,,,,0,,64,102
158962,note_on,,,,,16,0,1,,,,0,,83,86
158963,note_on,,,,,1,0,1,,,,0,,79,94
158964,note_on,,,,,1,0,1,,,,0,,75,58
158976,control_change,,,,,12,0,1,,10,64,0,,,
159008,note_off,,,,,32,0,1,,,,0,,79,0
159015,note_on,,,,,7,0,1,,,,0,,79,49
159140,note_on,,,,,125,0,1,,,,0,,76,51
159152,note_off,,,,,12,0,1,,,,0,,75,0
159276,note_off,,,,,124,0,1,,,,0,,50,0
159282,note_off,,,,,6,0,1,,,,0,,55,0
159286,note_off,,,,,4,0,1,,,,0,,64,0
159286,note_on,,,,,0,0,1,,,,0,,48,90
159291,note_off,,,,,5,0,1,,,,0,,76,0
159297,note_off,,,,,6,0,1,,,,0,,79,0
159305,note_off,,,,,8,0,1,,,,0,,83,0
159317,note_on,,,,,12,0,1,,,,0,,55,100
159318,note_on,,,,,1,0,1,,,,0,,64,100
159334,note_on,,,,,16,0,1,,,,0,,88,100
159335,note_on,,,,,1,0,1,,,,0,,83,98
159336,note_on,,,,,1,0,1,,,,0,,78,64
159523,note_on,,,,,187,0,1,,,,0,,79,50
159531,note_off,,,,,8,0,1,,,,0,,78,0
159638,note_off,,,,,107,0,1,,,,0,,48,0
159652,note_off,,,,,14,0,1,,,,0,,55,0
159658,note_off,,,,,6,0,1,,,,0,,64,0
159658,note_on,,,,,0,0,1,,,,0,,47,94
159695,note_off,,,,,37,0,1,,,,0,,83,0
159695,note_on,,,,,0,0,1,,,,0,,55,100
159701,note_off,,,,,6,0,1,,,,0,,88,0
159702,note_off,,,,,1,0,1,,,,0,,79,0
159703,note_on,,,,,1,0,1,,,,0,,64,88
159719,note_on,,,,,16,0,1,,,,0,,88,98
159720,note_on,,,,,0,0,1,,,,0,,91,100
159720,note_on,,,,,1,0,1,,,,0,,82,82
159922,note_on,,,,,202,0,1,,,,0,,83,76
159940,note_off,,,,,18,0,1,,,,0,,82,0
160008,note_off,,,,,68,0,1,,,,0,,47,0
160010,note_off,,,,,2,0,1,,,,0,,64,0
160012,note_off,,,,,2,0,1,,,,0,,55,0
160043,note_off,,,,,31,0,1,,,,0,,88,0
160045,note_off,,,,,2,0,1,,,,0,,91,0
160049,note_off,,,,,4,0,1,,,,0,,83,0
160054,note_on,,,,,5,0,1,,,,0,,46,96
160080,note_on,,,,,26,0,1,,,,0,,54,102
160087,note_on,,,,,7,0,1,,,,0,,64,98
160128,control_change,,,,,41,0,1,,10,64,0,,,
160128,note_on,,,,,0,0,1,,,,0,,66,96
160128,note_on,,,,,0,0,1,,,,0,,78,102
160128,note_on,,,,,0,0,1,,,,0,,73,96
160141,control_change,,,,,13,0,1,,64,127,0,,,
160240,note_off,,,,,99,0,1,,,,0,,46,0
160248,note_off,,,,,8,0,1,,,,0,,64,0
160262,note_on,,,,,0,0,1,,,,0,,88,108
160262,note_off,,,,,14,0,1,,,,0,,54,0
160265,note_on,,,,,3,0,1,,,,0,,46,108
160353,note_off,,,,,88,0,1,,,,0,,73,0
160353,note_off,,,,,0,0,1,,,,0,,66,0
160359,note_off,,,,,6,0,1,,,,0,,78,0
160418,note_off,,,,,59,0,1,,,,0,,46,0
160428,note_off,,,,,10,0,1,,,,0,,88,0
160706,control_change,,,,,278,0,1,,64,0,0,,,
161280,control_change,,,,,574,0,1,,10,64,0,,,
161472,set_tempo,,,,,30144,1,0,498960,,,,,,
161568,set_tempo,,,,,96,1,0,499761,,,,,,
161664,set_tempo,,,,,96,1,0,500565,,,,,,
161760,set_tempo,,,,,96,1,0,501395,,,,,,
161856,set_tempo,,,,,96,1,0,502210,,,,,,
161952,set_tempo,,,,,96,1,0,503050,,,,,,
162048,set_tempo,,,,,96,1,0,503860,,,,,,
162144,set_tempo,,,,,96,1,0,504700,,,,,,
162240,set_tempo,,,,,96,1,0,505530,,,,,,
162336,set_tempo,,,,,96,1,0,506370,,,,,,
162380,note_on,,,,,1100,0,1,,,,0,,47,90
162412,note_on,,,,,32,0,1,,,,0,,55,96
162426,note_on,,,,,14,0,1,,,,0,,64,90
162432,control_change,,,,,6,0,1,,10,64,0,,,
162432,set_tempo,,,,,96,1,0,507185,,,,,,
162434,note_on,,,,,2,0,1,,,,0,,61,52
162446,note_off,,,,,12,0,1,,,,0,,61,0
162446,note_on,,,,,0,0,1,,,,0,,76,94
162447,note_on,,,,,0,0,1,,,,0,,71,90
162447,note_on,,,,,1,0,1,,,,0,,83,82
162528,set_tempo,,,,,96,1,0,508035,,,,,,
162537,control_change,,,,,90,0,1,,64,127,0,,,
162566,note_on,,,,,29,0,1,,,,0,,95,100
162578,note_off,,,,,12,0,1,,,,0,,71,0
162578,note_off,,,,,0,0,1,,,,0,,76,0
162580,note_off,,,,,2,0,1,,,,0,,83,0
162624,set_tempo,,,,,96,1,0,508875,,,,,,
162692,note_off,,,,,112,0,1,,,,0,,95,0
162720,set_tempo,,,,,96,1,0,509725,,,,,,
162816,set_tempo,,,,,96,1,0,848042,,,,,,
162912,set_tempo,,,,,96,1,0,837837,,,,,,
163008,set_tempo,,,,,96,1,0,827802,,,,,,
163104,note_on,,,,,412,0,1,,,,0,,33,64
163104,set_tempo,,,,,96,1,0,818060,,,,,,
163105,note_on,,,,,1,0,1,,,,0,,45,76
163200,set_tempo,,,,,96,1,0,808502,,,,,,
163206,note_off,,,,,101,0,1,,,,0,,55,0
163209,note_off,,,,,3,0,1,,,,0,,64,0
163213,note_off,,,,,4,0,1,,,,0,,47,0
163220,control_change,,,,,7,0,1,,64,0,0,,,
163268,control_change,,,,,48,0,1,,64,127,0,,,
163296,set_tempo,,,,,96,1,0,799211,,,,,,
163392,set_tempo,,,,,96,1,0,790067,,,,,,
163475,note_on,,,,,207,0,1,,,,0,,31,70
163477,note_on,,,,,2,0,1,,,,0,,43,68
163488,set_tempo,,,,,96,1,0,781204,,,,,,
163491,note_off,,,,,14,0,1,,,,0,,33,0
163502,note_off,,,,,11,0,1,,,,0,,45,0
163562,control_change,,,,,60,0,1,,64,0,0,,,
163584,set_tempo,,,,,96,1,0,772467,,,,,,
163610,control_change,,,,,48,0,1,,64,127,0,,,
163680,set_tempo,,,,,96,1,0,763977,,,,,,
163776,set_tempo,,,,,96,1,0,755638,,,,,,
163872,set_tempo,,,,,96,1,0,747518,,,,,,
163968,set_tempo,,,,,96,1,0,739521,,,,,,
164064,set_tempo,,,,,96,1,0,797340,,,,,,
164160,set_tempo,,,,,96,1,0,801340,,,,,,
164252,note_on,,,,,642,0,1,,,,0,,48,74
164256,note_on,,,,,4,0,1,,,,0,,36,68
164256,set_tempo,,,,,96,1,0,805352,,,,,,
164272,note_off,,,,,16,0,1,,,,0,,31,0
164276,note_off,,,,,4,0,1,,,,0,,43,0
164330,control_change,,,,,54,0,1,,64,0,0,,,
164352,set_tempo,,,,,96,1,0,809458,,,,,,
164434,control_change,,,,,104,0,1,,64,127,0,,,
164448,set_tempo,,,,,96,1,0,813542,,,,,,
164544,set_tempo,,,,,96,1,0,817738,,,,,,
164558,note_off,,,,,124,0,1,,,,0,,36,0
164588,note_off,,,,,30,0,1,,,,0,,48,0
164636,note_on,,,,,48,0,1,,,,0,,47,84
164640,set_tempo,,,,,96,1,0,821902,,,,,,
164683,note_on,,,,,47,0,1,,,,0,,54,68
164736,control_change,,,,,53,0,1,,10,64,0,,,
164736,note_on,,,,,0,0,1,,,,0,,71,64
164736,note_on,,,,,0,0,1,,,,0,,78,50
164736,note_on,,,,,0,0,1,,,,0,,83,68
164736,set_tempo,,,,,96,1,0,826169,,,,,,
164743,note_on,,,,,7,0,1,,,,0,,64,86
164746,control_change,,,,,3,0,1,,64,0,0,,,
164782,note_off,,,,,36,0,1,,,,0,,83,0
164832,set_tempo,,,,,96,1,0,830432,,,,,,
164842,note_on,,,,,60,0,1,,,,0,,95,74
164859,control_change,,,,,17,0,1,,64,127,0,,,
164864,note_off,,,,,5,0,1,,,,0,,71,0
164869,note_off,,,,,5,0,1,,,,0,,78,0
164928,set_tempo,,,,,96,1,0,834807,,,,,,
164975,note_off,,,,,106,0,1,,,,0,,95,0
165024,set_tempo,,,,,96,1,0,820749,,,,,,
165120,set_tempo,,,,,96,1,0,799649,,,,,,
165216,set_tempo,,,,,96,1,0,779589,,,,,,
165312,set_tempo,,,,,96,1,0,760535,,,,,,
165408,set_tempo,,,,,96,1,0,742383,,,,,,
165504,set_tempo,,,,,96,1,0,693640,,,,,,
165600,set_tempo,,,,,96,1,0,677480,,,,,,
165696,set_tempo,,,,,96,1,0,638284,,,,,,
165792,set_tempo,,,,,96,1,0,638284,,,,,,
165875,note_on,,,,,900,0,1,,,,0,,63,78
165888,set_tempo,,,,,96,1,0,638284,,,,,,
165909,note_off,,,,,34,0,1,,,,0,,64,0
165962,control_change,,,,,53,0,1,,64,0,0,,,
165984,set_tempo,,,,,96,1,0,638284,,,,,,
166080,set_tempo,,,,,96,1,0,774183,,,,,,
166147,control_change,,,,,185,0,1,,64,127,0,,,
166176,set_tempo,,,,,96,1,0,806990,,,,,,
166272,set_tempo,,,,,96,1,0,842682,,,,,,
166368,set_tempo,,,,,96,1,0,1034480,,,,,,
166464,set_tempo,,,,,96,1,0,1057979,,,,,,
166560,set_tempo,,,,,96,1,0,1082586,,,,,,
166656,set_tempo,,,,,96,1,0,1108208,,,,,,
166663,note_off,,,,,516,0,1,,,,0,,47,0
166675,note_off,,,,,12,0,1,,,,0,,54,0
166752,set_tempo,,,,,96,1,0,1135224,,,,,,
166848,set_tempo,,,,,96,1,0,1163449,,,,,,
166918,control_change,,,,,243,0,1,,64,0,0,,,
166944,note_off,,,,,26,0,1,,,,0,,63,0
166944,set_tempo,,,,,96,1,0,1193275,,,,,,
167040,control_change,,,,,0,0,1,,10,64,0,,,
167040,control_change,,,,,0,0,1,,10,64,0,,,
167040,note_on,,,,,0,0,1,,,,0,,64,102
167040,note_on,,,,,0,0,1,,,,0,,49,90
167040,note_on,,,,,96,0,1,,,,0,,69,96
167040,set_tempo,,,,,96,1,0,719042,,,,,,
167043,note_on,,,,,0,0,1,,,,0,,76,102
167043,note_on,,,,,3,0,1,,,,0,,40,100
167047,note_on,,,,,4,0,1,,,,0,,47,82
167048,note_on,,,,,1,0,1,,,,0,,68,92
167099,note_off,,,,,51,0,1,,,,0,,49,0
167102,note_off,,,,,3,0,1,,,,0,,69,0
167136,set_tempo,,,,,96,1,0,727606,,,,,,
167232,set_tempo,,,,,96,1,0,736356,,,,,,
167328,set_tempo,,,,,96,1,0,740453,,,,,,
167424,set_tempo,,,,,96,1,0,749863,,,,,,
168167,note_off,,,,,1065,0,1,,,,0,,47,0
168168,note_off,,,,,1,0,1,,,,0,,68,0
168183,note_on,,,,,15,0,1,,,,0,,49,94
168189,note_on,,,,,6,0,1,,,,0,,69,96
168229,note_on,,,,,40,0,1,,,,0,,68,90
168230,note_on,,,,,1,0,1,,,,0,,47,80
168244,note_off,,,,,14,0,1,,,,0,,49,0
168246,note_off,,,,,2,0,1,,,,0,,69,0
169204,note_off,,,,,958,0,1,,,,0,,47,0
169214,note_off,,,,,10,0,1,,,,0,,68,0
169327,note_on,,,,,113,0,1,,,,0,,49,80
169333,note_on,,,,,6,0,1,,,,0,,69,92
169343,note_on,,,,,10,0,1,,,,0,,68,90
169369,note_on,,,,,26,0,1,,,,0,,47,68
169374,note_off,,,,,5,0,1,,,,0,,69,0
169387,note_off,,,,,13,0,1,,,,0,,49,0
169624,note_off,,,,,237,0,1,,,,0,,47,0
169643,note_off,,,,,19,0,1,,,,0,,68,0
169734,note_on,,,,,91,0,1,,,,0,,49,94
169739,note_on,,,,,5,0,1,,,,0,,69,94
169751,note_on,,,,,12,0,1,,,,0,,68,86
169767,note_on,,,,,16,0,1,,,,0,,47,86
169781,note_off,,,,,14,0,1,,,,0,,69,0
169830,note_off,,,,,49,0,1,,,,0,,49,0
170431,note_off,,,,,601,0,1,,,,0,,68,0
170441,note_off,,,,,10,0,1,,,,0,,47,0
170447,note_on,,,,,6,0,1,,,,0,,49,82
170456,note_on,,,,,9,0,1,,,,0,,69,92
170475,note_on,,,,,19,0,1,,,,0,,68,76
170477,note_on,,,,,2,0,1,,,,0,,47,84
170494,note_off,,,,,17,0,1,,,,0,,49,0
170498,note_off,,,,,4,0,1,,,,0,,69,0
170798,note_off,,,,,300,0,1,,,,0,,47,0
170798,note_off,,,,,0,0,1,,,,0,,68,0
170821,note_on,,,,,23,0,1,,,,0,,49,74
170825,note_on,,,,,4,0,1,,,,0,,69,86
170844,note_on,,,,,19,0,1,,,,0,,68,80
170851,note_on,,,,,7,0,1,,,,0,,47,72
170867,note_off,,,,,16,0,1,,,,0,,49,0
171582,note_off,,,,,0,0,1,,,,0,,69,0
171582,note_off,,,,,715,0,1,,,,0,,68,0
171640,note_on,,,,,58,0,1,,,,0,,49,43
171648,note_on,,,,,8,0,1,,,,0,,69,62
171649,note_off,,,,,1,0,1,,,,0,,47,0
171772,note_on,,,,,123,0,1,,,,0,,47,47
171777,note_on,,,,,5,0,1,,,,0,,68,39
171788,note_off,,,,,11,0,1,,,,0,,49,0
171793,note_off,,,,,5,0,1,,,,0,,69,0
171852,note_on,,,,,59,0,1,,,,0,,69,52
171858,note_on,,,,,6,0,1,,,,0,,49,20
171866,note_off,,,,,8,0,1,,,,0,,47,0
171870,note_off,,,,,4,0,1,,,,0,,68,0
171927,note_on,,,,,57,0,1,,,,0,,47,47
171928,note_on,,,,,1,0,1,,,,0,,68,43
171941,note_off,,,,,13,0,1,,,,0,,49,0
171943,note_off,,,,,2,0,1,,,,0,,69,0
171992,note_on,,,,,49,0,1,,,,0,,49,44
171995,note_on,,,,,3,0,1,,,,0,,69,54
172001,note_off,,,,,6,0,1,,,,0,,47,0
172013,note_off,,,,,12,0,1,,,,0,,68,0
172065,note_on,,,,,52,0,1,,,,0,,68,46
172071,note_on,,,,,6,0,1,,,,0,,47,29
172080,note_off,,,,,9,0,1,,,,0,,49,0
172081,note_off,,,,,1,0,1,,,,0,,69,0
172124,note_on,,,,,43,0,1,,,,0,,69,53
172126,note_on,,,,,2,0,1,,,,0,,49,43
172137,note_off,,,,,11,0,1,,,,0,,47,0
172142,note_off,,,,,5,0,1,,,,0,,68,0
172177,note_on,,,,,35,0,1,,,,0,,68,39
172179,note_on,,,,,2,0,1,,,,0,,47,53
172188,note_off,,,,,9,0,1,,,,0,,69,0
172191,note_off,,,,,3,0,1,,,,0,,49,0
172222,note_on,,,,,31,0,1,,,,0,,69,54
172227,note_on,,,,,5,0,1,,,,0,,49,44
172232,note_off,,,,,5,0,1,,,,0,,68,0
172234,note_off,,,,,2,0,1,,,,0,,47,0
172265,note_on,,,,,31,0,1,,,,0,,68,37
172271,note_off,,,,,6,0,1,,,,0,,69,0
172277,note_on,,,,,6,0,1,,,,0,,47,50
172283,note_off,,,,,6,0,1,,,,0,,49,0
172309,note_on,,,,,26,0,1,,,,0,,69,53
172319,note_on,,,,,10,0,1,,,,0,,49,51
172321,note_off,,,,,2,0,1,,,,0,,68,0
172328,note_off,,,,,7,0,1,,,,0,,47,0
172350,note_on,,,,,22,0,1,,,,0,,68,35
172355,note_off,,,,,5,0,1,,,,0,,69,0
172364,note_on,,,,,9,0,1,,,,0,,47,51
172370,note_off,,,,,6,0,1,,,,0,,49,0
172390,note_on,,,,,20,0,1,,,,0,,69,48
172397,note_on,,,,,7,0,1,,,,0,,49,51
172400,note_off,,,,,3,0,1,,,,0,,68,0
172403,note_off,,,,,3,0,1,,,,0,,47,0
172426,note_on,,,,,23,0,1,,,,0,,68,33
172431,note_off,,,,,5,0,1,,,,0,,69,0
172440,note_on,,,,,9,0,1,,,,0,,47,51
172445,note_off,,,,,5,0,1,,,,0,,49,0
172461,note_on,,,,,16,0,1,,,,0,,69,50
172471,note_off,,,,,10,0,1,,,,0,,68,0
172475,note_on,,,,,4,0,1,,,,0,,49,47
172479,note_off,,,,,4,0,1,,,,0,,47,0
172497,note_on,,,,,18,0,1,,,,0,,68,29
172501,note_off,,,,,4,0,1,,,,0,,69,0
172517,note_on,,,,,16,0,1,,,,0,,47,47
172519,note_off,,,,,2,0,1,,,,0,,49,0
172530,note_on,,,,,11,0,1,,,,0,,69,51
172541,note_off,,,,,11,0,1,,,,0,,68,0
172546,note_on,,,,,5,0,1,,,,0,,49,56
172551,note_off,,,,,5,0,1,,,,0,,47,0
172559,note_on,,,,,8,0,1,,,,0,,68,37
172565,note_off,,,,,6,0,1,,,,0,,69,0
172588,note_on,,,,,23,0,1,,,,0,,47,56
172590,note_off,,,,,2,0,1,,,,0,,49,0
172594,note_on,,,,,4,0,1,,,,0,,69,49
172600,note_off,,,,,6,0,1,,,,0,,68,0
172620,note_on,,,,,20,0,1,,,,0,,68,33
172621,note_on,,,,,1,0,1,,,,0,,49,51
172624,note_off,,,,,3,0,1,,,,0,,47,0
172625,note_off,,,,,1,0,1,,,,0,,69,0
172646,note_on,,,,,21,0,1,,,,0,,69,56
172652,note_off,,,,,6,0,1,,,,0,,68,0
172654,note_on,,,,,2,0,1,,,,0,,47,60
172657,note_off,,,,,3,0,1,,,,0,,49,0
172673,note_on,,,,,16,0,1,,,,0,,68,50
172678,note_off,,,,,5,0,1,,,,0,,69,0
172683,note_on,,,,,5,0,1,,,,0,,49,72
172689,note_off,,,,,6,0,1,,,,0,,47,0
172704,note_on,,,,,15,0,1,,,,0,,69,51
172711,note_off,,,,,7,0,1,,,,0,,68,0
172723,note_off,,,,,12,0,1,,,,0,,49,0
172724,note_on,,,,,1,0,1,,,,0,,47,58
172725,note_on,,,,,1,0,1,,,,0,,68,42
172730,note_off,,,,,5,0,1,,,,0,,69,0
172753,note_on,,,,,23,0,1,,,,0,,49,54
172758,note_on,,,,,5,0,1,,,,0,,69,39
172759,note_off,,,,,1,0,1,,,,0,,47,0
172763,note_off,,,,,4,0,1,,,,0,,68,0
172778,note_on,,,,,15,0,1,,,,0,,68,43
172781,note_off,,,,,3,0,1,,,,0,,69,0
172791,note_on,,,,,10,0,1,,,,0,,47,60
172792,note_off,,,,,1,0,1,,,,0,,49,0
172800,control_change,,,,,8,0,1,,10,64,0,,,
172815,note_off,,,,,15,0,1,,,,0,,68,0
172821,note_on,,,,,6,0,1,,,,0,,49,70
172826,note_off,,,,,5,0,1,,,,0,,47,0
172832,note_on,,,,,6,0,1,,,,0,,68,44
172862,note_on,,,,,30,0,1,,,,0,,69,52
172863,note_off,,,,,1,0,1,,,,0,,49,0
172863,note_on,,,,,0,0,1,,,,0,,47,64
172865,note_off,,,,,2,0,1,,,,0,,68,0
172887,note_on,,,,,22,0,1,,,,0,,68,47
172888,note_off,,,,,1,0,1,,,,0,,69,0
172891,note_on,,,,,3,0,1,,,,0,,49,70
172897,note_off,,,,,6,0,1,,,,0,,47,0
172910,note_on,,,,,13,0,1,,,,0,,69,52
172917,note_off,,,,,7,0,1,,,,0,,68,0
172929,note_on,,,,,12,0,1,,,,0,,47,64
172931,note_off,,,,,2,0,1,,,,0,,49,0
172935,note_on,,,,,0,0,1,,,,0,,68,56
172935,note_off,,,,,4,0,1,,,,0,,69,0
172958,note_on,,,,,23,0,1,,,,0,,49,62
172965,note_off,,,,,7,0,1,,,,0,,47,0
172974,note_off,,,,,9,0,1,,,,0,,68,0
172983,note_on,,,,,9,0,1,,,,0,,68,39
172996,note_on,,,,,13,0,1,,,,0,,47,62
172999,note_off,,,,,3,0,1,,,,0,,49,0
173009,note_on,,,,,10,0,1,,,,0,,69,53
173020,note_off,,,,,11,0,1,,,,0,,68,0
173030,note_on,,,,,10,0,1,,,,0,,49,64
173032,note_off,,,,,2,0,1,,,,0,,47,0
173033,note_on,,,,,1,0,1,,,,0,,68,44
173037,note_off,,,,,4,0,1,,,,0,,69,0
173059,note_on,,,,,22,0,1,,,,0,,69,62
173069,note_on,,,,,10,0,1,,,,0,,47,56
173070,note_off,,,,,1,0,1,,,,0,,68,0
173072,note_off,,,,,2,0,1,,,,0,,49,0
173088,note_on,,,,,16,0,1,,,,0,,68,56
173093,note_off,,,,,5,0,1,,,,0,,69,0
173101,note_on,,,,,8,0,1,,,,0,,49,56
173103,note_off,,,,,2,0,1,,,,0,,47,0
173118,note_on,,,,,15,0,1,,,,0,,69,58
173127,note_off,,,,,9,0,1,,,,0,,68,0
173140,note_on,,,,,13,0,1,,,,0,,47,56
173143,note_off,,,,,3,0,1,,,,0,,49,0
173145,note_on,,,,,2,0,1,,,,0,,68,60
173150,note_off,,,,,5,0,1,,,,0,,69,0
