tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,data,note,velocity
24660,note_on,,,,,67,0,2,,,,,1,,,,42,64
24660,note_on,,,,,3,0,1,,,,,0,,,,99,114
24660,control_change,,,,,0,0,1,,,,,0,64,127,,,
24681,note_on,,,,,21,0,1,,,,,0,,,,99,0
24682,note_on,,,,,1,0,1,,,,,0,,,,97,114
24702,note_on,,,,,20,0,1,,,,,0,,,,97,0
24705,set_tempo,,,,,148,1,0,,517241,,,,,,,,
24705,note_on,,,,,3,0,1,,,,,0,,,,96,113
24711,note_on,,,,,51,0,2,,,,,1,,,,42,0
24720,note_on,,,,,9,0,2,,,,,1,,,,70,65
24720,note_on,,,,,0,0,2,,,,,1,,,,61,63
24720,note_on,,,,,0,0,2,,,,,1,,,,63,66
24727,note_on,,,,,0,0,1,,,,,0,,,,94,105
24727,note_on,,,,,22,0,1,,,,,0,,,,96,0
24747,note_on,,,,,20,0,1,,,,,0,,,,94,0
24750,note_on,,,,,3,0,1,,,,,0,,,,92,106
24771,note_on,,,,,21,0,1,,,,,0,,,,92,0
24771,note_on,,,,,51,0,2,,,,,1,,,,61,0
24772,note_on,,,,,1,0,2,,,,,1,,,,70,0
24772,note_on,,,,,1,0,1,,,,,0,,,,91,101
24773,note_on,,,,,1,0,2,,,,,1,,,,63,0
24780,control_change,,,,,8,0,1,,,,,0,64,0,,,
24780,control_change,,,,,7,0,2,,,,,1,64,0,,,
24791,note_on,,,,,11,0,1,,,,,0,,,,91,0
24795,note_on,,,,,4,0,1,,,,,0,,,,89,104
24817,note_on,,,,,22,0,1,,,,,0,,,,89,0
24817,note_on,,,,,0,0,1,,,,,0,,,,87,100
24837,note_on,,,,,20,0,1,,,,,0,,,,87,0
24840,note_on,,,,,3,0,1,,,,,0,,,,85,102
24842,set_tempo,,,,,137,1,0,,528634,,,,,,,,
24862,note_on,,,,,0,0,1,,,,,0,,,,84,95
24862,note_on,,,,,22,0,1,,,,,0,,,,85,0
24882,set_tempo,,,,,40,1,0,,530973,,,,,,,,
24882,note_on,,,,,20,0,1,,,,,0,,,,84,0
24885,note_on,,,,,3,0,1,,,,,0,,,,82,94
24905,note_on,,,,,20,0,1,,,,,0,,,,82,0
24907,note_on,,,,,2,0,1,,,,,0,,,,80,95
24928,note_on,,,,,21,0,1,,,,,0,,,,80,0
24930,note_on,,,,,2,0,1,,,,,0,,,,78,92
24950,note_on,,,,,20,0,1,,,,,0,,,,78,0
24952,note_on,,,,,2,0,1,,,,,0,,,,77,93
24955,set_tempo,,,,,73,1,0,,533333,,,,,,,,
24967,set_tempo,,,,,12,1,0,,585366,,,,,,,,
24974,note_on,,,,,22,0,1,,,,,0,,,,77,0
24975,note_on,,,,,1,0,1,,,,,0,,,,75,88
24995,note_on,,,,,20,0,1,,,,,0,,,,75,0
24997,note_on,,,,,2,0,1,,,,,0,,,,73,89
25018,note_on,,,,,21,0,1,,,,,0,,,,73,0
25020,note_on,,,,,2,0,1,,,,,0,,,,72,88
25020,control_change,,,,,0,0,1,,,,,0,64,127,,,
25020,note_on,,,,,240,0,2,,,,,1,,,,44,52
25020,control_change,,,,,0,0,2,,,,,1,64,127,,,
25039,note_on,,,,,19,0,1,,,,,0,,,,72,0
25042,note_on,,,,,3,0,1,,,,,0,,,,70,94
25063,note_on,,,,,21,0,1,,,,,0,,,,70,0
25065,note_on,,,,,2,0,1,,,,,0,,,,69,92
25071,note_on,,,,,51,0,2,,,,,1,,,,44,0
25077,set_tempo,,,,,110,1,0,,625000,,,,,,,,
25080,note_on,,,,,9,0,2,,,,,1,,,,56,57
25080,note_on,,,,,0,0,2,,,,,1,,,,54,53
25085,note_on,,,,,20,0,1,,,,,0,,,,69,0
25087,note_on,,,,,2,0,1,,,,,0,,,,72,97
25109,note_on,,,,,22,0,1,,,,,0,,,,72,0
25110,note_on,,,,,1,0,1,,,,,0,,,,70,94
25129,note_on,,,,,19,0,1,,,,,0,,,,70,0
25130,note_on,,,,,50,0,2,,,,,1,,,,54,0
25132,note_on,,,,,2,0,2,,,,,1,,,,56,0
25132,note_on,,,,,3,0,1,,,,,0,,,,65,95
25140,note_on,,,,,8,0,2,,,,,1,,,,56,60
25140,note_on,,,,,0,0,2,,,,,1,,,,54,57
25140,control_change,,,,,0,0,2,,,,,1,64,0,,,
25140,control_change,,,,,8,0,1,,,,,0,64,0,,,
25151,note_on,,,,,11,0,1,,,,,0,,,,65,0
25155,note_on,,,,,4,0,1,,,,,0,,,,66,99
25160,set_tempo,,,,,83,1,0,,652174,,,,,,,,
25176,note_on,,,,,21,0,1,,,,,0,,,,66,0
25178,note_on,,,,,2,0,1,,,,,0,,,,60,98
25191,note_on,,,,,51,0,2,,,,,1,,,,54,0
25193,note_on,,,,,2,0,2,,,,,1,,,,56,0
25198,note_on,,,,,20,0,1,,,,,0,,,,60,0
25200,note_on,,,,,2,0,1,,,,,0,,,,61,103
25200,note_on,,,,,7,0,2,,,,,1,,,,37,63
25200,control_change,,,,,0,0,2,,,,,1,64,127,,,
25200,control_change,,,,,0,0,1,,,,,0,64,127,,,
25235,set_tempo,,,,,75,1,0,,655738,,,,,,,,
25259,note_on,,,,,59,0,2,,,,,1,,,,37,0
25260,note_on,,,,,0,0,2,,,,,1,,,,56,60
25260,note_on,,,,,1,0,2,,,,,1,,,,65,60
25260,note_on,,,,,0,0,2,,,,,1,,,,53,63
25317,set_tempo,,,,,82,1,0,,662983,,,,,,,,
25331,note_on,,,,,71,0,2,,,,,1,,,,56,0
25334,note_on,,,,,3,0,2,,,,,1,,,,53,0
25337,note_on,,,,,3,0,2,,,,,1,,,,65,0
25340,note_on,,,,,140,0,1,,,,,0,,,,61,0
25437,set_tempo,,,,,120,1,0,,677966,,,,,,,,
25440,set_tempo,,,,,3,1,0,,800000,,,,,,,,
25557,set_tempo,,,,,117,1,0,,769231,,,,,,,,
25571,control_change,,,,,234,0,2,,,,,1,64,0,,,
25571,end_of_track,,,,,0,1,2,,,,,,,,,,
25571,control_change,,,,,231,0,1,,,,,0,64,0,,,
25571,end_of_track,,,,,0,1,1,,,,,,,,,,
25572,set_tempo,,,,,15,1,0,,759494,,,,,,,,
25587,set_tempo,,,,,15,1,0,,754717,,,,,,,,
25617,set_tempo,,,,,30,1,0,,750000,,,,,,,,
25637,set_tempo,,,,,20,1,0,,745342,,,,,,,,
25640,set_tempo,,,,,3,1,0,,740741,,,,,,,,
25655,set_tempo,,,,,15,1,0,,736196,,,,,,,,
25660,set_tempo,,,,,5,1,0,,731707,,,,,,,,
25670,set_tempo,,,,,10,1,0,,727273,,,,,,,,
25675,set_tempo,,,,,5,1,0,,722892,,,,,,,,
25680,set_tempo,,,,,5,1,0,,718563,,,,,,,,
25685,set_tempo,,,,,5,1,0,,714286,,,,,,,,
25700,set_tempo,,,,,15,1,0,,710059,,,,,,,,
25705,set_tempo,,,,,5,1,0,,701754,,,,,,,,
25720,set_tempo,,,,,15,1,0,,697674,,,,,,,,
25727,set_tempo,,,,,7,1,0,,689655,,,,,,,,
25730,set_tempo,,,,,3,1,0,,685714,,,,,,,,
25745,set_tempo,,,,,15,1,0,,681818,,,,,,,,
25765,set_tempo,,,,,20,1,0,,677966,,,,,,,,
25767,set_tempo,,,,,2,1,0,,674157,,,,,,,,
25770,set_tempo,,,,,3,1,0,,666667,,,,,,,,
25775,set_tempo,,,,,5,1,0,,659341,,,,,,,,
25777,set_tempo,,,,,2,1,0,,545455,,,,,,,,
25895,set_tempo,,,,,118,1,0,,547945,,,,,,,,
25930,set_tempo,,,,,35,1,0,,552995,,,,,,,,
25930,end_of_track,,,,,0,1,0,,,,,,,,,,
