tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,key,control,value,channel,data,program,note,velocity,pitch
570828,note_on,3,0,1,,,,,,,,,0,,,52,0,
570843,note_on,15,0,1,,,,,,,,,0,,,64,0,
570856,note_on,13,0,1,,,,,,,,,0,,,76,0,
570946,note_on,90,0,1,,,,,,,,,0,,,60,0,
570965,note_on,19,0,1,,,,,,,,,0,,,52,63,
570973,note_on,8,0,1,,,,,,,,,0,,,78,96,
570978,note_on,5,0,1,,,,,,,,,0,,,66,83,
570987,note_on,9,0,1,,,,,,,,,0,,,52,0,
571011,note_on,24,0,1,,,,,,,,,0,,,66,0,
571036,note_on,25,0,1,,,,,,,,,0,,,78,0,
571097,note_on,61,0,1,,,,,,,,,0,,,40,63,
571111,note_on,1238,0,3,,,,,,,,,2,,,67,43,
571129,note_on,1359,0,6,,,,,,,,,5,,,40,58,
571129,note_on,1334,0,4,,,,,,,,,3,,,59,60,
571144,note_on,15,0,6,,,,,,,,,5,,,45,0,
571155,note_on,58,0,1,,,,,,,,,0,,,79,90,
571156,note_on,1,0,1,,,,,,,,,0,,,67,71,
571158,control_change,2,0,1,,,,,,,64,63,0,,,,,
571161,note_on,32,0,4,,,,,,,,,3,,,60,0,
571165,note_on,1393,0,5,,,,,,,,,4,,,52,0,
571165,note_on,0,0,5,,,,,,,,,4,,,64,69,
571169,control_change,11,0,1,,,,,,,64,0,0,,,,,
571191,note_on,80,0,3,,,,,,,,,2,,,64,0,
571245,control_change,76,0,1,,,,,,,64,63,0,,,,,
571254,control_change,9,0,1,,,,,,,64,127,0,,,,,
571272,note_on,18,0,1,,,,,,,,,0,,,40,0,
571292,note_on,20,0,1,,,,,,,,,0,,,52,63,
571312,note_on,20,0,1,,,,,,,,,0,,,52,0,
571421,note_on,109,0,1,,,,,,,,,0,,,59,76,
571461,note_on,317,0,6,,,,,,,,,5,,,52,67,
571469,note_on,48,0,1,,,,,,,,,0,,,59,0,
571499,note_on,38,0,6,,,,,,,,,5,,,40,0,
571550,note_on,81,0,1,,,,,,,,,0,,,55,85,
571583,note_on,33,0,1,,,,,,,,,0,,,55,0,
571689,note_on,106,0,1,,,,,,,,,0,,,64,80,
571712,note_on,213,0,6,,,,,,,,,5,,,50,65,
571737,note_on,48,0,1,,,,,,,,,0,,,64,0,
571739,note_on,2,0,1,,,,,,,,,0,,,67,0,
571756,note_on,44,0,6,,,,,,,,,5,,,52,0,
571817,note_on,78,0,1,,,,,,,,,0,,,79,0,
571856,note_on,39,0,1,,,,,,,,,0,,,52,98,
571884,note_on,28,0,1,,,,,,,,,0,,,52,0,
572004,note_on,843,0,4,,,,,,,,,3,,,59,0,
572043,note_on,878,0,5,,,,,,,,,4,,,57,75,
572052,note_on,168,0,1,,,,,,,,,0,,,69,52,
572054,note_on,298,0,6,,,,,,,,,5,,,49,69,
572063,note_on,20,0,5,,,,,,,,,4,,,64,0,
572076,note_on,72,0,4,,,,,,,,,3,,,67,89,
572083,note_on,31,0,1,,,,,,,,,0,,,76,72,
572098,note_on,15,0,1,,,,,,,,,0,,,79,85,
572102,note_on,911,0,3,,,,,,,,,2,,,76,67,
572107,note_on,9,0,1,,,,,,,,,0,,,49,95,
572107,note_on,53,0,6,,,,,,,,,5,,,50,0,
572113,note_on,6,0,1,,,,,,,,,0,,,81,98,
572136,control_change,23,0,1,,,,,,,64,63,0,,,,,
572148,control_change,12,0,1,,,,,,,64,0,0,,,,,
572164,note_on,62,0,3,,,,,,,,,2,,,67,0,
572236,control_change,88,0,1,,,,,,,64,63,0,,,,,
572245,control_change,9,0,1,,,,,,,64,127,0,,,,,
572296,note_on,51,0,1,,,,,,,,,0,,,49,0,
572325,note_on,29,0,1,,,,,,,,,0,,,55,55,
572349,note_on,24,0,1,,,,,,,,,0,,,79,0,
572351,note_on,2,0,1,,,,,,,,,0,,,81,0,
572362,note_on,11,0,1,,,,,,,,,0,,,76,0,
572377,note_on,15,0,1,,,,,,,,,0,,,69,0,
572424,note_on,47,0,1,,,,,,,,,0,,,55,0,
572470,note_on,46,0,1,,,,,,,,,0,,,57,68,
572497,note_on,27,0,1,,,,,,,,,0,,,57,0,
572522,note_on,446,0,4,,,,,,,,,3,,,67,0,
572540,note_on,433,0,6,,,,,,,,,5,,,49,0,
572552,note_on,489,0,5,,,,,,,,,4,,,57,0,
572621,note_on,457,0,3,,,,,,,,,2,,,76,0,
572628,note_on,131,0,1,,,,,,,,,0,,,55,60,
572632,note_on,4,0,1,,,,,,,,,0,,,69,86,
572663,note_on,31,0,1,,,,,,,,,0,,,55,0,
572686,note_on,23,0,1,,,,,,,,,0,,,69,0,
572711,note_on,25,0,1,,,,,,,,,0,,,71,47,
572742,note_on,31,0,1,,,,,,,,,0,,,69,76,
572743,note_on,1,0,1,,,,,,,,,0,,,71,0,
572796,note_on,53,0,1,,,,,,,,,0,,,69,0,
572796,note_on,0,0,1,,,,,,,,,0,,,68,84,
572802,note_on,6,0,1,,,,,,,,,0,,,64,73,
572831,note_on,29,0,1,,,,,,,,,0,,,68,0,
572840,note_on,9,0,1,,,,,,,,,0,,,69,72,
572861,note_on,21,0,1,,,,,,,,,0,,,64,0,
572881,note_on,20,0,1,,,,,,,,,0,,,71,90,
572891,note_on,10,0,1,,,,,,,,,0,,,69,0,
572923,note_on,32,0,1,,,,,,,,,0,,,73,95,
572927,note_on,4,0,1,,,,,,,,,0,,,71,0,
572945,note_on,18,0,1,,,,,,,,,0,,,57,71,
572958,note_on,13,0,1,,,,,,,,,0,,,73,0,
572968,note_on,10,0,1,,,,,,,,,0,,,74,89,
572971,note_on,3,0,1,,,,,,,,,0,,,57,0,
573009,note_on,38,0,1,,,,,,,,,0,,,76,82,
573016,note_on,7,0,1,,,,,,,,,0,,,74,0,
573039,note_on,23,0,1,,,,,,,,,0,,,78,92,
573043,note_on,4,0,1,,,,,,,,,0,,,76,0,
573078,note_on,35,0,1,,,,,,,,,0,,,78,0,
573080,note_on,2,0,1,,,,,,,,,0,,,79,77,
573127,note_on,47,0,1,,,,,,,,,0,,,80,96,
573132,note_on,5,0,1,,,,,,,,,0,,,48,80,
573135,note_on,514,0,3,,,,,,,,,2,,,76,63,
573136,note_on,596,0,6,,,,,,,,,5,,,48,58,
573138,note_on,6,0,1,,,,,,,,,0,,,79,0,
573139,note_on,587,0,5,,,,,,,,,4,,,57,65,
573167,control_change,29,0,1,,,,,,,64,63,0,,,,,
573177,note_on,655,0,4,,,,,,,,,3,,,66,78,
573185,control_change,18,0,1,,,,,,,64,0,0,,,,,
573242,note_on,57,0,1,,,,,,,,,0,,,81,90,
573255,note_on,13,0,1,,,,,,,,,0,,,80,0,
573258,control_change,3,0,1,,,,,,,64,63,0,,,,,
573266,control_change,8,0,1,,,,,,,64,127,0,,,,,
573300,note_on,34,0,1,,,,,,,,,0,,,80,91,
573309,note_on,9,0,1,,,,,,,,,0,,,81,0,
573310,note_on,1,0,1,,,,,,,,,0,,,54,78,
573342,note_on,32,0,1,,,,,,,,,0,,,79,83,
573347,note_on,5,0,1,,,,,,,,,0,,,80,0,
573381,note_on,34,0,1,,,,,,,,,0,,,80,94,
573406,note_on,25,0,1,,,,,,,,,0,,,79,0,
573414,control_change,8,0,1,,,,,,,64,63,0,,,,,
573429,control_change,15,0,1,,,,,,,64,0,0,,,,,
573443,note_on,14,0,1,,,,,,,,,0,,,83,86,
573452,note_on,9,0,1,,,,,,,,,0,,,57,60,
573466,note_on,14,0,1,,,,,,,,,0,,,80,0,
573486,note_on,20,0,1,,,,,,,,,0,,,54,0,
573523,control_change,37,0,1,,,,,,,64,63,0,,,,,
573528,control_change,5,0,1,,,,,,,64,127,0,,,,,
573577,note_on,49,0,1,,,,,,,,,0,,,81,90,
573596,note_on,19,0,1,,,,,,,,,0,,,54,61,
573608,note_on,12,0,1,,,,,,,,,0,,,83,0,
573660,note_on,52,0,1,,,,,,,,,0,,,79,90,
573681,note_on,21,0,1,,,,,,,,,0,,,81,0,
573744,control_change,63,0,1,,,,,,,64,63,0,,,,,
573751,note_on,616,0,3,,,,,,,,,2,,,74,52,
573752,note_on,8,0,1,,,,,,,,,0,,,78,89,
573758,note_on,6,0,1,,,,,,,,,0,,,79,0,
573760,note_on,2,0,1,,,,,,,,,0,,,62,42,
573783,note_on,23,0,1,,,,,,,,,0,,,54,0,
573799,control_change,16,0,1,,,,,,,64,127,0,,,,,
573803,note_on,4,0,1,,,,,,,,,0,,,78,0,
573807,note_on,4,0,1,,,,,,,,,0,,,79,65,
573809,note_on,2,0,1,,,,,,,,,0,,,57,0,
573833,note_on,24,0,1,,,,,,,,,0,,,78,79,
573842,note_on,9,0,1,,,,,,,,,0,,,79,0,
573852,note_on,101,0,3,,,,,,,,,2,,,76,0,
573878,note_on,36,0,1,,,,,,,,,0,,,78,0,
573881,note_on,3,0,1,,,,,,,,,0,,,76,77,
573911,note_on,30,0,1,,,,,,,,,0,,,62,0,
573913,note_on,2,0,1,,,,,,,,,0,,,78,63,
573930,note_on,17,0,1,,,,,,,,,0,,,76,0,
573962,note_on,32,0,1,,,,,,,,,0,,,79,86,
573971,note_on,9,0,1,,,,,,,,,0,,,78,0,
573975,note_on,4,0,1,,,,,,,,,0,,,54,62,
573988,note_on,13,0,1,,,,,,,,,0,,,48,0,
574001,note_on,13,0,1,,,,,,,,,0,,,79,0,
574020,note_on,19,0,1,,,,,,,,,0,,,54,0,
574141,note_on,121,0,1,,,,,,,,,0,,,81,79,
574172,note_on,31,0,1,,,,,,,,,0,,,81,0,
574191,note_on,339,0,3,,,,,,,,,2,,,74,0,
574216,note_on,44,0,1,,,,,,,,,0,,,47,59,
574217,note_on,1,0,1,,,,,,,,,0,,,81,71,
574266,note_on,75,0,3,,,,,,,,,2,,,74,59,
574270,note_on,1131,0,5,,,,,,,,,4,,,55,69,
574279,control_change,62,0,1,,,,,,,64,63,0,,,,,
574282,note_on,12,0,5,,,,,,,,,4,,,57,0,
574284,note_on,5,0,1,,,,,,,,,0,,,74,70,
574289,control_change,5,0,1,,,,,,,64,0,0,,,,,
574301,note_on,1165,0,6,,,,,,,,,5,,,47,55,
574323,note_on,34,0,1,,,,,,,,,0,,,81,0,
574354,note_on,53,0,6,,,,,,,,,5,,,48,0,
574418,control_change,95,0,1,,,,,,,64,63,0,,,,,
574422,control_change,4,0,1,,,,,,,64,127,0,,,,,
574425,note_on,3,0,1,,,,,,,,,0,,,54,54,
574546,note_on,121,0,1,,,,,,,,,0,,,47,0,
574559,note_on,13,0,1,,,,,,,,,0,,,55,63,
574593,note_on,34,0,1,,,,,,,,,0,,,54,0,
574673,note_on,80,0,1,,,,,,,,,0,,,54,84,
574705,note_on,32,0,1,,,,,,,,,0,,,74,0,
574736,note_on,31,0,1,,,,,,,,,0,,,55,0,
574799,note_on,63,0,1,,,,,,,,,0,,,62,76,
574813,note_on,14,0,1,,,,,,,,,0,,,54,0,
574916,note_on,103,0,1,,,,,,,,,0,,,62,0,
574920,note_on,4,0,1,,,,,,,,,0,,,54,91,
575024,note_on,104,0,1,,,,,,,,,0,,,47,81,
575071,note_on,1894,0,4,,,,,,,,,3,,,64,78,
575075,note_on,51,0,1,,,,,,,,,0,,,81,88,
575099,control_change,24,0,1,,,,,,,64,63,0,,,,,
575110,control_change,11,0,1,,,,,,,64,0,0,,,,,
575116,note_on,45,0,4,,,,,,,,,3,,,66,0,
575142,note_on,32,0,1,,,,,,,,,0,,,54,0,
575210,note_on,68,0,1,,,,,,,,,0,,,52,75,
575218,control_change,8,0,1,,,,,,,64,63,0,,,,,
575223,control_change,5,0,1,,,,,,,64,127,0,,,,,
575252,note_on,29,0,1,,,,,,,,,0,,,79,93,
575290,note_on,38,0,1,,,,,,,,,0,,,81,0,
575362,note_on,72,0,1,,,,,,,,,0,,,78,99,
575364,note_on,2,0,1,,,,,,,,,0,,,55,59,
575367,note_on,3,0,1,,,,,,,,,0,,,47,0,
575394,note_on,27,0,1,,,,,,,,,0,,,79,0,
575403,note_on,9,0,1,,,,,,,,,0,,,52,0,
575438,note_on,35,0,1,,,,,,,,,0,,,78,0,
575478,note_on,40,0,1,,,,,,,,,0,,,76,74,
575482,note_on,4,0,1,,,,,,,,,0,,,52,57,
575516,note_on,34,0,1,,,,,,,,,0,,,78,89,
575525,note_on,9,0,1,,,,,,,,,0,,,76,0,
575558,note_on,33,0,1,,,,,,,,,0,,,78,0,
575562,note_on,4,0,1,,,,,,,,,0,,,76,71,
575609,note_on,47,0,1,,,,,,,,,0,,,76,0,
575611,note_on,2,0,1,,,,,,,,,0,,,75,74,
575616,note_on,1350,0,3,,,,,,,,,2,,,72,55,
575644,note_on,33,0,1,,,,,,,,,0,,,75,0,
575648,note_on,4,0,1,,,,,,,,,0,,,60,41,
575652,note_on,4,0,1,,,,,,,,,0,,,76,75,
575678,note_on,62,0,3,,,,,,,,,2,,,74,0,
575679,control_change,27,0,1,,,,,,,64,63,0,,,,,
575694,control_change,15,0,1,,,,,,,64,0,0,,,,,
575706,note_on,12,0,1,,,,,,,,,0,,,78,88,
575709,note_on,3,0,1,,,,,,,,,0,,,55,0,
575723,note_on,14,0,1,,,,,,,,,0,,,52,0,
575731,note_on,8,0,1,,,,,,,,,0,,,76,0,
575751,control_change,20,0,1,,,,,,,64,63,0,,,,,
575762,control_change,11,0,1,,,,,,,64,127,0,,,,,
575825,note_on,63,0,1,,,,,,,,,0,,,78,0,
575848,note_on,23,0,1,,,,,,,,,0,,,60,0,
575868,note_on,20,0,1,,,,,,,,,0,,,52,73,
575893,note_on,25,0,1,,,,,,,,,0,,,52,0,
575924,note_on,31,0,1,,,,,,,,,0,,,79,84,
575981,note_on,57,0,1,,,,,,,,,0,,,79,0,
575998,note_on,17,0,1,,,,,,,,,0,,,79,38,
576014,note_on,16,0,1,,,,,,,,,0,,,45,57,
576052,note_on,374,0,3,,,,,,,,,2,,,72,0,
576054,note_on,1700,0,6,,,,,,,,,5,,,45,59,
576070,note_on,1788,0,5,,,,,,,,,4,,,54,72,
576074,note_on,60,0,1,,,,,,,,,0,,,72,72,
576088,note_on,14,0,1,,,,,,,,,0,,,79,0,
576090,note_on,38,0,3,,,,,,,,,2,,,72,60,
576098,note_on,44,0,6,,,,,,,,,5,,,47,0,
576101,control_change,13,0,1,,,,,,,64,63,0,,,,,
576113,control_change,12,0,1,,,,,,,64,0,0,,,,,
576162,control_change,49,0,1,,,,,,,64,63,0,,,,,
576171,control_change,9,0,1,,,,,,,64,127,0,,,,,
576179,note_on,109,0,5,,,,,,,,,4,,,55,0,
576230,note_on,59,0,1,,,,,,,,,0,,,52,59,
576252,note_on,22,0,1,,,,,,,,,0,,,45,0,
576332,note_on,80,0,1,,,,,,,,,0,,,72,0,
576349,note_on,17,0,1,,,,,,,,,0,,,54,86,
576395,note_on,46,0,1,,,,,,,,,0,,,52,0,
576461,note_on,66,0,1,,,,,,,,,0,,,52,84,
576516,note_on,55,0,1,,,,,,,,,0,,,54,0,
576585,note_on,69,0,1,,,,,,,,,0,,,79,93,
576590,note_on,5,0,1,,,,,,,,,0,,,60,68,
576600,note_on,10,0,1,,,,,,,,,0,,,52,0,
576700,note_on,100,0,1,,,,,,,,,0,,,60,0,
576731,note_on,31,0,1,,,,,,,,,0,,,52,84,
576865,note_on,134,0,1,,,,,,,,,0,,,45,80,
576883,control_change,18,0,1,,,,,,,64,63,0,,,,,
576893,note_on,10,0,1,,,,,,,,,0,,,52,0,
576896,note_on,1780,0,4,,,,,,,,,3,,,63,76,
576897,control_change,4,0,1,,,,,,,64,0,0,,,,,
576995,note_on,99,0,4,,,,,,,,,3,,,64,0,
576998,note_on,101,0,1,,,,,,,,,0,,,78,81,
577002,control_change,4,0,1,,,,,,,64,63,0,,,,,
577010,control_change,8,0,1,,,,,,,64,127,0,,,,,
577034,note_on,24,0,1,,,,,,,,,0,,,79,0,
577046,note_on,12,0,1,,,,,,,,,0,,,51,52,
577116,note_on,70,0,1,,,,,,,,,0,,,76,78,
577130,note_on,14,0,1,,,,,,,,,0,,,78,0,
577188,note_on,58,0,1,,,,,,,,,0,,,45,0,
577209,note_on,21,0,1,,,,,,,,,0,,,54,52,
577215,note_on,6,0,1,,,,,,,,,0,,,75,92,
577225,note_on,10,0,1,,,,,,,,,0,,,76,0,
577240,note_on,15,0,1,,,,,,,,,0,,,51,0,
577303,note_on,63,0,1,,,,,,,,,0,,,75,0,
577312,note_on,9,0,1,,,,,,,,,0,,,76,81,
577356,note_on,44,0,1,,,,,,,,,0,,,75,94,
577360,note_on,4,0,1,,,,,,,,,0,,,51,70,
577365,note_on,5,0,1,,,,,,,,,0,,,76,0,
577403,note_on,38,0,1,,,,,,,,,0,,,75,0,
577408,note_on,5,0,1,,,,,,,,,0,,,73,85,
577425,note_on,17,0,1,,,,,,,,,0,,,54,0,
577449,note_on,24,0,1,,,,,,,,,0,,,75,86,
577471,note_on,22,0,1,,,,,,,,,0,,,73,0,
577486,note_on,15,0,1,,,,,,,,,0,,,76,87,
577511,note_on,25,0,1,,,,,,,,,0,,,75,0,
577517,note_on,1427,0,3,,,,,,,,,2,,,71,45,
577521,note_on,10,0,1,,,,,,,,,0,,,59,44,
577552,note_on,31,0,1,,,,,,,,,0,,,78,94,
577554,control_change,2,0,1,,,,,,,64,63,0,,,,,
577566,note_on,12,0,1,,,,,,,,,0,,,76,0,
577572,note_on,6,0,1,,,,,,,,,0,,,51,0,
577596,control_change,24,0,1,,,,,,,64,127,0,,,,,
577614,note_on,97,0,3,,,,,,,,,2,,,72,0,
577650,note_on,54,0,1,,,,,,,,,0,,,71,76,
577653,note_on,3,0,1,,,,,,,,,0,,,78,0,
577711,note_on,58,0,1,,,,,,,,,0,,,59,0,
577738,note_on,27,0,1,,,,,,,,,0,,,51,64,
577741,note_on,3,0,1,,,,,,,,,0,,,71,0,
577744,note_on,3,0,1,,,,,,,,,0,,,74,65,
577803,note_on,59,0,1,,,,,,,,,0,,,72,80,
577812,note_on,9,0,1,,,,,,,,,0,,,74,0,
577826,note_on,14,0,1,,,,,,,,,0,,,51,0,
577847,note_on,21,0,1,,,,,,,,,0,,,71,81,
577871,note_on,24,0,1,,,,,,,,,0,,,72,0,
577888,note_on,17,0,1,,,,,,,,,0,,,71,0,
577902,note_on,14,0,1,,,,,,,,,0,,,43,68,
577911,note_on,9,0,1,,,,,,,,,0,,,71,70,
577953,note_on,958,0,4,,,,,,,,,3,,,64,66,
577958,note_on,1860,0,6,,,,,,,,,5,,,43,67,
577965,control_change,54,0,1,,,,,,,64,63,0,,,,,
577966,note_on,13,0,4,,,,,,,,,3,,,63,0,
577973,control_change,8,0,1,,,,,,,64,0,0,,,,,
577979,note_on,21,0,6,,,,,,,,,5,,,45,0,
577998,note_on,1819,0,5,,,,,,,,,4,,,55,68,
578025,note_on,27,0,5,,,,,,,,,4,,,54,0,
578059,note_on,86,0,1,,,,,,,,,0,,,47,71,
578073,control_change,14,0,1,,,,,,,64,63,0,,,,,
578075,control_change,2,0,1,,,,,,,64,127,0,,,,,
578103,note_on,28,0,1,,,,,,,,,0,,,43,0,
578181,note_on,78,0,1,,,,,,,,,0,,,52,83,
578197,note_on,16,0,1,,,,,,,,,0,,,47,0,
578215,note_on,190,0,5,,,,,,,,,4,,,55,0,
578217,note_on,20,0,1,,,,,,,,,0,,,71,0,
578241,note_on,24,0,1,,,,,,,,,0,,,52,0,
578253,note_on,287,0,4,,,,,,,,,3,,,64,0,
578284,note_on,305,0,6,,,,,,,,,5,,,43,0,
578308,note_on,67,0,1,,,,,,,,,0,,,59,93,
578312,note_on,698,0,3,,,,,,,,,2,,,71,0,
578355,note_on,47,0,1,,,,,,,,,0,,,59,0,
578457,note_on,173,0,6,,,,,,,,,5,,,39,82,
578457,note_on,204,0,4,,,,,,,,,3,,,59,60,
578459,note_on,244,0,5,,,,,,,,,4,,,54,88,
578464,note_on,152,0,3,,,,,,,,,2,,,69,67,
578469,note_on,0,0,1,,,,,,,,,0,,,69,87,
578469,note_on,114,0,1,,,,,,,,,0,,,39,53,
578474,control_change,5,0,1,,,,,,,64,63,0,,,,,
578505,control_change,31,0,1,,,,,,,64,127,0,,,,,
578537,note_on,32,0,1,,,,,,,,,0,,,39,0,
578584,note_on,47,0,1,,,,,,,,,0,,,69,0,
578606,note_on,22,0,1,,,,,,,,,0,,,71,68,
578642,note_on,36,0,1,,,,,,,,,0,,,71,0,
578668,note_on,26,0,1,,,,,,,,,0,,,69,66,
578693,note_on,25,0,1,,,,,,,,,0,,,71,80,
578695,note_on,2,0,1,,,,,,,,,0,,,59,60,
578699,note_on,4,0,1,,,,,,,,,0,,,69,0,
578723,note_on,24,0,1,,,,,,,,,0,,,71,0,
578733,note_on,10,0,1,,,,,,,,,0,,,69,71,
578738,note_on,5,0,1,,,,,,,,,0,,,59,0,
578774,note_on,36,0,1,,,,,,,,,0,,,69,0,
578776,note_on,2,0,1,,,,,,,,,0,,,67,77,
578803,note_on,27,0,1,,,,,,,,,0,,,69,72,
578817,note_on,14,0,1,,,,,,,,,0,,,67,0,
578857,note_on,40,0,1,,,,,,,,,0,,,71,84,
578864,note_on,7,0,1,,,,,,,,,0,,,69,0,
578890,note_on,26,0,1,,,,,,,,,0,,,71,0,
578891,note_on,1,0,1,,,,,,,,,0,,,69,68,
578893,note_on,429,0,3,,,,,,,,,2,,,67,66,
578924,note_on,31,0,3,,,,,,,,,2,,,69,0,
578926,note_on,35,0,1,,,,,,,,,0,,,67,82,
578933,note_on,7,0,1,,,,,,,,,0,,,69,0,
578934,note_on,477,0,6,,,,,,,,,5,,,40,67,
578935,note_on,1,0,6,,,,,,,,,5,,,39,0,
578940,note_on,481,0,5,,,,,,,,,4,,,52,75,
578962,note_on,22,0,5,,,,,,,,,4,,,54,0,
578967,note_on,34,0,1,,,,,,,,,0,,,67,0,
578988,note_on,21,0,1,,,,,,,,,0,,,40,72,
578997,note_on,9,0,1,,,,,,,,,0,,,67,84,
579060,control_change,63,0,1,,,,,,,64,63,0,,,,,
579121,control_change,61,0,1,,,,,,,64,127,0,,,,,
579193,note_on,72,0,1,,,,,,,,,0,,,47,68,
579196,note_on,3,0,1,,,,,,,,,0,,,67,0,
579309,note_on,113,0,1,,,,,,,,,0,,,40,0,
579329,note_on,66516,0,8,,,,,,,,,7,,,64,42,
579335,note_on,26,0,1,,,,,,,,,0,,,47,0,
579335,note_on,0,0,1,,,,,,,,,0,,,52,78,
579414,note_on,79,0,1,,,,,,,,,0,,,52,0,
579451,note_on,37,0,1,,,,,,,,,0,,,47,72,
579599,note_on,270,0,8,,,,,,,,,7,,,64,0,
579607,note_on,156,0,1,,,,,,,,,0,,,59,56,
579651,note_on,52,0,8,,,,,,,,,7,,,64,40,
579746,note_on,139,0,1,,,,,,,,,0,,,59,0,
579760,note_on,14,0,1,,,,,,,,,0,,,47,0,
579776,note_on,16,0,1,,,,,,,,,0,,,52,52,
579941,note_on,165,0,1,,,,,,,,,0,,,45,60,
579946,note_on,295,0,8,,,,,,,,,7,,,64,0,
579949,note_on,1492,0,4,,,,,,,,,3,,,59,0,
579953,note_on,4,0,4,,,,,,,,,3,,,60,50,
579979,note_on,1044,0,6,,,,,,,,,5,,,45,58,
579986,note_on,7,0,6,,,,,,,,,5,,,40,0,
579986,note_on,45,0,1,,,,,,,,,0,,,52,0,
580000,note_on,1076,0,3,,,,,,,,,2,,,66,57,
580006,note_on,20,0,1,,,,,,,,,0,,,66,93,
580047,note_on,47,0,3,,,,,,,,,2,,,67,0,
580058,control_change,52,0,1,,,,,,,64,63,0,,,,,
580073,control_change,15,0,1,,,,,,,64,0,0,,,,,
580076,note_on,130,0,8,,,,,,,,,7,,,64,35,
580150,control_change,77,0,1,,,,,,,64,63,0,,,,,
580160,control_change,10,0,1,,,,,,,64,127,0,,,,,
580183,note_on,23,0,1,,,,,,,,,0,,,52,60,
580187,note_on,1225,0,5,,,,,,,,,4,,,52,0,
580218,note_on,35,0,1,,,,,,,,,0,,,45,0,
580299,note_on,81,0,1,,,,,,,,,0,,,54,89,
580349,note_on,50,0,1,,,,,,,,,0,,,52,0,
580394,note_on,408,0,6,,,,,,,,,5,,,45,0,
580416,note_on,67,0,1,,,,,,,,,0,,,52,84,
580418,note_on,371,0,3,,,,,,,,,2,,,66,0,
580487,note_on,534,0,4,,,,,,,,,3,,,60,0,
580550,note_on,134,0,1,,,,,,,,,0,,,64,96,
580559,note_on,9,0,1,,,,,,,,,0,,,60,59,
580562,note_on,3,0,1,,,,,,,,,0,,,54,0,
580593,note_on,31,0,1,,,,,,,,,0,,,66,0,
580602,control_change,9,0,1,,,,,,,64,63,0,,,,,
580656,control_change,54,0,1,,,,,,,64,127,0,,,,,
580696,note_on,40,0,1,,,,,,,,,0,,,60,0,
580696,note_on,0,0,1,,,,,,,,,0,,,54,88,
580713,note_on,17,0,1,,,,,,,,,0,,,52,0,
580722,note_on,9,0,1,,,,,,,,,0,,,64,0,
580765,note_on,43,0,1,,,,,,,,,0,,,66,106,
580815,note_on,50,0,1,,,,,,,,,0,,,54,0,
580815,note_on,0,0,1,,,,,,,,,0,,,66,0,
580850,note_on,35,0,1,,,,,,,,,0,,,47,74,
580854,note_on,460,0,6,,,,,,,,,5,,,47,78,
580855,note_on,368,0,4,,,,,,,,,3,,,62,81,
580856,note_on,6,0,1,,,,,,,,,0,,,66,100,
580859,note_on,672,0,5,,,,,,,,,4,,,64,82,
580875,note_on,457,0,3,,,,,,,,,2,,,68,78,
580882,control_change,26,0,1,,,,,,,64,63,0,,,,,
580942,control_change,60,0,1,,,,,,,64,127,0,,,,,
580989,note_on,47,0,1,,,,,,,,,0,,,66,0,
580995,note_on,6,0,1,,,,,,,,,0,,,68,90,
581009,note_on,14,0,1,,,,,,,,,0,,,52,67,
581073,note_on,64,0,1,,,,,,,,,0,,,68,0,
581088,note_on,15,0,1,,,,,,,,,0,,,69,65,
581121,note_on,33,0,1,,,,,,,,,0,,,47,0,
581147,note_on,26,0,1,,,,,,,,,0,,,69,0,
581155,note_on,8,0,1,,,,,,,,,0,,,52,0,
581160,note_on,5,0,1,,,,,,,,,0,,,68,77,
581161,note_on,1,0,1,,,,,,,,,0,,,59,48,
581174,note_on,315,0,5,,,,,,,,,4,,,64,0,
581200,note_on,39,0,1,,,,,,,,,0,,,68,0,
581203,note_on,349,0,6,,,,,,,,,5,,,47,0,
581204,note_on,4,0,1,,,,,,,,,0,,,69,63,
581236,note_on,32,0,1,,,,,,,,,0,,,69,0,
581246,note_on,10,0,1,,,,,,,,,0,,,68,92,
581266,note_on,20,0,1,,,,,,,,,0,,,59,0,
581266,note_on,411,0,4,,,,,,,,,3,,,62,0,
581275,note_on,9,0,1,,,,,,,,,0,,,52,54,
581281,note_on,6,0,1,,,,,,,,,0,,,69,76,
581283,note_on,2,0,1,,,,,,,,,0,,,68,0,
581286,note_on,411,0,3,,,,,,,,,2,,,68,0,
581317,note_on,34,0,1,,,,,,,,,0,,,69,0,
581321,note_on,4,0,1,,,,,,,,,0,,,68,89,
581354,note_on,33,0,1,,,,,,,,,0,,,69,60,
581359,note_on,5,0,1,,,,,,,,,0,,,68,0,
581395,note_on,36,0,1,,,,,,,,,0,,,68,84,
581403,note_on,1327,0,8,,,,,,,,,7,,,65,50,
581405,note_on,10,0,1,,,,,,,,,0,,,69,0,
581408,note_on,3,0,1,,,,,,,,,0,,,62,81,
581438,note_on,30,0,1,,,,,,,,,0,,,68,0,
581439,note_on,1,0,1,,,,,,,,,0,,,69,69,
581483,note_on,44,0,1,,,,,,,,,0,,,68,96,
581486,note_on,3,0,1,,,,,,,,,0,,,69,0,
581506,note_on,20,0,1,,,,,,,,,0,,,62,0,
581525,note_on,19,0,1,,,,,,,,,0,,,52,0,
