tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,pitch,note,velocity
240513,note_on,191,0,10,,,,,,,,,,,,,,,10,,,,57,0
240514,note_on,0,0,10,,,,,,,,,,,,,,,10,,,,57,100
240514,note_on,1,0,10,,,,,,,,,,,,,,,10,,,,69,100
240609,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,69,0
240610,note_on,288,0,7,,,,,,,,,,,,,,,6,,,,66,100
240705,note_on,96,0,10,,,,,,,,,,,,,,,10,,,,57,0
240705,note_on,192,0,2,,,,,,,,,,,,,,,1,,,,61,0
240705,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,66,0
240706,note_on,1537,0,4,,,,,,,,,,,,,,,3,,,,63,100
240706,note_on,769,0,12,,,,,,,,,,,,,,,12,,,,71,100
240706,note_on,673,0,9,,,,,,,,,,,,,,,8,,,,56,100
240801,note_on,96,0,7,,,,,,,,,,,,,,,6,,,,78,0
240802,note_on,1,0,7,,,,,,,,,,,,,,,6,,,,78,100
240897,note_on,191,0,9,,,,,,,,,,,,,,,8,,,,56,0
240897,note_on,191,0,4,,,,,,,,,,,,,,,3,,,,63,0
240897,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,78,0
240898,note_on,481,0,5,,,,,,,,,,,,,,,4,,,,76,100
240898,note_on,192,0,12,,,,,,,,,,,,,,,12,,,,59,100
240898,note_on,3457,0,8,,,,,,,,,,,,,,,7,,,,55,100
240993,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,71,0
240994,note_on,1,0,12,,,,,,,,,,,,,,,12,,,,71,100
241089,note_on,191,0,8,,,,,,,,,,,,,,,7,,,,55,0
241089,note_on,0,0,12,,,,,,,,,,,,,,,12,,,,59,0
241089,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,71,0
241090,note_on,1,0,8,,,,,,,,,,,,,,,7,,,,67,100
241090,note_on,1,0,12,,,,,,,,,,,,,,,12,,,,59,100
241090,note_on,0,0,8,,,,,,,,,,,,,,,7,,,,55,100
241185,note_on,95,0,8,,,,,,,,,,,,,,,7,,,,67,0
241186,note_on,288,0,5,,,,,,,,,,,,,,,4,,,,64,100
241281,note_on,191,0,12,,,,,,,,,,,,,,,12,,,,59,0
241281,note_on,96,0,8,,,,,,,,,,,,,,,7,,,,55,0
241281,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,64,0
241282,note_on,577,0,2,,,,,,,,,,,,,,,1,,,,61,100
241282,note_on,577,0,10,,,,,,,,,,,,,,,10,,,,69,100
241282,note_on,385,0,7,,,,,,,,,,,,,,,6,,,,54,100
241377,note_on,96,0,5,,,,,,,,,,,,,,,4,,,,76,0
241378,note_on,1,0,5,,,,,,,,,,,,,,,4,,,,76,100
241473,note_on,191,0,7,,,,,,,,,,,,,,,6,,,,54,0
241473,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,76,0
241473,note_on,191,0,2,,,,,,,,,,,,,,,1,,,,61,0
241474,note_on,1249,0,3,,,,,,,,,,,,,,,2,,,,74,100
241474,note_on,3457,0,6,,,,,,,,,,,,,,,5,,,,53,100
241474,note_on,192,0,10,,,,,,,,,,,,,,,10,,,,57,100
241569,note_on,95,0,3,,,,,,,,,,,,,,,2,,,,74,0
241570,note_on,96,0,10,,,,,,,,,,,,,,,10,,,,81,100
241665,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,81,0
241665,note_on,0,0,10,,,,,,,,,,,,,,,10,,,,57,0
241665,note_on,191,0,6,,,,,,,,,,,,,,,5,,,,53,0
241666,note_on,97,0,3,,,,,,,,,,,,,,,2,,,,62,100
241666,note_on,0,0,6,,,,,,,,,,,,,,,5,,,,53,100
241666,note_on,1,0,6,,,,,,,,,,,,,,,5,,,,77,100
241761,note_on,95,0,6,,,,,,,,,,,,,,,5,,,,77,0
241762,note_on,96,0,3,,,,,,,,,,,,,,,2,,,,74,100
241857,note_on,0,0,3,,,,,,,,,,,,,,,2,,,,62,0
241857,note_on,96,0,6,,,,,,,,,,,,,,,5,,,,53,0
241857,note_on,192,0,10,,,,,,,,,,,,,,,10,,,,69,0
241857,note_on,95,0,3,,,,,,,,,,,,,,,2,,,,74,0
241858,note_on,1,0,3,,,,,,,,,,,,,,,2,,,,62,100
241858,note_on,385,0,5,,,,,,,,,,,,,,,4,,,,64,100
241858,note_on,0,0,5,,,,,,,,,,,,,,,4,,,,52,100
241858,note_on,961,0,9,,,,,,,,,,,,,,,8,,,,68,100
242138,note_on,280,0,3,,,,,,,,,,,,,,,2,,,,62,0
242138,note_on,280,0,5,,,,,,,,,,,,,,,4,,,,52,0
242138,note_on,0,0,5,,,,,,,,,,,,,,,4,,,,64,0
242145,note_on,287,0,9,,,,,,,,,,,,,,,8,,,,68,0
242146,note_on,673,0,7,,,,,,,,,,,,,,,6,,,,78,100
242241,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,78,0
242242,note_on,104,0,5,,,,,,,,,,,,,,,4,,,,76,100
242337,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,76,0
242338,note_on,200,0,3,,,,,,,,,,,,,,,2,,,,74,100
242433,note_on,95,0,3,,,,,,,,,,,,,,,2,,,,74,0
242434,note_on,961,0,2,,,,,,,,,,,,,,,1,,,,73,100
242529,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,73,0
242530,note_on,1249,0,12,,,,,,,,,,,,,,,12,,,,71,100
242625,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,71,0
242626,note_on,769,0,10,,,,,,,,,,,,,,,10,,,,69,100
242721,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,69,0
242722,note_on,577,0,9,,,,,,,,,,,,,,,8,,,,68,100
242817,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,68,0
242818,note_on,577,0,7,,,,,,,,,,,,,,,6,,,,66,100
242913,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,66,0
242914,note_on,577,0,5,,,,,,,,,,,,,,,4,,,,64,100
243009,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,64,0
243010,note_on,577,0,3,,,,,,,,,,,,,,,2,,,,62,100
243105,note_on,95,0,3,,,,,,,,,,,,,,,2,,,,62,0
243106,note_on,577,0,2,,,,,,,,,,,,,,,1,,,,61,100
243201,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,61,0
243202,note_on,577,0,12,,,,,,,,,,,,,,,12,,,,59,100
243297,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,59,0
243298,note_on,577,0,10,,,,,,,,,,,,,,,10,,,,57,100
243393,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,57,0
243394,note_on,577,0,9,,,,,,,,,,,,,,,8,,,,56,100
243489,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,56,0
243490,note_on,97,0,10,,,,,,,,,,,,,,,10,,,,57,100
243585,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,57,0
243586,note_on,2689,0,4,,,,,,,,,,,,,,,3,,,,51,100
243682,note_on,769,0,7,,,,,,,,,,,,,,,6,,,,78,100
243777,note_on,191,0,4,,,,,,,,,,,,,,,3,,,,51,0
243777,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,78,0
243778,note_on,193,0,10,,,,,,,,,,,,,,,10,,,,69,100
243778,note_on,769,0,5,,,,,,,,,,,,,,,4,,,,52,100
243778,note_on,0,0,12,,,,,,,,,,,,,,,12,,,,59,100
243778,note_on,481,0,12,,,,,,,,,,,,,,,12,,,,71,100
243969,note_on,191,0,10,,,,,,,,,,,,,,,10,,,,69,0
243969,note_on,191,0,12,,,,,,,,,,,,,,,12,,,,59,0
243970,note_on,865,0,3,,,,,,,,,,,,,,,2,,,,62,100
243970,note_on,481,0,9,,,,,,,,,,,,,,,8,,,,68,100
244065,note_on,96,0,12,,,,,,,,,,,,,,,12,,,,71,0
244066,note_on,97,0,10,,,,,,,,,,,,,,,10,,,,69,100
244161,note_on,383,0,5,,,,,,,,,,,,,,,4,,,,52,0
244161,note_on,191,0,3,,,,,,,,,,,,,,,2,,,,62,0
244161,note_on,191,0,9,,,,,,,,,,,,,,,8,,,,68,0
244161,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,69,0
244162,note_on,0,0,10,,,,,,,,,,,,,,,10,,,,45,100
244162,note_on,961,0,2,,,,,,,,,,,,,,,1,,,,61,100
244162,note_on,1,0,10,,,,,,,,,,,,,,,10,,,,69,100
244258,note_on,193,0,12,,,,,,,,,,,,,,,12,,,,71,100
244353,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,71,0
244353,note_on,191,0,10,,,,,,,,,,,,,,,10,,,,69,0
244354,note_on,193,0,5,,,,,,,,,,,,,,,4,,,,76,100
244354,note_on,192,0,2,,,,,,,,,,,,,,,1,,,,73,100
244449,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,73,0
244450,note_on,97,0,12,,,,,,,,,,,,,,,12,,,,71,100
244542,note_on,189,0,10,,,,,,,,,,,,,,,10,,,,45,0
244545,note_on,191,0,5,,,,,,,,,,,,,,,4,,,,76,0
244545,note_on,96,0,2,,,,,,,,,,,,,,,1,,,,61,0
244545,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,71,0
244546,note_on,4,0,10,,,,,,,,,,,,,,,10,,,,69,100
244546,note_on,1,0,2,,,,,,,,,,,,,,,1,,,,61,100
244546,note_on,1,0,5,,,,,,,,,,,,,,,4,,,,76,100
244641,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,69,0
244642,note_on,481,0,9,,,,,,,,,,,,,,,8,,,,68,100
244737,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,68,0
244737,note_on,191,0,5,,,,,,,,,,,,,,,4,,,,76,0
244738,note_on,961,0,4,,,,,,,,,,,,,,,3,,,,75,100
244738,note_on,961,0,7,,,,,,,,,,,,,,,6,,,,66,100
244833,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,66,0
244834,note_on,97,0,9,,,,,,,,,,,,,,,8,,,,68,100
244834,note_on,1,0,7,,,,,,,,,,,,,,,6,,,,54,100
244926,note_on,380,0,2,,,,,,,,,,,,,,,1,,,,61,0
244929,note_on,191,0,4,,,,,,,,,,,,,,,3,,,,75,0
244929,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,68,0
244929,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,54,0
244930,note_on,289,0,10,,,,,,,,,,,,,,,10,,,,69,100
244930,note_on,385,0,12,,,,,,,,,,,,,,,12,,,,59,100
244930,note_on,769,0,3,,,,,,,,,,,,,,,2,,,,74,100
245025,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,59,0
245026,note_on,96,0,10,,,,,,,,,,,,,,,10,,,,57,100
245121,note_on,191,0,3,,,,,,,,,,,,,,,2,,,,74,0
245121,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,57,0
245121,note_on,0,0,10,,,,,,,,,,,,,,,10,,,,69,0
245122,note_on,97,0,12,,,,,,,,,,,,,,,12,,,,71,100
245122,note_on,193,0,9,,,,,,,,,,,,,,,8,,,,56,100
245122,note_on,1,0,3,,,,,,,,,,,,,,,2,,,,74,100
245217,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,56,0
245218,note_on,481,0,5,,,,,,,,,,,,,,,4,,,,52,100
245313,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,52,0
245313,note_on,191,0,3,,,,,,,,,,,,,,,2,,,,74,0
245314,note_on,388,0,2,,,,,,,,,,,,,,,1,,,,73,100
245314,note_on,193,0,10,,,,,,,,,,,,,,,10,,,,57,100
245409,note_on,287,0,12,,,,,,,,,,,,,,,12,,,,71,0
245410,note_on,97,0,5,,,,,,,,,,,,,,,4,,,,64,100
245505,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,64,0
245506,note_on,192,0,10,,,,,,,,,,,,,,,10,,,,69,100
245601,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,57,0
245602,note_on,673,0,7,,,,,,,,,,,,,,,6,,,,66,100
245697,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,66,0
245697,note_on,383,0,2,,,,,,,,,,,,,,,1,,,,73,0
245698,note_on,769,0,4,,,,,,,,,,,,,,,3,,,,63,100
245698,note_on,1,0,7,,,,,,,,,,,,,,,6,,,,78,100
245793,note_on,95,0,4,,,,,,,,,,,,,,,3,,,,63,0
245794,note_on,385,0,12,,,,,,,,,,,,,,,12,,,,59,100
245889,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,59,0
245889,note_on,288,0,10,,,,,,,,,,,,,,,10,,,,69,0
245890,note_on,385,0,5,,,,,,,,,,,,,,,4,,,,64,100
245890,note_on,673,0,9,,,,,,,,,,,,,,,8,,,,68,100
245985,note_on,287,0,7,,,,,,,,,,,,,,,6,,,,78,0
245986,note_on,97,0,12,,,,,,,,,,,,,,,12,,,,71,100
246081,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,71,0
246082,note_on,192,0,5,,,,,,,,,,,,,,,4,,,,76,100
246177,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,64,0
246178,note_on,1,0,5,,,,,,,,,,,,,,,4,,,,64,100
246273,note_on,383,0,9,,,,,,,,,,,,,,,8,,,,68,0
246273,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,64,0
246274,note_on,577,0,2,,,,,,,,,,,,,,,1,,,,61,100
246274,note_on,1,0,9,,,,,,,,,,,,,,,8,,,,68,100
246369,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,61,0
246370,note_on,96,0,9,,,,,,,,,,,,,,,8,,,,56,100
246465,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,56,0
246465,note_on,0,0,9,,,,,,,,,,,,,,,8,,,,68,0
246466,note_on,481,0,7,,,,,,,,,,,,,,,6,,,,66,100
246466,note_on,577,0,10,,,,,,,,,,,,,,,10,,,,57,100
246561,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,57,0
246562,note_on,193,0,2,,,,,,,,,,,,,,,1,,,,61,100
246657,note_on,384,0,5,,,,,,,,,,,,,,,4,,,,76,0
246657,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,61,0
246658,note_on,1,0,5,,,,,,,,,,,,,,,4,,,,76,100
246658,note_on,97,0,10,,,,,,,,,,,,,,,10,,,,57,100
246753,note_on,287,0,7,,,,,,,,,,,,,,,6,,,,66,0
246753,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,57,0
246754,note_on,1,0,7,,,,,,,,,,,,,,,6,,,,54,100
246754,note_on,1,0,10,,,,,,,,,,,,,,,10,,,,69,100
246849,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,69,0
246849,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,54,0
246850,note_on,769,0,12,,,,,,,,,,,,,,,12,,,,59,100
246850,note_on,385,0,9,,,,,,,,,,,,,,,8,,,,68,100
246945,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,59,0
246945,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,68,0
246946,note_on,1,0,9,,,,,,,,,,,,,,,8,,,,56,100
246946,note_on,1,0,12,,,,,,,,,,,,,,,12,,,,71,100
247041,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,71,0
247041,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,56,0
247042,note_on,193,0,10,,,,,,,,,,,,,,,10,,,,69,100
247042,note_on,385,0,2,,,,,,,,,,,,,,,1,,,,61,100
247137,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,61,0
247138,note_on,480,0,5,,,,,,,,,,,,,,,4,,,,64,100
247233,note_on,0,0,5,,,,,,,,,,,,,,,4,,,,76,0
247233,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,64,0
247234,note_on,97,0,2,,,,,,,,,,,,,,,1,,,,61,100
247234,note_on,1,0,5,,,,,,,,,,,,,,,4,,,,76,100
247329,note_on,287,0,10,,,,,,,,,,,,,,,10,,,,69,0
247329,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,61,0
247330,note_on,1,0,10,,,,,,,,,,,,,,,10,,,,57,100
247330,note_on,1,0,2,,,,,,,,,,,,,,,1,,,,73,100
247425,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,57,0
247425,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,73,0
247426,note_on,385,0,9,,,,,,,,,,,,,,,8,,,,56,100
247426,note_on,385,0,12,,,,,,,,,,,,,,,12,,,,71,100
247521,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,56,0
247521,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,71,0
247522,note_on,288,0,5,,,,,,,,,,,,,,,4,,,,52,100
247522,note_on,2209,0,3,,,,,,,,,,,,,,,2,,,,74,100
247617,note_on,95,0,3,,,,,,,,,,,,,,,2,,,,74,0
247617,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,52,0
247618,note_on,193,0,2,,,,,,,,,,,,,,,1,,,,73,100
247618,note_on,193,0,10,,,,,,,,,,,,,,,10,,,,57,100
247713,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,57,0
247713,note_on,96,0,5,,,,,,,,,,,,,,,4,,,,76,0
247714,note_on,1,0,5,,,,,,,,,,,,,,,4,,,,76,100
247714,note_on,96,0,2,,,,,,,,,,,,,,,1,,,,61,100
247809,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,61,0
247809,note_on,0,0,2,,,,,,,,,,,,,,,1,,,,73,0
247810,note_on,97,0,10,,,,,,,,,,,,,,,10,,,,57,100
247810,note_on,961,0,7,,,,,,,,,,,,,,,6,,,,66,100
247905,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,57,0
247906,note_on,96,0,7,,,,,,,,,,,,,,,6,,,,54,100
248001,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,54,0
248001,note_on,287,0,5,,,,,,,,,,,,,,,4,,,,76,0
248002,note_on,2209,0,4,,,,,,,,,,,,,,,3,,,,75,100
248002,note_on,481,0,12,,,,,,,,,,,,,,,12,,,,59,100
248097,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,59,0
248098,note_on,1,0,12,,,,,,,,,,,,,,,12,,,,47,100
248193,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,47,0
248193,note_on,191,0,4,,,,,,,,,,,,,,,3,,,,75,0
248193,note_on,192,0,7,,,,,,,,,,,,,,,6,,,,66,0
248194,note_on,673,0,9,,,,,,,,,,,,,,,8,,,,68,100
248194,note_on,0,0,5,,,,,,,,,,,,,,,4,,,,52,100
248194,note_on,193,0,5,,,,,,,,,,,,,,,4,,,,76,100
248289,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,68,0
248290,note_on,385,0,10,,,,,,,,,,,,,,,10,,,,69,100
248385,note_on,191,0,5,,,,,,,,,,,,,,,4,,,,52,0
248385,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,69,0
248386,note_on,1,0,5,,,,,,,,,,,,,,,4,,,,64,100
248386,note_on,193,0,12,,,,,,,,,,,,,,,12,,,,71,100
248481,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,76,0
248482,note_on,7201,0,8,,,,,,,,,,,,,,,7,,,,79,100
248577,note_on,96,0,5,,,,,,,,,,,,,,,4,,,,64,0
248577,note_on,191,0,12,,,,,,,,,,,,,,,12,,,,71,0
248577,note_on,95,0,8,,,,,,,,,,,,,,,7,,,,79,0
248578,note_on,1,0,8,,,,,,,,,,,,,,,7,,,,67,100
248578,note_on,0,0,5,,,,,,,,,,,,,,,4,,,,64,100
248578,note_on,1,0,5,,,,,,,,,,,,,,,4,,,,76,100
248673,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,76,0
248674,note_on,865,0,2,,,,,,,,,,,,,,,1,,,,73,100
248769,note_on,191,0,8,,,,,,,,,,,,,,,7,,,,67,0
248769,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,73,0
248770,note_on,577,0,7,,,,,,,,,,,,,,,6,,,,66,100
248770,note_on,9313,0,11,,,,,,,,,,,,,,,11,,,,70,100
248961,note_on,191,0,11,,,,,,,,,,,,,,,11,,,,70,0
248961,note_on,288,0,5,,,,,,,,,,,,,,,4,,,,64,0
248962,note_on,192,0,7,,,,,,,,,,,,,,,6,,,,78,100
248962,note_on,769,0,4,,,,,,,,,,,,,,,3,,,,63,100
249057,note_on,95,0,4,,,,,,,,,,,,,,,3,,,,63,0
249058,note_on,289,0,2,,,,,,,,,,,,,,,1,,,,61,100
249153,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,61,0
249153,note_on,191,0,7,,,,,,,,,,,,,,,6,,,,78,0
249153,note_on,0,0,7,,,,,,,,,,,,,,,6,,,,66,0
249154,note_on,1537,0,3,,,,,,,,,,,,,,,2,,,,62,100
249154,note_on,577,0,12,,,,,,,,,,,,,,,12,,,,71,100
249154,note_on,1,0,7,,,,,,,,,,,,,,,6,,,,78,100
249345,note_on,191,0,7,,,,,,,,,,,,,,,6,,,,78,0
249345,note_on,191,0,3,,,,,,,,,,,,,,,2,,,,62,0
249346,note_on,7489,0,6,,,,,,,,,,,,,,,5,,,,77,100
249346,note_on,193,0,2,,,,,,,,,,,,,,,1,,,,61,100
249537,note_on,383,0,12,,,,,,,,,,,,,,,12,,,,71,0
249537,note_on,191,0,2,,,,,,,,,,,,,,,1,,,,61,0
249537,note_on,191,0,6,,,,,,,,,,,,,,,5,,,,77,0
249538,note_on,193,0,7,,,,,,,,,,,,,,,6,,,,66,100
249538,note_on,577,0,5,,,,,,,,,,,,,,,4,,,,76,100
249538,note_on,577,0,11,,,,,,,,,,,,,,,11,,,,70,100
249633,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,66,0
249633,note_on,95,0,11,,,,,,,,,,,,,,,11,,,,70,0
249634,note_on,1345,0,9,,,,,,,,,,,,,,,8,,,,68,100
249634,note_on,96,0,5,,,,,,,,,,,,,,,4,,,,64,100
249729,note_on,0,0,5,,,,,,,,,,,,,,,4,,,,76,0
249729,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,64,0
249729,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,68,0
249730,note_on,97,0,11,,,,,,,,,,,,,,,11,,,,70,100
249730,note_on,1,0,5,,,,,,,,,,,,,,,4,,,,76,100
249730,note_on,97,0,7,,,,,,,,,,,,,,,6,,,,66,100
249921,note_on,191,0,5,,,,,,,,,,,,,,,4,,,,76,0
249921,note_on,191,0,7,,,,,,,,,,,,,,,6,,,,66,0
249921,note_on,191,0,11,,,,,,,,,,,,,,,11,,,,70,0
249922,note_on,385,0,12,,,,,,,,,,,,,,,12,,,,71,100
249922,note_on,0,0,12,,,,,,,,,,,,,,,12,,,,59,100
249922,note_on,577,0,3,,,,,,,,,,,,,,,2,,,,74,100
250113,note_on,191,0,3,,,,,,,,,,,,,,,2,,,,74,0
250113,note_on,191,0,12,,,,,,,,,,,,,,,12,,,,59,0
250114,note_on,1,0,12,,,,,,,,,,,,,,,12,,,,59,100
250114,note_on,1345,0,8,,,,,,,,,,,,,,,7,,,,79,100
250114,note_on,1,0,3,,,,,,,,,,,,,,,2,,,,62,100
250209,note_on,95,0,8,,,,,,,,,,,,,,,7,,,,79,0
250210,note_on,289,0,7,,,,,,,,,,,,,,,6,,,,78,100
250305,note_on,191,0,12,,,,,,,,,,,,,,,12,,,,59,0
250305,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,78,0
250305,note_on,191,0,3,,,,,,,,,,,,,,,2,,,,62,0
250305,note_on,0,0,12,,,,,,,,,,,,,,,12,,,,71,0
250306,note_on,0,0,8,,,,,,,,,,,,,,,7,,,,67,100
250306,note_on,1,0,3,,,,,,,,,,,,,,,2,,,,74,100
250306,note_on,97,0,8,,,,,,,,,,,,,,,7,,,,79,100
250306,note_on,1,0,12,,,,,,,,,,,,,,,12,,,,59,100
250497,note_on,191,0,3,,,,,,,,,,,,,,,2,,,,74,0
250497,note_on,191,0,12,,,,,,,,,,,,,,,12,,,,59,0
250497,note_on,191,0,8,,,,,,,,,,,,,,,7,,,,79,0
250498,note_on,961,0,2,,,,,,,,,,,,,,,1,,,,73,100
250498,note_on,577,0,11,,,,,,,,,,,,,,,11,,,,58,100
250689,note_on,192,0,8,,,,,,,,,,,,,,,7,,,,67,0
250689,note_on,191,0,11,,,,,,,,,,,,,,,11,,,,58,0
250690,note_on,385,0,7,,,,,,,,,,,,,,,6,,,,78,100
250690,note_on,2305,0,10,,,,,,,,,,,,,,,10,,,,57,100
250690,note_on,192,0,2,,,,,,,,,,,,,,,1,,,,61,100
250785,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,78,0
250786,note_on,865,0,5,,,,,,,,,,,,,,,4,,,,76,100
250881,note_on,191,0,10,,,,,,,,,,,,,,,10,,,,57,0
250881,note_on,0,0,2,,,,,,,,,,,,,,,1,,,,73,0
250881,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,76,0
250881,note_on,191,0,2,,,,,,,,,,,,,,,1,,,,61,0
250882,note_on,97,0,7,,,,,,,,,,,,,,,6,,,,78,100
250882,note_on,0,0,7,,,,,,,,,,,,,,,6,,,,66,100
250882,note_on,1,0,2,,,,,,,,,,,,,,,1,,,,73,100
250882,note_on,1,0,10,,,,,,,,,,,,,,,10,,,,57,100
251073,note_on,191,0,7,,,,,,,,,,,,,,,6,,,,78,0
251073,note_on,191,0,10,,,,,,,,,,,,,,,10,,,,57,0
251073,note_on,191,0,2,,,,,,,,,,,,,,,1,,,,73,0
251074,note_on,577,0,12,,,,,,,,,,,,,,,12,,,,71,100
251074,note_on,1345,0,9,,,,,,,,,,,,,,,8,,,,56,100
251265,note_on,191,0,9,,,,,,,,,,,,,,,8,,,,56,0
251265,note_on,192,0,7,,,,,,,,,,,,,,,6,,,,66,0
251266,note_on,192,0,12,,,,,,,,,,,,,,,12,,,,59,100
251266,note_on,385,0,5,,,,,,,,,,,,,,,4,,,,76,100
251266,note_on,577,0,8,,,,,,,,,,,,,,,7,,,,55,100
251361,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,76,0
251362,note_on,2305,0,4,,,,,,,,,,,,,,,3,,,,75,100
251457,note_on,95,0,4,,,,,,,,,,,,,,,3,,,,75,0
251457,note_on,191,0,12,,,,,,,,,,,,,,,12,,,,59,0
251457,note_on,0,0,12,,,,,,,,,,,,,,,12,,,,71,0
251457,note_on,191,0,8,,,,,,,,,,,,,,,7,,,,55,0
251458,note_on,1,0,12,,,,,,,,,,,,,,,12,,,,71,100
251458,note_on,97,0,5,,,,,,,,,,,,,,,4,,,,76,100
251458,note_on,0,0,5,,,,,,,,,,,,,,,4,,,,64,100
251458,note_on,1,0,8,,,,,,,,,,,,,,,7,,,,55,100
251649,note_on,191,0,12,,,,,,,,,,,,,,,12,,,,71,0
251649,note_on,191,0,5,,,,,,,,,,,,,,,4,,,,64,0
251649,note_on,191,0,8,,,,,,,,,,,,,,,7,,,,55,0
251650,note_on,961,0,11,,,,,,,,,,,,,,,11,,,,70,100
251650,note_on,385,0,7,,,,,,,,,,,,,,,6,,,,66,100
251650,note_on,0,0,7,,,,,,,,,,,,,,,6,,,,54,100
251745,note_on,96,0,5,,,,,,,,,,,,,,,4,,,,76,0
251746,note_on,1,0,5,,,,,,,,,,,,,,,4,,,,76,100
251840,note_on,190,0,7,,,,,,,,,,,,,,,6,,,,66,0
251841,note_on,1,0,7,,,,,,,,,,,,,,,6,,,,54,0
251841,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,76,0
251842,note_on,1345,0,3,,,,,,,,,,,,,,,2,,,,74,100
251842,note_on,193,0,12,,,,,,,,,,,,,,,12,,,,59,100
251937,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,59,0
