tick,type,key,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,data,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
126060,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,70,127
126060,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,127
126060,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,127
126060,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,52,127
126083,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,70,0
126090,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,79,127
126107,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,67,0
126107,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,0
126107,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,52,0
126113,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,79,0
126120,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,69,127
126120,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,65,127
126120,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,127
126120,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,53,127
126143,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,65,0
126150,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,67,127
126167,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,69,0
126167,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,53,0
126167,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,0
126173,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,67,0
126180,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,65,127
126180,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
126180,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,50,127
126180,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,77,127
126203,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,65,0
126210,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,64,127
126227,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,77,0
126227,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,0
126227,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,50,0
126233,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,64,0
126240,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
126240,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
126240,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,55,127
126240,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,71,127
126263,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,62,0
126270,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,65,127
126287,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,71,0
126287,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,0
126287,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,55,0
126293,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,65,0
126300,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,72,127
126300,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
126300,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,127
126300,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,48,127
126323,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,64,0
126330,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,65,127
126347,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,72,0
126347,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,0
126347,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,48,0
126353,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,65,0
126360,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,55,127
126360,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
126360,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,127
126360,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,74,127
126374,note_on,,14,0,1,,,,,,,,,,,,,,,3,,,74,0
126375,note_on,,1,0,1,,,,,,,,,,,,,,,3,,,72,127
126383,note_on,,8,0,1,,,,,,,,,,,,,,,3,,,62,0
126389,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,72,0
126390,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,65,127
126390,note_on,,1,0,1,,,,,,,,,,,,,,,3,,,74,127
126404,note_on,,14,0,1,,,,,,,,,,,,,,,3,,,74,0
126405,note_on,,1,0,1,,,,,,,,,,,,,,,3,,,72,127
126407,note_on,,2,0,1,,,,,,,,,,,,,,,3,,,55,0
126413,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,65,0
126420,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,43,127
126420,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,64,127
126443,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,64,0
126446,note_on,,3,0,1,,,,,,,,,,,,,,,3,,,72,0
126450,note_on,,4,0,1,,,,,,,,,,,,,,,3,,,71,127
126450,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
126455,note_on,,5,0,1,,,,,,,,,,,,,,,3,,,67,0
126467,note_on,,12,0,1,,,,,,,,,,,,,,,3,,,43,0
126473,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,0
126473,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,71,0
126480,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
126480,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,72,127
126480,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,48,127
126480,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,127
126503,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,64,0
126510,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,65,127
126527,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,48,0
126527,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,72,0
126527,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,0
126533,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,65,0
126540,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
126540,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,127
126563,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,67,0
126570,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,65,127
126587,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,76,0
126593,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,65,0
126600,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,71,127
126600,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
126600,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,55,127
126623,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,64,0
126630,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,62,127
126647,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,71,0
126647,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,55,0
126653,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,62,0
126660,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,72,127
126660,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
126660,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,48,127
126683,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,64,0
126690,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,67,127
126707,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,72,0
126707,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,48,0
126713,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,67,0
126720,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
126720,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,72,127
126743,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,72,0
126750,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,71,127
126767,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,76,0
126773,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,71,0
126780,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,73,127
126780,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,127
126780,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,127
126803,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,69,0
126810,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,67,127
126827,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,0
126827,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,73,0
126833,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,67,0
126840,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,74,127
126840,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,65,127
126840,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,50,127
126863,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,65,0
126870,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,67,127
126887,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,50,0
126887,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,74,0
126893,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,67,0
126900,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,77,127
126900,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,127
126923,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,69,0
126930,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,67,127
126947,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,77,0
126953,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,67,0
126960,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,73,127
126960,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,127
126960,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,65,127
126983,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,65,0
126990,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,64,127
127007,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,0
127007,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,73,0
127013,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,64,0
127020,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,50,127
127020,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,65,127
127020,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,74,127
127043,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,65,0
127050,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,69,127
127067,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,50,0
127067,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,74,0
127073,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,69,0
127080,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,77,127
127080,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,74,127
127103,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,74,0
127110,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,72,127
127127,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,77,0
127133,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,72,0
127140,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,127
127140,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,71,127
127140,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,75,127
127163,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,71,0
127170,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,69,127
127187,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,0
127187,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,75,0
127193,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,69,0
127200,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,52,127
127200,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,127
127200,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
127223,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,67,0
127230,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,69,127
127247,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,52,0
127247,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,76,0
127253,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,69,0
127260,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,79,127
127260,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,71,127
127283,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,71,0
127290,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,69,127
127307,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,79,0
127313,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,69,0
127320,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,75,127
127320,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,127
127320,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,127
127343,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,67,0
127350,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,66,127
127367,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,75,0
127367,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,0
127373,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,66,0
127380,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
127380,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,127
127380,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,52,127
127403,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,67,0
127410,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,71,127
127427,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,76,0
127427,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,52,0
127433,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,71,0
127440,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,79,127
127440,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,76,127
127463,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,76,0
127470,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,74,127
127487,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,79,0
127493,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,74,0
127500,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
127500,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,72,127
127500,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,55,127
127523,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,72,0
127530,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,71,127
127547,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,76,0
127547,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,55,0
127553,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,71,0
127560,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,78,127
127560,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,127
127560,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,127
127583,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,78,0
127583,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,0
127590,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,79,127
127590,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,71,127
127607,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,57,0
127613,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,79,0
127613,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,71,0
127620,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,81,127
127620,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,72,127
127643,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,81,0
127643,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,72,0
127650,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,79,127
127650,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,71,127
127673,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,79,0
127673,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,71,0
127680,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,78,127
127680,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,127
127680,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,127
127703,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,78,0
127703,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,0
127710,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
127710,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,127
127727,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,57,0
127733,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,76,0
127733,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,0
127740,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,75,127
127740,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,66,127
127740,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,127
127763,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,59,0
127770,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,60,127
127787,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,75,0
127787,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,66,0
127793,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,60,0
127800,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,57,127
127823,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,57,0
127830,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,59,127
127853,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,59,0
127860,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,71,127
127860,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,55,127
127860,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
127883,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,55,0
127890,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,59,127
127907,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,71,0
127907,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,76,0
127913,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,59,0
127920,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,127
127920,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,77,127
127920,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,72,127
127943,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,57,0
127950,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,59,127
127967,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,77,0
127967,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,72,0
127973,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,59,0
127980,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
127980,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,71,127
127980,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,55,127
128003,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,55,0
128010,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,57,127
128027,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,76,0
128027,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,71,0
128033,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,57,0
128040,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,75,127
128040,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,127
128040,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,54,127
128063,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,54,0
128070,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,57,127
128087,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,75,0
128087,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,0
128093,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,57,0
128100,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
128100,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,71,127
128100,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,55,127
128123,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,55,0
128130,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,57,127
128147,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,76,0
128147,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,71,0
128153,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,57,0
128160,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,54,127
128160,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,75,127
128160,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,127
128183,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,69,0
128183,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,54,0
128190,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,72,127
128190,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,127
128207,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,75,0
128213,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,72,0
128213,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,0
128220,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,55,127
128220,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,71,127
128220,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
128243,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,76,0
128243,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,55,0
128250,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,127
128250,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,79,127
128267,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,71,0
128273,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,0
128273,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,79,0
128280,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,127
128280,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,72,127
128280,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,78,127
128303,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,0
128303,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,78,0
128310,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,127
128310,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,81,127
128327,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,72,0
128333,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,0
128333,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,81,0
128340,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,127
128340,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,66,127
128340,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,75,127
128363,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,59,0
128370,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,60,127
128393,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,60,0
128400,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,57,127
128410,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,66,0
128410,note_on,,10,0,1,,,,,,,,,,,,,,,3,,,75,0
128423,note_on,,13,0,1,,,,,,,,,,,,,,,3,,,57,0
128430,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,75,127
128430,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,66,127
128430,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,127
128453,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,0
128453,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,66,0
128453,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,75,0
128460,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,55,127
128460,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,71,127
128460,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
128483,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,76,0
128483,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,55,0
128483,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,71,0
128490,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,78,127
128490,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,72,127
128490,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,127
128513,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,0
128513,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,78,0
128513,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,72,0
128520,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,75,127
128520,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,66,127
128520,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,127
128567,note_on,,47,0,1,,,,,,,,,,,,,,,3,,,59,0
128580,note_on,,13,0,1,,,,,,,,,,,,,,,3,,,47,127
128590,note_on,,10,0,1,,,,,,,,,,,,,,,3,,,75,0
128590,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,66,0
128610,note_on,,20,0,1,,,,,,,,,,,,,,,3,,,76,127
128610,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
128627,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,47,0
128633,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,76,0
128633,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,0
128640,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
128640,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
128640,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
128640,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,52,127
128663,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,76,0
128670,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,78,127
128687,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,0
128687,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,52,0
128687,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,64,0
128693,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,78,0
128700,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
128700,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,127
128723,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,76,0
128723,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,0
128730,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,75,127
128730,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,66,127
128753,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,75,0
128753,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,66,0
128760,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
128760,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,127
128783,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,76,0
128790,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,78,127
128807,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,67,0
128813,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,78,0
128820,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
128820,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,79,127
128843,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,79,0
128850,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,78,127
