tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,pitch,program,note,velocity
113010,note_on,210,0,2,,,,,,,,,1,,,58,0
113010,note_on,0,0,2,,,,,,,,,1,,,46,0
113040,note_on,0,0,2,,,,,,,,,1,,,46,51
113040,note_on,290,0,5,,,,,,,,,4,,,65,51
113040,note_on,290,0,6,,,,,,,,,5,,,62,51
113040,note_on,30,0,2,,,,,,,,,1,,,58,51
113160,note_on,0,0,5,,,,,,,,,4,,,67,51
113160,note_on,120,0,5,,,,,,,,,4,,,65,0
113160,note_on,0,0,6,,,,,,,,,5,,,63,51
113160,note_on,120,0,6,,,,,,,,,5,,,62,0
113250,note_on,0,0,2,,,,,,,,,1,,,46,0
113250,note_on,210,0,2,,,,,,,,,1,,,58,0
113280,note_on,30,0,2,,,,,,,,,1,,,58,51
113280,note_on,0,0,2,,,,,,,,,1,,,46,51
113280,note_on,120,0,6,,,,,,,,,5,,,63,0
113280,note_on,120,0,5,,,,,,,,,4,,,67,0
113280,note_on,0,0,5,,,,,,,,,4,,,68,51
113280,note_on,0,0,6,,,,,,,,,5,,,65,51
113490,note_on,0,0,2,,,,,,,,,1,,,46,0
113490,note_on,210,0,2,,,,,,,,,1,,,58,0
113520,note_on,0,0,6,,,,,,,,,5,,,65,51
113520,note_on,240,0,6,,,,,,,,,5,,,65,0
113520,note_on,240,0,5,,,,,,,,,4,,,68,0
113520,note_on,0,0,5,,,,,,,,,4,,,68,51
113520,note_on,0,0,2,,,,,,,,,1,,,46,51
113520,note_on,30,0,2,,,,,,,,,1,,,58,51
113730,note_on,210,0,5,,,,,,,,,4,,,68,0
113730,note_on,210,0,6,,,,,,,,,5,,,65,0
113730,note_on,0,0,2,,,,,,,,,1,,,46,0
113730,note_on,210,0,2,,,,,,,,,1,,,58,0
113760,note_on,30,0,2,,,,,,,,,1,,,58,51
113760,note_on,30,0,5,,,,,,,,,4,,,69,51
113760,note_on,30,0,6,,,,,,,,,5,,,65,51
113760,note_on,0,0,2,,,,,,,,,1,,,46,51
113970,note_on,0,0,2,,,,,,,,,1,,,46,0
113970,note_on,210,0,2,,,,,,,,,1,,,58,0
114000,note_on,0,0,2,,,,,,,,,1,,,46,51
114000,note_on,30,0,2,,,,,,,,,1,,,58,51
114000,note_on,1250,0,4,,,,,,,,,3,,,77,51
114120,note_on,0,0,4,,,,,,,,,3,,,79,51
114120,note_on,120,0,4,,,,,,,,,3,,,77,0
114210,note_on,210,0,2,,,,,,,,,1,,,58,0
114210,note_on,0,0,2,,,,,,,,,1,,,46,0
114240,note_on,30,0,2,,,,,,,,,1,,,58,51
114240,note_on,0,0,2,,,,,,,,,1,,,46,51
114240,note_on,0,0,4,,,,,,,,,3,,,80,51
114240,note_on,120,0,4,,,,,,,,,3,,,79,0
114450,note_on,0,0,2,,,,,,,,,1,,,46,0
114450,note_on,210,0,2,,,,,,,,,1,,,58,0
114480,note_on,0,0,4,,,,,,,,,3,,,77,51
114480,note_on,240,0,4,,,,,,,,,3,,,80,0
114480,note_on,0,0,2,,,,,,,,,1,,,46,51
114480,note_on,30,0,2,,,,,,,,,1,,,58,51
114690,note_on,210,0,2,,,,,,,,,1,,,58,0
114690,note_on,0,0,2,,,,,,,,,1,,,46,0
114690,note_on,210,0,4,,,,,,,,,3,,,77,0
114720,note_on,0,0,2,,,,,,,,,1,,,46,51
114720,note_on,30,0,2,,,,,,,,,1,,,58,51
114720,note_on,30,0,4,,,,,,,,,3,,,72,51
114930,note_on,210,0,4,,,,,,,,,3,,,72,0
114930,note_on,210,0,2,,,,,,,,,1,,,58,0
114930,note_on,0,0,2,,,,,,,,,1,,,46,0
114960,note_on,0,0,2,,,,,,,,,1,,,46,51
114960,note_on,30,0,4,,,,,,,,,3,,,74,51
114960,note_on,30,0,2,,,,,,,,,1,,,58,51
115050,note_on,1290,0,5,,,,,,,,,4,,,69,0
115050,note_on,1290,0,6,,,,,,,,,5,,,65,0
115170,note_on,210,0,4,,,,,,,,,3,,,74,0
115170,note_on,210,0,2,,,,,,,,,1,,,58,0
115170,note_on,0,0,2,,,,,,,,,1,,,46,0
115200,note_on,0,0,2,,,,,,,,,1,,,46,51
115200,note_on,30,0,4,,,,,,,,,3,,,75,51
115200,note_on,150,0,6,,,,,,,,,5,,,63,51
115200,note_on,150,0,5,,,,,,,,,4,,,67,51
115200,note_on,30,0,2,,,,,,,,,1,,,58,51
115320,note_on,120,0,4,,,,,,,,,3,,,75,0
115320,note_on,0,0,4,,,,,,,,,3,,,77,51
115360,note_on,40,0,4,,,,,,,,,3,,,77,0
115360,note_on,0,0,4,,,,,,,,,3,,,75,51
115400,note_on,0,0,4,,,,,,,,,3,,,74,51
115400,note_on,40,0,4,,,,,,,,,3,,,75,0
115410,note_on,210,0,2,,,,,,,,,1,,,58,0
115410,note_on,0,0,2,,,,,,,,,1,,,46,0
115440,note_on,0,0,4,,,,,,,,,3,,,75,51
115440,note_on,30,0,2,,,,,,,,,1,,,58,51
115440,note_on,0,0,2,,,,,,,,,1,,,46,51
115440,note_on,40,0,4,,,,,,,,,3,,,74,0
115560,note_on,120,0,4,,,,,,,,,3,,,75,0
115560,note_on,0,0,4,,,,,,,,,3,,,77,51
115650,note_on,0,0,2,,,,,,,,,1,,,46,0
115650,note_on,210,0,2,,,,,,,,,1,,,58,0
115680,note_on,0,0,2,,,,,,,,,1,,,46,51
115680,note_on,0,0,4,,,,,,,,,3,,,79,51
115680,note_on,30,0,2,,,,,,,,,1,,,58,51
115680,note_on,120,0,4,,,,,,,,,3,,,77,0
115890,note_on,0,0,2,,,,,,,,,1,,,46,0
115890,note_on,210,0,2,,,,,,,,,1,,,58,0
115920,note_on,0,0,2,,,,,,,,,1,,,46,51
115920,note_on,30,0,2,,,,,,,,,1,,,58,51
115920,note_on,3170,0,3,,,,,,,,,2,,,63,88
116020,note_on,100,0,3,,,,,,,,,2,,,63,0
116040,note_on,20,0,3,,,,,,,,,2,,,67,88
116110,note_on,430,0,4,,,,,,,,,3,,,79,0
116130,note_on,0,0,2,,,,,,,,,1,,,46,0
116130,note_on,210,0,2,,,,,,,,,1,,,58,0
116140,note_on,100,0,3,,,,,,,,,2,,,67,0
116160,note_on,20,0,3,,,,,,,,,2,,,70,88
116160,note_on,30,0,2,,,,,,,,,1,,,58,51
116160,note_on,0,0,2,,,,,,,,,1,,,46,51
116370,note_on,1170,0,5,,,,,,,,,4,,,67,0
116370,note_on,210,0,2,,,,,,,,,1,,,58,0
116370,note_on,0,0,2,,,,,,,,,1,,,46,0
116370,note_on,210,0,3,,,,,,,,,2,,,70,0
116370,note_on,1170,0,6,,,,,,,,,5,,,63,0
116400,note_on,30,0,2,,,,,,,,,1,,,58,51
116400,note_on,0,0,2,,,,,,,,,1,,,46,51
116400,note_on,30,0,5,,,,,,,,,4,,,65,51
116400,note_on,30,0,6,,,,,,,,,5,,,62,51
116400,note_on,30,0,3,,,,,,,,,2,,,70,88
116610,note_on,210,0,5,,,,,,,,,4,,,65,0
116610,note_on,0,0,2,,,,,,,,,1,,,46,0
116610,note_on,210,0,2,,,,,,,,,1,,,58,0
116610,note_on,210,0,3,,,,,,,,,2,,,70,0
116610,note_on,210,0,6,,,,,,,,,5,,,62,0
116640,note_on,30,0,6,,,,,,,,,5,,,60,51
116640,note_on,30,0,2,,,,,,,,,1,,,58,51
116640,note_on,30,0,5,,,,,,,,,4,,,63,51
116640,note_on,30,0,3,,,,,,,,,2,,,70,88
116640,note_on,0,0,2,,,,,,,,,1,,,46,51
116850,note_on,210,0,2,,,,,,,,,1,,,58,0
116850,note_on,0,0,2,,,,,,,,,1,,,46,0
116850,note_on,210,0,3,,,,,,,,,2,,,70,0
116880,note_on,30,0,3,,,,,,,,,2,,,69,88
116880,note_on,770,0,4,,,,,,,,,3,,,65,51
116880,note_on,30,0,2,,,,,,,,,1,,,58,51
116880,note_on,0,0,2,,,,,,,,,1,,,46,51
117090,note_on,210,0,3,,,,,,,,,2,,,69,0
117090,note_on,210,0,2,,,,,,,,,1,,,58,0
117090,note_on,0,0,2,,,,,,,,,1,,,46,0
117120,note_on,240,0,4,,,,,,,,,3,,,65,0
117120,note_on,0,0,4,,,,,,,,,3,,,77,51
117120,note_on,0,0,2,,,,,,,,,1,,,46,51
117120,note_on,30,0,2,,,,,,,,,1,,,58,51
117120,note_on,30,0,3,,,,,,,,,2,,,67,88
117330,note_on,0,0,2,,,,,,,,,1,,,46,0
117330,note_on,210,0,2,,,,,,,,,1,,,58,0
117330,note_on,210,0,3,,,,,,,,,2,,,67,0
117360,note_on,0,0,2,,,,,,,,,1,,,46,51
117360,note_on,30,0,3,,,,,,,,,2,,,65,88
117360,note_on,30,0,2,,,,,,,,,1,,,58,51
117360,note_on,240,0,4,,,,,,,,,3,,,77,0
117360,note_on,0,0,4,,,,,,,,,3,,,77,51
117570,note_on,210,0,3,,,,,,,,,2,,,65,0
117570,note_on,0,0,2,,,,,,,,,1,,,46,0
117570,note_on,210,0,2,,,,,,,,,1,,,58,0
117570,note_on,210,0,4,,,,,,,,,3,,,77,0
117600,note_on,30,0,4,,,,,,,,,3,,,77,51
117600,note_on,0,0,2,,,,,,,,,1,,,46,51
117600,note_on,30,0,2,,,,,,,,,1,,,58,51
117600,note_on,30,0,3,,,,,,,,,2,,,67,88
117810,note_on,210,0,4,,,,,,,,,3,,,77,0
117810,note_on,0,0,2,,,,,,,,,1,,,46,0
117810,note_on,210,0,3,,,,,,,,,2,,,67,0
117810,note_on,210,0,2,,,,,,,,,1,,,58,0
117840,note_on,30,0,4,,,,,,,,,3,,,77,51
117840,note_on,0,0,2,,,,,,,,,1,,,46,51
117840,note_on,30,0,2,,,,,,,,,1,,,58,51
117840,note_on,30,0,3,,,,,,,,,2,,,69,88
118050,note_on,210,0,4,,,,,,,,,3,,,77,0
118050,note_on,210,0,3,,,,,,,,,2,,,69,0
118050,note_on,0,0,2,,,,,,,,,1,,,46,0
118050,note_on,210,0,2,,,,,,,,,1,,,58,0
118080,note_on,30,0,3,,,,,,,,,2,,,69,88
118080,note_on,0,0,5,,,,,,,,,4,,,62,51
118080,note_on,30,0,4,,,,,,,,,3,,,77,51
118080,note_on,1440,0,5,,,,,,,,,4,,,63,0
118080,note_on,1440,0,6,,,,,,,,,5,,,60,0
118080,note_on,0,0,6,,,,,,,,,5,,,58,51
118080,note_on,30,0,2,,,,,,,,,1,,,58,51
118080,note_on,0,0,2,,,,,,,,,1,,,46,51
118290,note_on,210,0,2,,,,,,,,,1,,,58,0
118290,note_on,0,0,2,,,,,,,,,1,,,46,0
118320,note_on,0,0,3,,,,,,,,,2,,,70,88
118320,note_on,30,0,2,,,,,,,,,1,,,58,51
118320,note_on,0,0,2,,,,,,,,,1,,,46,51
118320,note_on,240,0,3,,,,,,,,,2,,,69,0
118440,note_on,360,0,4,,,,,,,,,3,,,77,0
118440,note_on,0,0,4,,,,,,,,,3,,,74,51
118530,note_on,0,0,2,,,,,,,,,1,,,46,0
118530,note_on,210,0,2,,,,,,,,,1,,,58,0
118560,note_on,120,0,4,,,,,,,,,3,,,74,0
118560,note_on,0,0,2,,,,,,,,,1,,,46,51
118560,note_on,30,0,2,,,,,,,,,1,,,58,51
118560,note_on,480,0,5,,,,,,,,,4,,,62,0
118560,note_on,240,0,3,,,,,,,,,2,,,70,0
118560,note_on,0,0,3,,,,,,,,,2,,,65,88
118560,note_on,480,0,6,,,,,,,,,5,,,58,0
118560,note_on,0,0,4,,,,,,,,,3,,,70,51
118770,note_on,0,0,2,,,,,,,,,1,,,46,0
118770,note_on,210,0,2,,,,,,,,,1,,,58,0
118800,note_on,0,0,2,,,,,,,,,1,,,46,51
118800,note_on,30,0,2,,,,,,,,,1,,,58,51
118800,note_on,240,0,6,,,,,,,,,5,,,62,51
118800,note_on,240,0,5,,,,,,,,,4,,,65,51
118920,note_on,120,0,5,,,,,,,,,4,,,65,0
118920,note_on,120,0,6,,,,,,,,,5,,,62,0
118920,note_on,0,0,6,,,,,,,,,5,,,63,51
118920,note_on,0,0,5,,,,,,,,,4,,,67,51
118990,note_on,430,0,4,,,,,,,,,3,,,70,0
118990,note_on,430,0,3,,,,,,,,,2,,,65,0
119010,note_on,210,0,2,,,,,,,,,1,,,58,0
119010,note_on,0,0,2,,,,,,,,,1,,,46,0
119040,note_on,0,0,6,,,,,,,,,5,,,65,51
119040,note_on,120,0,6,,,,,,,,,5,,,63,0
119040,note_on,0,0,2,,,,,,,,,1,,,46,51
119040,note_on,0,0,5,,,,,,,,,4,,,68,51
119040,note_on,120,0,5,,,,,,,,,4,,,67,0
119040,note_on,30,0,2,,,,,,,,,1,,,58,51
119250,note_on,210,0,2,,,,,,,,,1,,,58,0
119250,note_on,0,0,2,,,,,,,,,1,,,46,0
119280,note_on,0,0,6,,,,,,,,,5,,,65,51
119280,note_on,240,0,6,,,,,,,,,5,,,65,0
119280,note_on,30,0,2,,,,,,,,,1,,,58,51
119280,note_on,0,0,2,,,,,,,,,1,,,46,51
119280,note_on,240,0,5,,,,,,,,,4,,,68,0
119280,note_on,0,0,5,,,,,,,,,4,,,68,51
119490,note_on,210,0,6,,,,,,,,,5,,,65,0
119490,note_on,0,0,2,,,,,,,,,1,,,46,0
119490,note_on,210,0,2,,,,,,,,,1,,,58,0
119490,note_on,210,0,5,,,,,,,,,4,,,68,0
119520,note_on,0,0,2,,,,,,,,,1,,,46,51
119520,note_on,30,0,5,,,,,,,,,4,,,69,51
119520,note_on,30,0,6,,,,,,,,,5,,,65,51
119520,note_on,30,0,2,,,,,,,,,1,,,58,51
119730,note_on,210,0,2,,,,,,,,,1,,,58,0
119730,note_on,0,0,2,,,,,,,,,1,,,46,0
119760,note_on,770,0,4,,,,,,,,,3,,,77,51
119760,note_on,0,0,2,,,,,,,,,1,,,46,51
119760,note_on,30,0,2,,,,,,,,,1,,,58,51
119880,note_on,120,0,4,,,,,,,,,3,,,77,0
119880,note_on,0,0,4,,,,,,,,,3,,,79,51
119970,note_on,0,0,2,,,,,,,,,1,,,46,0
119970,note_on,210,0,2,,,,,,,,,1,,,58,0
120000,note_on,120,0,4,,,,,,,,,3,,,79,0
120000,note_on,30,0,2,,,,,,,,,1,,,58,51
120000,note_on,0,0,2,,,,,,,,,1,,,46,51
120000,note_on,0,0,4,,,,,,,,,3,,,80,51
120210,note_on,210,0,2,,,,,,,,,1,,,58,0
120210,note_on,0,0,2,,,,,,,,,1,,,46,0
120240,note_on,30,0,2,,,,,,,,,1,,,58,51
120240,note_on,0,0,2,,,,,,,,,1,,,46,51
120240,note_on,240,0,4,,,,,,,,,3,,,80,0
120240,note_on,0,0,4,,,,,,,,,3,,,77,51
120450,note_on,210,0,4,,,,,,,,,3,,,77,0
120450,note_on,210,0,2,,,,,,,,,1,,,58,0
120450,note_on,0,0,2,,,,,,,,,1,,,46,0
120480,note_on,30,0,2,,,,,,,,,1,,,58,51
120480,note_on,0,0,2,,,,,,,,,1,,,46,51
120480,note_on,30,0,4,,,,,,,,,3,,,72,51
120690,note_on,210,0,2,,,,,,,,,1,,,58,0
120690,note_on,0,0,2,,,,,,,,,1,,,46,0
120690,note_on,210,0,4,,,,,,,,,3,,,72,0
120720,note_on,30,0,2,,,,,,,,,1,,,58,51
120720,note_on,0,0,2,,,,,,,,,1,,,46,51
120720,note_on,30,0,4,,,,,,,,,3,,,74,51
120810,note_on,1290,0,6,,,,,,,,,5,,,65,0
120810,note_on,1290,0,5,,,,,,,,,4,,,69,0
120930,note_on,0,0,2,,,,,,,,,1,,,46,0
120930,note_on,210,0,2,,,,,,,,,1,,,58,0
120930,note_on,210,0,4,,,,,,,,,3,,,74,0
120960,note_on,30,0,4,,,,,,,,,3,,,75,51
120960,note_on,150,0,6,,,,,,,,,5,,,63,51
120960,note_on,0,0,2,,,,,,,,,1,,,46,51
120960,note_on,150,0,5,,,,,,,,,4,,,67,51
120960,note_on,30,0,2,,,,,,,,,1,,,58,51
121080,note_on,0,0,4,,,,,,,,,3,,,77,51
121080,note_on,120,0,4,,,,,,,,,3,,,75,0
121120,note_on,40,0,4,,,,,,,,,3,,,77,0
121120,note_on,0,0,4,,,,,,,,,3,,,75,51
121160,note_on,0,0,4,,,,,,,,,3,,,74,51
121160,note_on,40,0,4,,,,,,,,,3,,,75,0
121170,note_on,0,0,2,,,,,,,,,1,,,46,0
121170,note_on,210,0,2,,,,,,,,,1,,,58,0
121200,note_on,40,0,4,,,,,,,,,3,,,74,0
121200,note_on,0,0,2,,,,,,,,,1,,,46,51
121200,note_on,30,0,2,,,,,,,,,1,,,58,51
121200,note_on,0,0,4,,,,,,,,,3,,,75,51
121320,note_on,120,0,4,,,,,,,,,3,,,75,0
121320,note_on,0,0,4,,,,,,,,,3,,,77,51
121410,note_on,0,0,2,,,,,,,,,1,,,46,0
121410,note_on,210,0,2,,,,,,,,,1,,,58,0
121440,note_on,120,0,4,,,,,,,,,3,,,77,0
121440,note_on,0,0,4,,,,,,,,,3,,,79,51
121440,note_on,0,0,2,,,,,,,,,1,,,46,51
121440,note_on,30,0,2,,,,,,,,,1,,,58,51
121650,note_on,0,0,2,,,,,,,,,1,,,46,0
121650,note_on,210,0,2,,,,,,,,,1,,,58,0
121680,note_on,2690,0,3,,,,,,,,,2,,,63,88
121680,note_on,0,0,2,,,,,,,,,1,,,46,51
121680,note_on,30,0,2,,,,,,,,,1,,,58,51
121780,note_on,100,0,3,,,,,,,,,2,,,63,0
121800,note_on,20,0,3,,,,,,,,,2,,,67,88
121870,note_on,430,0,4,,,,,,,,,3,,,79,0
121890,note_on,0,0,2,,,,,,,,,1,,,46,0
121890,note_on,210,0,2,,,,,,,,,1,,,58,0
121900,note_on,100,0,3,,,,,,,,,2,,,67,0
121920,note_on,30,0,2,,,,,,,,,1,,,58,51
121920,note_on,20,0,3,,,,,,,,,2,,,70,88
121920,note_on,0,0,2,,,,,,,,,1,,,46,51
122130,note_on,210,0,3,,,,,,,,,2,,,70,0
122130,note_on,210,0,2,,,,,,,,,1,,,58,0
122130,note_on,0,0,2,,,,,,,,,1,,,46,0
122160,note_on,0,0,6,,,,,,,,,5,,,62,51
122160,note_on,0,0,5,,,,,,,,,4,,,65,51
122160,note_on,30,0,3,,,,,,,,,2,,,70,88
122160,note_on,0,0,2,,,,,,,,,1,,,46,51
122160,note_on,1200,0,5,,,,,,,,,4,,,67,0
122160,note_on,30,0,2,,,,,,,,,1,,,58,51
122160,note_on,1200,0,6,,,,,,,,,5,,,63,0
122370,note_on,210,0,3,,,,,,,,,2,,,70,0
122370,note_on,0,0,2,,,,,,,,,1,,,46,0
122370,note_on,210,0,2,,,,,,,,,1,,,58,0
122400,note_on,240,0,6,,,,,,,,,5,,,62,0
122400,note_on,0,0,6,,,,,,,,,5,,,60,51
122400,note_on,0,0,1,,,,,,,,,0,,,75,51
122400,note_on,37920,0,1,,,,,,,,,0,,,81,51
122400,note_on,30,0,2,,,,,,,,,1,,,58,51
122400,note_on,30,0,3,,,,,,,,,2,,,70,88
122400,note_on,0,0,5,,,,,,,,,4,,,63,51
122400,note_on,240,0,5,,,,,,,,,4,,,65,0
122400,note_on,0,0,2,,,,,,,,,1,,,46,51
122610,note_on,210,0,3,,,,,,,,,2,,,70,0
122610,note_on,0,0,2,,,,,,,,,1,,,46,0
122610,note_on,210,0,2,,,,,,,,,1,,,58,0
122640,note_on,0,0,2,,,,,,,,,1,,,46,51
122640,note_on,770,0,4,,,,,,,,,3,,,65,51
122640,note_on,30,0,2,,,,,,,,,1,,,58,51
122640,note_on,30,0,3,,,,,,,,,2,,,69,88
122850,note_on,210,0,3,,,,,,,,,2,,,69,0
122850,note_on,210,0,2,,,,,,,,,1,,,58,0
122850,note_on,0,0,2,,,,,,,,,1,,,46,0
122880,note_on,30,0,3,,,,,,,,,2,,,67,88
122880,note_on,240,0,4,,,,,,,,,3,,,65,0
122880,note_on,0,0,4,,,,,,,,,3,,,77,51
122880,note_on,30,0,2,,,,,,,,,1,,,58,51
122880,note_on,0,0,2,,,,,,,,,1,,,46,51
123090,note_on,210,0,3,,,,,,,,,2,,,67,0
123090,note_on,0,0,2,,,,,,,,,1,,,46,0
123090,note_on,210,0,2,,,,,,,,,1,,,58,0
123120,note_on,30,0,3,,,,,,,,,2,,,65,88
123120,note_on,30,0,2,,,,,,,,,1,,,58,51
123120,note_on,0,0,2,,,,,,,,,1,,,46,51
123120,note_on,0,0,4,,,,,,,,,3,,,77,51
123120,note_on,240,0,4,,,,,,,,,3,,,77,0
123330,note_on,210,0,2,,,,,,,,,1,,,58,0
123330,note_on,210,0,4,,,,,,,,,3,,,77,0
123330,note_on,0,0,2,,,,,,,,,1,,,46,0
123330,note_on,210,0,3,,,,,,,,,2,,,65,0
123360,note_on,30,0,4,,,,,,,,,3,,,77,51
123360,note_on,30,0,2,,,,,,,,,1,,,58,51
123360,note_on,30,0,3,,,,,,,,,2,,,67,88
123360,note_on,0,0,2,,,,,,,,,1,,,46,51
123570,note_on,210,0,4,,,,,,,,,3,,,77,0
123570,note_on,210,0,3,,,,,,,,,2,,,67,0
123570,note_on,0,0,2,,,,,,,,,1,,,46,0
123570,note_on,210,0,2,,,,,,,,,1,,,58,0
123600,note_on,30,0,4,,,,,,,,,3,,,77,51
123600,note_on,0,0,2,,,,,,,,,1,,,46,51
123600,note_on,30,0,3,,,,,,,,,2,,,69,88
123600,note_on,30,0,2,,,,,,,,,1,,,58,51
123810,note_on,210,0,4,,,,,,,,,3,,,77,0
123810,note_on,0,0,2,,,,,,,,,1,,,46,0
123810,note_on,210,0,2,,,,,,,,,1,,,58,0
123810,note_on,210,0,3,,,,,,,,,2,,,69,0
123840,note_on,30,0,4,,,,,,,,,3,,,77,51
123840,note_on,0,0,6,,,,,,,,,5,,,58,51
123840,note_on,0,0,1,,,,,,,,,0,,,74,51
123840,note_on,0,0,5,,,,,,,,,4,,,62,51
123840,note_on,0,0,1,,,,,,,,,0,,,75,0
123840,note_on,1440,0,6,,,,,,,,,5,,,60,0
123840,note_on,1440,0,5,,,,,,,,,4,,,63,0
123840,note_on,30,0,2,,,,,,,,,1,,,58,51
123840,note_on,0,0,2,,,,,,,,,1,,,46,51
123840,note_on,0,0,1,,,,,,,,,0,,,82,51
123840,note_on,1440,0,1,,,,,,,,,0,,,81,0
123840,note_on,30,0,3,,,,,,,,,2,,,70,88
124050,note_on,210,0,4,,,,,,,,,3,,,77,0
124080,note_on,0,0,5,,,,,,,,,4,,,62,51
124080,note_on,240,0,5,,,,,,,,,4,,,62,0
124080,note_on,30,0,4,,,,,,,,,3,,,65,51
124270,note_on,430,0,3,,,,,,,,,2,,,70,0
124270,note_on,0,0,2,,,,,,,,,1,,,46,0
124270,note_on,430,0,2,,,,,,,,,1,,,58,0
124270,note_on,11950,0,8,,,,,,,,,7,,,34,0
124270,note_on,11950,0,7,,,,,,,,,6,,,46,0
124320,note_on,0,0,6,,,,,,,,,5,,,53,51
124320,note_on,480,0,6,,,,,,,,,5,,,58,0
124320,note_on,480,0,1,,,,,,,,,0,,,82,0
124320,note_on,0,0,1,,,,,,,,,0,,,74,0
124320,note_on,0,0,1,,,,,,,,,0,,,77,51
124320,note_on,0,0,1,,,,,,,,,0,,,74,51
124510,note_on,430,0,4,,,,,,,,,3,,,65,0
124510,note_on,430,0,5,,,,,,,,,4,,,62,0
124560,note_on,290,0,3,,,,,,,,,2,,,65,88
124560,note_on,50,0,4,,,,,,,,,3,,,65,51
124560,note_on,50,0,5,,,,,,,,,4,,,62,51
124770,note_on,210,0,3,,,,,,,,,2,,,65,0
124800,note_on,0,0,1,,,,,,,,,0,,,74,0
124800,note_on,240,0,5,,,,,,,,,4,,,62,0
124800,note_on,0,0,6,,,,,,,,,5,,,60,51
124800,note_on,530,0,8,,,,,,,,,7,,,41,51
124800,note_on,480,0,1,,,,,,,,,0,,,77,0
124800,note_on,30,0,3,,,,,,,,,2,,,67,88
124800,note_on,530,0,7,,,,,,,,,6,,,53,51
124800,note_on,0,0,5,,,,,,,,,4,,,63,51
124800,note_on,0,0,1,,,,,,,,,0,,,72,51
124800,note_on,0,0,1,,,,,,,,,0,,,75,51
124800,note_on,480,0,6,,,,,,,,,5,,,53,0
124990,note_on,430,0,4,,,,,,,,,3,,,65,0
125010,note_on,210,0,3,,,,,,,,,2,,,67,0
125040,note_on,240,0,5,,,,,,,,,4,,,63,0
125040,note_on,0,0,5,,,,,,,,,4,,,63,51
125040,note_on,30,0,3,,,,,,,,,2,,,69,88
125040,note_on,50,0,4,,,,,,,,,3,,,65,51
125250,note_on,210,0,3,,,,,,,,,2,,,69,0
125280,note_on,30,0,3,,,,,,,,,2,,,70,88
125280,note_on,480,0,8,,,,,,,,,7,,,41,0
125280,note_on,0,0,7,,,,,,,,,6,,,58,51
125280,note_on,480,0,1,,,,,,,,,0,,,75,0
125280,note_on,0,0,1,,,,,,,,,0,,,72,0
125280,note_on,0,0,1,,,,,,,,,0,,,74,51
125280,note_on,0,0,1,,,,,,,,,0,,,70,51
125280,note_on,0,0,5,,,,,,,,,4,,,62,51
125280,note_on,0,0,8,,,,,,,,,7,,,46,51
125280,note_on,480,0,7,,,,,,,,,6,,,53,0
125280,note_on,480,0,6,,,,,,,,,5,,,60,0
125280,note_on,0,0,6,,,,,,,,,5,,,58,51
125280,note_on,240,0,5,,,,,,,,,4,,,63,0
125490,note_on,450,0,4,,,,,,,,,3,,,65,0
125520,note_on,240,0,5,,,,,,,,,4,,,62,0
125520,note_on,30,0,4,,,,,,,,,3,,,65,51
125520,note_on,0,0,5,,,,,,,,,4,,,62,51
125710,note_on,430,0,3,,,,,,,,,2,,,70,0
125760,note_on,480,0,8,,,,,,,,,7,,,46,0
125760,note_on,0,0,6,,,,,,,,,5,,,53,51
125760,note_on,480,0,6,,,,,,,,,5,,,58,0
125760,note_on,480,0,7,,,,,,,,,6,,,58,0
125760,note_on,0,0,1,,,,,,,,,0,,,74,51
125760,note_on,0,0,1,,,,,,,,,0,,,77,51
125760,note_on,480,0,1,,,,,,,,,0,,,74,0
125760,note_on,0,0,1,,,,,,,,,0,,,70,0
125950,note_on,430,0,5,,,,,,,,,4,,,62,0
125950,note_on,430,0,4,,,,,,,,,3,,,65,0
126000,note_on,50,0,5,,,,,,,,,4,,,62,51
126000,note_on,50,0,4,,,,,,,,,3,,,65,51
126000,note_on,290,0,3,,,,,,,,,2,,,65,88
126210,note_on,210,0,3,,,,,,,,,2,,,65,0
126240,note_on,480,0,7,,,,,,,,,6,,,53,51
126240,note_on,0,0,1,,,,,,,,,0,,,74,0
126240,note_on,480,0,1,,,,,,,,,0,,,77,0
126240,note_on,0,0,1,,,,,,,,,0,,,75,51
126240,note_on,240,0,5,,,,,,,,,4,,,62,0
126240,note_on,0,0,5,,,,,,,,,4,,,63,51
126240,note_on,30,0,3,,,,,,,,,2,,,66,88
126240,note_on,0,0,6,,,,,,,,,5,,,60,51
126240,note_on,480,0,6,,,,,,,,,5,,,53,0
126240,note_on,480,0,8,,,,,,,,,7,,,41,51
126240,note_on,0,0,1,,,,,,,,,0,,,72,51
126340,note_on,100,0,3,,,,,,,,,2,,,66,0
126360,note_on,20,0,3,,,,,,,,,2,,,67,88
126430,note_on,430,0,4,,,,,,,,,3,,,65,0
126460,note_on,100,0,3,,,,,,,,,2,,,67,0
126480,note_on,0,0,5,,,,,,,,,4,,,63,51
126480,note_on,240,0,5,,,,,,,,,4,,,63,0
126480,note_on,50,0,4,,,,,,,,,3,,,65,51
126480,note_on,20,0,3,,,,,,,,,2,,,68,88
126580,note_on,100,0,3,,,,,,,,,2,,,68,0
126600,note_on,20,0,3,,,,,,,,,2,,,69,88
126700,note_on,100,0,3,,,,,,,,,2,,,69,0
