tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity,pitch
1411200,note_on,0,0,1,,,,,,,,,0,,74,100,
1411320,note_off,120,0,1,,,,,,,,,0,,74,0,
1411320,note_on,0,0,1,,,,,,,,,0,,72,103,
1411440,note_off,120,0,1,,,,,,,,,0,,72,0,
1411440,note_on,0,0,1,,,,,,,,,0,,71,106,
1411560,set_tempo,735,1,0,,,,,,384615,,,,,,,
1411560,note_off,120,0,1,,,,,,,,,0,,71,0,
1411560,note_on,0,0,1,,,,,,,,,0,,72,109,
1411680,note_on,0,0,1,,,,,,,,,0,,72,113,
1411680,set_tempo,120,1,0,,,,,,379746,,,,,,,
1411680,note_off,120,0,1,,,,,,,,,0,,72,0,
1411680,note_on,1080,0,4,,,,,,,,,3,,56,107,
1411800,note_on,120,0,1,,,,,,,,,0,,77,113,
1411800,note_on,1200,0,3,,,,,,,,,2,,60,107,
1411920,note_off,120,0,3,,,,,,,,,2,,60,0,
1411920,note_off,120,0,1,,,,,,,,,0,,77,0,
1411920,note_on,0,0,1,,,,,,,,,0,,80,112,
1411920,note_on,0,0,3,,,,,,,,,2,,65,106,
1412040,note_off,120,0,1,,,,,,,,,0,,80,0,
1412040,note_on,0,0,1,,,,,,,,,0,,84,112,
1412040,note_off,120,0,3,,,,,,,,,2,,65,0,
1412040,note_on,0,0,3,,,,,,,,,2,,68,106,
1412160,note_off,120,0,3,,,,,,,,,2,,68,0,
1412160,note_on,0,0,3,,,,,,,,,2,,70,105,
1412160,note_off,480,0,4,,,,,,,,,3,,56,0,
1412160,note_off,120,0,1,,,,,,,,,0,,84,0,
1412160,note_off,0,0,1,,,,,,,,,0,,72,0,
1412160,note_on,0,0,1,,,,,,,,,0,,86,111,
1412280,note_off,120,0,1,,,,,,,,,0,,86,0,
1412280,note_on,0,0,3,,,,,,,,,2,,68,105,
1412280,note_off,120,0,3,,,,,,,,,2,,70,0,
1412280,note_on,0,0,1,,,,,,,,,0,,84,111,
1412400,note_on,0,0,1,,,,,,,,,0,,83,110,
1412400,note_on,0,0,3,,,,,,,,,2,,67,104,
1412400,note_off,120,0,3,,,,,,,,,2,,68,0,
1412400,note_off,120,0,1,,,,,,,,,0,,84,0,
1412520,note_on,0,0,1,,,,,,,,,0,,84,109,
1412520,note_off,120,0,3,,,,,,,,,2,,67,0,
1412520,note_on,0,0,3,,,,,,,,,2,,68,104,
1412520,note_off,120,0,1,,,,,,,,,0,,83,0,
1412640,note_on,0,0,4,,,,,,,,,3,,53,103,
1412640,control_change,480,0,4,,,,,,,64,0,3,,,,
1412640,note_off,0,0,3,,,,,,,,,2,,68,0,
1412640,control_change,11760,0,2,,,,,,,64,0,1,,,,
1412640,note_off,0,0,1,,,,,,,,,0,,84,0,
1412640,control_change,120,0,1,,,,,,,64,0,0,,,,
1412640,control_change,120,0,3,,,,,,,64,0,2,,,,
1412640,note_on,0,0,1,,,,,,,,,0,,68,109,
1412760,note_on,120,0,1,,,,,,,,,0,,72,108,
1412760,note_on,120,0,3,,,,,,,,,2,,56,103,
1412880,note_off,120,0,1,,,,,,,,,0,,72,0,
1412880,note_on,0,0,1,,,,,,,,,0,,77,108,
1412880,note_off,120,0,3,,,,,,,,,2,,56,0,
1412880,note_on,0,0,3,,,,,,,,,2,,60,102,
1413000,note_off,120,0,1,,,,,,,,,0,,77,0,
1413000,note_off,120,0,3,,,,,,,,,2,,60,0,
1413000,note_on,0,0,1,,,,,,,,,0,,80,107,
1413000,note_on,0,0,3,,,,,,,,,2,,65,102,
1413120,note_off,480,0,4,,,,,,,,,3,,53,0,
1413120,note_on,0,0,1,,,,,,,,,0,,82,107,
1413120,note_off,0,0,1,,,,,,,,,0,,68,0,
1413120,note_off,120,0,1,,,,,,,,,0,,80,0,
1413120,note_off,120,0,3,,,,,,,,,2,,65,0,
1413120,note_on,0,0,3,,,,,,,,,2,,67,101,
1413240,note_on,0,0,1,,,,,,,,,0,,80,106,
1413240,note_off,120,0,1,,,,,,,,,0,,82,0,
1413240,note_on,0,0,3,,,,,,,,,2,,65,101,
1413240,note_off,120,0,3,,,,,,,,,2,,67,0,
1413360,note_on,0,0,3,,,,,,,,,2,,64,100,
1413360,note_on,0,0,1,,,,,,,,,0,,79,105,
1413360,note_off,120,0,1,,,,,,,,,0,,80,0,
1413360,note_off,120,0,3,,,,,,,,,2,,65,0,
1413480,note_on,0,0,3,,,,,,,,,2,,65,100,
1413480,note_on,0,0,1,,,,,,,,,0,,80,105,
1413480,note_off,120,0,3,,,,,,,,,2,,64,0,
1413480,note_off,120,0,1,,,,,,,,,0,,79,0,
1413600,note_on,480,0,4,,,,,,,,,3,,50,99,
1413600,note_on,0,0,1,,,,,,,,,0,,65,104,
1413600,note_off,120,0,1,,,,,,,,,0,,80,0,
1413600,note_off,120,0,3,,,,,,,,,2,,65,0,
1413720,note_on,120,0,3,,,,,,,,,2,,53,98,
1413720,note_on,120,0,1,,,,,,,,,0,,71,104,
1413840,note_off,120,0,3,,,,,,,,,2,,53,0,
1413840,note_on,0,0,3,,,,,,,,,2,,59,98,
1413840,note_on,0,0,1,,,,,,,,,0,,74,103,
1413840,note_off,120,0,1,,,,,,,,,0,,71,0,
1413960,note_off,120,0,1,,,,,,,,,0,,74,0,
1413960,note_on,0,0,1,,,,,,,,,0,,77,103,
1413960,note_on,0,0,3,,,,,,,,,2,,62,97,
1413960,note_off,120,0,3,,,,,,,,,2,,59,0,
1414080,note_off,120,0,3,,,,,,,,,2,,62,0,
1414080,note_off,120,0,1,,,,,,,,,0,,77,0,
1414080,note_off,0,0,1,,,,,,,,,0,,65,0,
1414080,note_on,0,0,1,,,,,,,,,0,,79,102,
1414080,note_off,480,0,4,,,,,,,,,3,,50,0,
1414080,note_on,0,0,3,,,,,,,,,2,,63,97,
1414200,note_off,120,0,1,,,,,,,,,0,,79,0,
1414200,note_on,0,0,1,,,,,,,,,0,,77,101,
1414200,note_off,120,0,3,,,,,,,,,2,,63,0,
1414200,note_on,0,0,3,,,,,,,,,2,,62,96,
1414320,note_off,120,0,1,,,,,,,,,0,,77,0,
1414320,note_off,120,0,3,,,,,,,,,2,,62,0,
1414320,note_on,0,0,3,,,,,,,,,2,,61,96,
1414320,note_on,0,0,1,,,,,,,,,0,,76,101,
1414440,note_off,120,0,3,,,,,,,,,2,,61,0,
1414440,note_on,0,0,3,,,,,,,,,2,,62,95,
1414440,set_tempo,2760,1,0,,,,,,384615,,,,,,,
1414440,note_on,0,0,1,,,,,,,,,0,,77,100,
1414440,note_off,120,0,1,,,,,,,,,0,,76,0,
1414560,note_on,0,0,1,,,,,,,,,0,,65,100,
1414560,note_off,120,0,1,,,,,,,,,0,,77,0,
1414560,note_on,480,0,4,,,,,,,,,3,,47,95,
1414560,note_off,120,0,3,,,,,,,,,2,,62,0,
1414680,note_on,120,0,1,,,,,,,,,0,,68,61,
1414800,note_on,0,0,1,,,,,,,,,0,,73,61,
1414800,note_off,120,0,1,,,,,,,,,0,,68,0,
1414920,note_on,0,0,1,,,,,,,,,0,,74,60,
1414920,note_off,120,0,1,,,,,,,,,0,,73,0,
1415040,note_off,120,0,1,,,,,,,,,0,,74,0,
1415040,note_off,0,0,1,,,,,,,,,0,,65,0,
1415040,note_off,480,0,4,,,,,,,,,3,,47,0,
1415040,note_on,0,0,1,,,,,,,,,0,,75,60,
1415160,note_on,0,0,1,,,,,,,,,0,,74,59,
1415160,note_off,120,0,1,,,,,,,,,0,,75,0,
1415280,note_off,120,0,1,,,,,,,,,0,,74,0,
1415280,note_on,0,0,1,,,,,,,,,0,,73,59,
1415400,note_on,0,0,1,,,,,,,,,0,,74,58,
1415400,note_off,120,0,1,,,,,,,,,0,,73,0,
1415400,set_tempo,960,1,0,,,,,,389610,,,,,,,
1415520,note_off,120,0,1,,,,,,,,,0,,74,0,
1415520,note_on,0,0,1,,,,,,,,,0,,65,58,
1415640,note_on,120,0,1,,,,,,,,,0,,68,57,
1415760,note_off,120,0,1,,,,,,,,,0,,68,0,
1415760,note_on,0,0,1,,,,,,,,,0,,73,56,
1415880,note_off,120,0,1,,,,,,,,,0,,73,0,
1415880,note_on,0,0,1,,,,,,,,,0,,74,56,
1416000,note_off,120,0,1,,,,,,,,,0,,74,0,
1416000,note_off,0,0,1,,,,,,,,,0,,65,0,
1416000,note_on,0,0,1,,,,,,,,,0,,75,55,
1416120,note_on,0,0,1,,,,,,,,,0,,74,55,
1416120,note_off,120,0,1,,,,,,,,,0,,75,0,
1416240,note_off,120,0,1,,,,,,,,,0,,74,0,
1416240,note_on,0,0,1,,,,,,,,,0,,73,54,
1416360,set_tempo,960,1,0,,,,,,394736,,,,,,,
1416360,note_off,120,0,1,,,,,,,,,0,,73,0,
1416360,note_on,0,0,1,,,,,,,,,0,,74,54,
1416480,note_off,120,0,1,,,,,,,,,0,,74,0,
1416480,note_on,0,0,1,,,,,,,,,0,,65,53,
1416600,note_on,120,0,1,,,,,,,,,0,,68,53,
1416720,note_off,120,0,1,,,,,,,,,0,,68,0,
1416720,note_on,0,0,1,,,,,,,,,0,,73,52,
1416840,note_off,120,0,1,,,,,,,,,0,,73,0,
1416840,note_on,0,0,1,,,,,,,,,0,,74,51,
1416960,note_on,0,0,1,,,,,,,,,0,,75,51,
1416960,note_off,0,0,1,,,,,,,,,0,,65,0,
1416960,note_off,120,0,1,,,,,,,,,0,,74,0,
1417080,note_off,120,0,1,,,,,,,,,0,,75,0,
1417080,note_on,0,0,1,,,,,,,,,0,,74,50,
1417200,note_off,120,0,1,,,,,,,,,0,,74,0,
1417200,note_on,0,0,1,,,,,,,,,0,,73,50,
1417320,set_tempo,960,1,0,,,,,,400000,,,,,,,
1417320,note_off,120,0,1,,,,,,,,,0,,73,0,
1417320,note_on,0,0,1,,,,,,,,,0,,74,49,
1417440,note_off,120,0,1,,,,,,,,,0,,74,0,
1417440,note_on,0,0,1,,,,,,,,,0,,65,49,
1417560,note_on,120,0,1,,,,,,,,,0,,68,48,
1417680,note_off,120,0,1,,,,,,,,,0,,68,0,
1417680,note_on,0,0,1,,,,,,,,,0,,73,48,
1417800,note_on,0,0,1,,,,,,,,,0,,74,47,
1417800,note_off,120,0,1,,,,,,,,,0,,73,0,
1417920,note_off,120,0,1,,,,,,,,,0,,74,0,
1417920,note_on,0,0,1,,,,,,,,,0,,75,47,
1417920,note_off,0,0,1,,,,,,,,,0,,65,0,
1418040,note_off,120,0,1,,,,,,,,,0,,75,0,
1418040,note_on,0,0,1,,,,,,,,,0,,74,46,
1418160,note_on,0,0,1,,,,,,,,,0,,73,45,
1418160,note_off,120,0,1,,,,,,,,,0,,74,0,
1418280,note_on,0,0,1,,,,,,,,,0,,74,45,
1418280,note_off,120,0,1,,,,,,,,,0,,73,0,
1418280,set_tempo,960,1,0,,,,,,413793,,,,,,,
1418400,note_on,3360,0,4,,,,,,,,,3,,46,44,
1418400,note_on,0,0,1,,,,,,,,,0,,65,44,
1418400,note_off,120,0,1,,,,,,,,,0,,74,0,
1418400,note_on,0,0,4,,,,,,,,,3,,34,44,
1418400,set_tempo,120,1,0,,,,,,408163,,,,,,,
1418520,note_on,120,0,1,,,,,,,,,0,,68,44,
1418640,note_on,0,0,1,,,,,,,,,0,,73,43,
1418640,note_off,120,0,1,,,,,,,,,0,,68,0,
1418760,note_off,120,0,1,,,,,,,,,0,,73,0,
1418760,note_on,0,0,1,,,,,,,,,0,,74,43,
1418880,note_on,0,0,1,,,,,,,,,0,,75,42,
1418880,note_off,120,0,1,,,,,,,,,0,,74,0,
1418880,note_off,0,0,1,,,,,,,,,0,,65,0,
1418880,note_off,480,0,4,,,,,,,,,3,,34,0,
1418880,note_off,0,0,4,,,,,,,,,3,,46,0,
1419000,note_on,0,0,1,,,,,,,,,0,,74,42,
1419000,note_off,120,0,1,,,,,,,,,0,,75,0,
1419120,note_off,120,0,1,,,,,,,,,0,,74,0,
1419120,note_on,0,0,1,,,,,,,,,0,,73,41,
1419240,set_tempo,840,1,0,,,,,,419580,,,,,,,
1419240,note_off,120,0,1,,,,,,,,,0,,73,0,
1419240,note_on,0,0,1,,,,,,,,,0,,74,40,
1419360,note_off,120,0,1,,,,,,,,,0,,74,0,
1419360,note_on,0,0,1,,,,,,,,,0,,65,40,
1419480,note_on,120,0,1,,,,,,,,,0,,68,39,
1419600,note_off,120,0,1,,,,,,,,,0,,68,0,
1419600,note_on,0,0,1,,,,,,,,,0,,73,39,
1419720,note_on,0,0,1,,,,,,,,,0,,74,38,
1419720,note_off,120,0,1,,,,,,,,,0,,73,0,
1419840,note_on,0,0,1,,,,,,,,,0,,75,38,
1419840,note_off,0,0,1,,,,,,,,,0,,65,0,
1419840,note_off,120,0,1,,,,,,,,,0,,74,0,
1419960,note_on,0,0,1,,,,,,,,,0,,74,37,
1419960,note_off,120,0,1,,,,,,,,,0,,75,0,
1420080,note_on,0,0,1,,,,,,,,,0,,73,37,
1420080,note_off,120,0,1,,,,,,,,,0,,74,0,
1420200,set_tempo,960,1,0,,,,,,434782,,,,,,,
1420200,note_off,120,0,1,,,,,,,,,0,,73,0,
1420200,note_on,0,0,1,,,,,,,,,0,,74,36,
1420320,note_off,120,0,1,,,,,,,,,0,,74,0,
1420320,note_on,0,0,1,,,,,,,,,0,,65,35,
1420440,note_on,120,0,1,,,,,,,,,0,,68,34,
1420560,note_off,120,0,1,,,,,,,,,0,,68,0,
1420560,note_on,0,0,1,,,,,,,,,0,,73,35,
1420680,note_on,0,0,1,,,,,,,,,0,,74,37,
1420680,note_off,120,0,1,,,,,,,,,0,,73,0,
1420800,note_on,0,0,1,,,,,,,,,0,,75,38,
1420800,note_off,0,0,1,,,,,,,,,0,,65,0,
1420800,note_off,120,0,1,,,,,,,,,0,,74,0,
1420920,note_off,120,0,1,,,,,,,,,0,,75,0,
1420920,note_on,0,0,1,,,,,,,,,0,,74,40,
1420920,set_tempo,720,1,0,,,,,,441176,,,,,,,
1421040,note_off,120,0,1,,,,,,,,,0,,74,0,
1421040,note_on,0,0,1,,,,,,,,,0,,73,44,
1421040,set_tempo,120,1,0,,,,,,454545,,,,,,,
1421160,note_off,120,0,1,,,,,,,,,0,,73,0,
1421160,note_on,0,0,1,,,,,,,,,0,,74,48,
1421160,set_tempo,120,1,0,,,,,,550458,,,,,,,
1421280,set_tempo,120,1,0,,,,,,869565,,,,,,,
1421280,note_on,0,0,1,,,,,,,,,0,,77,72,
1421280,note_off,120,0,1,,,,,,,,,0,,74,0,
1422000,note_on,0,0,1,,,,,,,,,0,,75,60,
1422000,note_off,720,0,1,,,,,,,,,0,,77,0,
1422015,set_tempo,735,1,0,,,,,,400000,,,,,,,
1422240,set_tempo,225,1,0,,,,,,372670,,,,,,,
1422240,note_on,3360,0,4,,,,,,,,,3,,46,57,
1422240,note_on,9600,0,2,,,,,,,,,1,,65,63,
1422240,note_on,0,0,2,,,,,,,,,1,,68,63,
1422240,note_on,0,0,1,,,,,,,,,0,,75,63,
1422240,note_off,240,0,1,,,,,,,,,0,,75,0,
1422480,note_on,7920,0,3,,,,,,,,,2,,58,57,
1422720,note_on,0,0,3,,,,,,,,,2,,58,56,
1422720,note_off,240,0,3,,,,,,,,,2,,58,0,
1422720,note_on,0,0,1,,,,,,,,,0,,74,58,
1422720,note_off,480,0,1,,,,,,,,,0,,75,0,
1422960,note_off,240,0,3,,,,,,,,,2,,58,0,
1422960,note_on,0,0,3,,,,,,,,,2,,58,56,
1423200,note_off,240,0,3,,,,,,,,,2,,58,0,
1423200,note_on,0,0,3,,,,,,,,,2,,58,55,
1423200,note_off,960,0,4,,,,,,,,,3,,46,0,
1423440,note_off,240,0,3,,,,,,,,,2,,58,0,
1423440,note_on,0,0,3,,,,,,,,,2,,58,54,
1423440,note_off,720,0,1,,,,,,,,,0,,74,0,
1423440,note_on,0,0,1,,,,,,,,,0,,77,57,
1423680,note_on,480,0,4,,,,,,,,,3,,63,54,
1423680,note_off,1440,0,2,,,,,,,,,1,,68,0,
1423680,note_off,240,0,3,,,,,,,,,2,,58,0,
1423680,note_on,0,0,2,,,,,,,,,1,,67,56,
1423680,note_off,0,0,2,,,,,,,,,1,,65,0,
1423680,note_off,240,0,1,,,,,,,,,0,,77,0,
1423680,note_on,0,0,1,,,,,,,,,0,,75,56,
1423920,note_on,240,0,3,,,,,,,,,2,,58,53,
1423920,note_off,240,0,1,,,,,,,,,0,,75,0,
1423920,note_on,0,0,1,,,,,,,,,0,,72,56,
1424160,note_on,0,0,4,,,,,,,,,3,,62,53,
1424160,note_off,480,0,4,,,,,,,,,3,,63,0,
1424160,note_on,0,0,1,,,,,,,,,0,,72,59,
1424160,note_off,240,0,3,,,,,,,,,2,,58,0,
1424160,note_off,480,0,2,,,,,,,,,1,,67,0,
1424160,note_on,0,0,2,,,,,,,,,1,,65,59,
1424160,note_off,240,0,1,,,,,,,,,0,,72,0,
1424400,note_on,240,0,3,,,,,,,,,2,,58,52,
1424640,note_off,480,0,1,,,,,,,,,0,,72,0,
1424640,note_on,0,0,1,,,,,,,,,0,,70,54,
1424640,note_off,240,0,3,,,,,,,,,2,,58,0,
1424640,note_on,0,0,3,,,,,,,,,2,,58,52,
1424880,note_off,240,0,3,,,,,,,,,2,,58,0,
1424880,note_on,0,0,3,,,,,,,,,2,,58,51,
1425120,note_on,0,0,3,,,,,,,,,2,,58,50,
1425120,note_off,960,0,2,,,,,,,,,1,,65,0,
1425120,note_off,960,0,4,,,,,,,,,3,,62,0,
1425120,note_off,240,0,3,,,,,,,,,2,,58,0,
1425360,note_off,240,0,3,,,,,,,,,2,,58,0,
1425360,note_on,0,0,1,,,,,,,,,0,,71,53,
1425360,note_off,720,0,1,,,,,,,,,0,,70,0,
1425360,note_on,0,0,3,,,,,,,,,2,,58,50,
1425600,note_on,480,0,2,,,,,,,,,1,,65,52,
1425600,note_off,240,0,3,,,,,,,,,2,,58,0,
1425600,note_on,0,0,1,,,,,,,,,0,,72,52,
1425600,note_off,240,0,1,,,,,,,,,0,,71,0,
1425600,note_on,480,0,4,,,,,,,,,3,,50,53,
1425840,note_off,240,0,1,,,,,,,,,0,,72,0,
1425840,note_on,0,0,1,,,,,,,,,0,,68,52,
1425840,note_on,240,0,3,,,,,,,,,2,,58,49,
1426080,note_off,480,0,2,,,,,,,,,1,,65,0,
1426080,note_on,0,0,4,,,,,,,,,3,,51,53,
1426080,note_off,240,0,3,,,,,,,,,2,,58,0,
1426080,note_off,480,0,4,,,,,,,,,3,,50,0,
1426080,note_off,240,0,1,,,,,,,,,0,,68,0,
1426080,note_on,0,0,1,,,,,,,,,0,,68,52,
1426320,note_on,240,0,3,,,,,,,,,2,,58,48,
1426320,note_on,0,0,1,,,,,,,,,0,,67,51,
1426320,note_off,240,0,1,,,,,,,,,0,,68,0,
1426560,note_off,240,0,1,,,,,,,,,0,,67,0,
1426560,note_off,240,0,3,,,,,,,,,2,,58,0,
1426560,note_on,0,0,1,,,,,,,,,0,,70,51,
1426560,note_on,0,0,4,,,,,,,,,3,,55,52,
1426560,note_off,480,0,4,,,,,,,,,3,,51,0,
1426800,note_on,240,0,3,,,,,,,,,2,,58,47,
1426800,note_off,240,0,1,,,,,,,,,0,,70,0,
1426800,note_on,0,0,1,,,,,,,,,0,,63,50,
1427040,note_off,240,0,1,,,,,,,,,0,,63,0,
1427040,note_off,480,0,4,,,,,,,,,3,,55,0,
1427040,note_on,0,0,1,,,,,,,,,0,,63,50,
1427040,note_on,0,0,4,,,,,,,,,3,,53,51,
1427040,note_off,240,0,3,,,,,,,,,2,,58,0,
1427040,note_on,0,0,3,,,,,,,,,2,,56,46,
1427280,note_off,240,0,3,,,,,,,,,2,,56,0,
1427280,note_off,240,0,1,,,,,,,,,0,,63,0,
1427280,note_on,0,0,1,,,,,,,,,0,,62,49,
1427280,note_on,0,0,3,,,,,,,,,2,,58,45,
1427520,note_on,0,0,3,,,,,,,,,2,,55,45,
1427520,note_off,480,0,4,,,,,,,,,3,,53,0,
1427520,note_off,240,0,1,,,,,,,,,0,,62,0,
1427520,note_on,0,0,1,,,,,,,,,0,,65,49,
1427520,note_off,240,0,3,,,,,,,,,2,,58,0,
1427520,note_on,0,0,4,,,,,,,,,3,,51,51,
1427760,note_on,0,0,1,,,,,,,,,0,,63,48,
1427760,note_off,240,0,1,,,,,,,,,0,,65,0,
1427760,note_off,240,0,3,,,,,,,,,2,,55,0,
1427760,note_on,0,0,3,,,,,,,,,2,,58,44,
1427880,set_tempo,5640,1,0,,,,,,377358,,,,,,,
1428000,note_off,480,0,4,,,,,,,,,3,,51,0,
1428000,note_on,0,0,4,,,,,,,,,3,,46,50,
1428000,note_on,240,0,1,,,,,,,,,0,,67,51,
1428000,note_off,240,0,3,,,,,,,,,2,,58,0,
1428240,note_on,240,0,3,,,,,,,,,2,,58,43,
1428480,note_on,0,0,1,,,,,,,,,0,,65,45,
1428480,note_off,480,0,1,,,,,,,,,0,,67,0,
1428480,note_on,2400,0,2,,,,,,,,,1,,62,45,
1428480,note_on,0,0,3,,,,,,,,,2,,58,43,
1428480,note_off,240,0,3,,,,,,,,,2,,58,0,
1428480,note_off,0,0,1,,,,,,,,,0,,63,0,
1428720,note_on,0,0,3,,,,,,,,,2,,58,42,
1428720,note_off,240,0,3,,,,,,,,,2,,58,0,
1428720,set_tempo,840,1,0,,,,,,384615,,,,,,,
1428960,note_off,480,0,1,,,,,,,,,0,,65,0,
1428960,note_on,0,0,1,,,,,,,,,0,,77,55,
1428960,note_off,240,0,3,,,,,,,,,2,,58,0,
1428960,note_off,480,0,2,,,,,,,,,1,,62,0,
1428960,note_off,960,0,4,,,,,,,,,3,,46,0,
1428960,set_tempo,240,1,0,,,,,,372670,,,,,,,
1428960,note_on,0,0,4,,,,,,,,,3,,72,51,
1428960,note_on,0,0,4,,,,,,,,,3,,68,51,
1429200,note_on,240,0,3,,,,,,,,,2,,58,51,
1429200,set_tempo,240,1,0,,,,,,375000,,,,,,,
1429440,note_off,480,0,4,,,,,,,,,3,,68,0,
1429440,note_off,240,0,3,,,,,,,,,2,,58,0,
1429440,set_tempo,240,1,0,,,,,,379746,,,,,,,
1429440,note_off,0,0,4,,,,,,,,,3,,72,0,
1429440,note_on,0,0,4,,,,,,,,,3,,70,51,
1429440,note_on,0,0,4,,,,,,,,,3,,67,51,
1429680,note_on,0,0,1,,,,,,,,,0,,75,54,
1429680,note_off,720,0,1,,,,,,,,,0,,77,0,
1429680,set_tempo,240,1,0,,,,,,384615,,,,,,,
1429680,note_on,240,0,3,,,,,,,,,2,,58,50,
1429800,note_on,120,0,1,,,,,,,,,0,,74,54,
1429800,set_tempo,120,1,0,,,,,,402684,,,,,,,
1429805,note_off,125,0,3,,,,,,,,,2,,58,0,
1429805,note_off,5,0,1,,,,,,,,,0,,75,0,
1429840,note_off,35,0,1,,,,,,,,,0,,74,0,
1429840,note_on,0,0,1,,,,,,,,,0,,75,54,
1429880,note_off,40,0,1,,,,,,,,,0,,75,0,
1429880,note_on,0,0,1,,,,,,,,,0,,77,54,
1429920,note_off,40,0,1,,,,,,,,,0,,77,0,
1429920,note_on,0,0,1,,,,,,,,,0,,75,58,
1429920,set_tempo,120,1,0,,,,,,372670,,,,,,,
1429920,note_on,0,0,4,,,,,,,,,3,,68,50,
1429920,note_on,0,0,4,,,,,,,,,3,,65,50,
1429920,note_off,0,0,4,,,,,,,,,3,,67,0,
1429920,note_off,480,0,4,,,,,,,,,3,,70,0,
1430160,note_on,355,0,3,,,,,,,,,2,,58,49,
1430400,note_off,480,0,1,,,,,,,,,0,,75,0,
1430400,note_on,0,0,3,,,,,,,,,2,,58,49,
1430400,note_off,240,0,3,,,,,,,,,2,,58,0,
1430400,note_on,0,0,1,,,,,,,,,0,,74,52,
1430640,note_on,0,0,3,,,,,,,,,2,,58,49,
1430640,note_off,240,0,3,,,,,,,,,2,,58,0,
1430880,note_off,240,0,3,,,,,,,,,2,,58,0,
1430880,note_on,0,0,4,,,,,,,,,3,,68,48,
1430880,note_on,0,0,4,,,,,,,,,3,,65,48,
1430880,note_off,960,0,4,,,,,,,,,3,,68,0,
1430880,note_off,0,0,4,,,,,,,,,3,,65,0,
1431120,note_on,0,0,1,,,,,,,,,0,,77,50,
1431120,note_off,720,0,1,,,,,,,,,0,,74,0,
1431120,note_on,240,0,3,,,,,,,,,2,,58,48,
1431360,note_on,0,0,4,,,,,,,,,3,,67,48,
1431360,note_on,0,0,4,,,,,,,,,3,,63,48,
1431360,note_off,480,0,4,,,,,,,,,3,,68,0,
1431360,note_on,0,0,1,,,,,,,,,0,,75,50,
1431360,note_off,240,0,3,,,,,,,,,2,,58,0,
1431360,note_off,240,0,1,,,,,,,,,0,,77,0,
1431360,note_off,0,0,4,,,,,,,,,3,,65,0,
1431600,note_on,240,0,3,,,,,,,,,2,,58,47,
1431600,note_off,240,0,1,,,,,,,,,0,,75,0,
1431600,note_on,0,0,1,,,,,,,,,0,,72,49,
1431840,note_off,240,0,3,,,,,,,,,2,,58,0,
1431840,note_on,0,0,1,,,,,,,,,0,,69,53,
1431840,note_off,240,0,1,,,,,,,,,0,,72,0,
1431840,note_on,0,0,4,,,,,,,,,3,,65,47,
1431840,note_on,0,0,4,,,,,,,,,3,,62,47,
1431840,note_off,0,0,4,,,,,,,,,3,,67,0,
1431840,note_off,480,0,4,,,,,,,,,3,,63,0,
1432080,note_on,240,0,3,,,,,,,,,2,,58,46,
1432320,note_on,0,0,1,,,,,,,,,0,,70,48,
1432320,note_off,480,0,1,,,,,,,,,0,,69,0,
1432320,note_off,240,0,3,,,,,,,,,2,,58,0,
1432320,note_on,0,0,3,,,,,,,,,2,,58,46,
1432560,note_on,0,0,3,,,,,,,,,2,,58,46,
1432560,note_off,240,0,3,,,,,,,,,2,,58,0,
1432800,note_off,960,0,4,,,,,,,,,3,,65,0,
1432800,note_off,0,0,4,,,,,,,,,3,,62,0,
1432800,note_on,0,0,3,,,,,,,,,2,,58,45,
1432800,note_off,240,0,3,,,,,,,,,2,,58,0,
1432960,note_on,640,0,1,,,,,,,,,0,,72,48,
1432965,note_off,5,0,1,,,,,,,,,0,,70,0,
1433040,note_on,0,0,3,,,,,,,,,2,,58,45,
1433040,note_off,240,0,3,,,,,,,,,2,,58,0,
1433120,note_on,0,0,1,,,,,,,,,0,,71,48,
1433120,note_off,155,0,1,,,,,,,,,0,,72,0,
1433280,note_off,240,0,3,,,,,,,,,2,,58,0,
1433280,note_off,160,0,1,,,,,,,,,0,,71,0,
1433280,note_on,480,0,4,,,,,,,,,3,,50,49,
1433280,note_on,0,0,1,,,,,,,,,0,,74,48,
1433440,note_on,0,0,1,,,,,,,,,0,,72,48,
1433440,note_off,160,0,1,,,,,,,,,0,,74,0,
1433520,note_on,240,0,3,,,,,,,,,2,,58,44,
1433520,note_off,80,0,1,,,,,,,,,0,,72,0,
1433600,note_on,80,0,1,,,,,,,,,0,,68,48,
1433680,note_off,80,0,1,,,,,,,,,0,,68,0,
1433760,note_on,80,0,1,,,,,,,,,0,,67,48,
1433760,note_off,240,0,3,,,,,,,,,2,,58,0,
1433760,note_off,480,0,4,,,,,,,,,3,,50,0,
1433760,note_on,0,0,4,,,,,,,,,3,,51,48,
1433920,note_off,160,0,1,,,,,,,,,0,,67,0,
1433920,note_on,0,0,1,,,,,,,,,0,,68,48,
1434000,note_on,240,0,3,,,,,,,,,2,,55,43,
1434080,note_off,160,0,1,,,,,,,,,0,,68,0,
1434080,note_on,0,0,1,,,,,,,,,0,,67,48,
1434240,note_off,480,0,4,,,,,,,,,3,,51,0,
1434240,note_on,0,0,4,,,,,,,,,3,,44,47,
1434240,note_off,240,0,3,,,,,,,,,2,,55,0,
1434240,note_on,5280,0,2,,,,,,,,,1,,60,43,
