tick,type,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,control,value,channel,program,note,velocity
61139,note_on,59,0,2,,,,,,,,,,,1,,62,0
61140,note_on,1,0,2,,,,,,,,,,,1,,65,65
61195,note_on,115,0,1,,,,,,,,,,,0,,77,0
61199,note_on,59,0,2,,,,,,,,,,,1,,65,0
61200,note_on,1,0,2,,,,,,,,,,,1,,53,65
61200,note_on,5,0,1,,,,,,,,,,,0,,74,82
61259,note_on,59,0,2,,,,,,,,,,,1,,53,0
61260,note_on,1,0,2,,,,,,,,,,,1,,62,65
61315,note_on,115,0,1,,,,,,,,,,,0,,74,0
61319,note_on,59,0,2,,,,,,,,,,,1,,62,0
61320,note_on,1,0,2,,,,,,,,,,,1,,57,64
61320,note_on,5,0,1,,,,,,,,,,,0,,86,83
61379,note_on,59,0,2,,,,,,,,,,,1,,57,0
61379,note_on,59,0,1,,,,,,,,,,,0,,86,0
61380,note_on,1,0,1,,,,,,,,,,,0,,81,84
61380,note_on,1,0,2,,,,,,,,,,,1,,62,64
61439,note_on,59,0,1,,,,,,,,,,,0,,81,0
61439,note_on,59,0,2,,,,,,,,,,,1,,62,0
61440,note_on,1,0,2,,,,,,,,,,,1,,55,64
61440,note_on,1,0,1,,,,,,,,,,,0,,82,84
61499,note_on,59,0,2,,,,,,,,,,,1,,55,0
61500,note_on,1,0,2,,,,,,,,,,,1,,62,64
61559,note_on,59,0,2,,,,,,,,,,,1,,62,0
61560,note_on,1,0,2,,,,,,,,,,,1,,58,64
61560,note_on,120,0,1,,,,,,,,,,,0,,79,84
61562,note_on,2,0,1,,,,,,,,,,,0,,82,0
61619,note_on,59,0,2,,,,,,,,,,,1,,58,0
61619,note_on,57,0,1,,,,,,,,,,,0,,79,0
61620,note_on,1,0,2,,,,,,,,,,,1,,64,64
61620,note_on,1,0,1,,,,,,,,,,,0,,76,84
61679,note_on,59,0,1,,,,,,,,,,,0,,76,0
61679,note_on,59,0,2,,,,,,,,,,,1,,64,0
61680,note_on,1,0,1,,,,,,,,,,,0,,77,84
61680,note_on,1,0,2,,,,,,,,,,,1,,62,64
61739,note_on,59,0,1,,,,,,,,,,,0,,77,0
61739,note_on,59,0,2,,,,,,,,,,,1,,62,0
61740,note_on,1,0,1,,,,,,,,,,,0,,81,84
61740,note_on,1,0,2,,,,,,,,,,,1,,57,64
61799,note_on,59,0,1,,,,,,,,,,,0,,81,0
61799,note_on,59,0,2,,,,,,,,,,,1,,57,0
61800,note_on,1,0,1,,,,,,,,,,,0,,79,84
61800,note_on,1,0,2,,,,,,,,,,,1,,61,64
61859,note_on,59,0,1,,,,,,,,,,,0,,79,0
61859,note_on,59,0,2,,,,,,,,,,,1,,61,0
61860,note_on,1,0,2,,,,,,,,,,,1,,57,64
61860,note_on,1,0,1,,,,,,,,,,,0,,76,84
61919,note_on,59,0,1,,,,,,,,,,,0,,76,0
61919,note_on,59,0,2,,,,,,,,,,,1,,57,0
61920,note_on,1,0,2,,,,,,,,,,,1,,62,64
61920,note_on,1,0,1,,,,,,,,,,,0,,74,94
61979,note_on,59,0,2,,,,,,,,,,,1,,62,0
61980,note_on,1,0,2,,,,,,,,,,,1,,57,64
62039,note_on,59,0,2,,,,,,,,,,,1,,57,0
62040,note_on,1,0,2,,,,,,,,,,,1,,50,64
62043,note_on,123,0,1,,,,,,,,,,,0,,74,0
62099,note_on,59,0,2,,,,,,,,,,,1,,50,0
62160,note_on,117,0,1,,,,,,,,,,,0,,81,77
62160,note_on,61,0,2,,,,,,,,,,,1,,62,66
62219,note_on,59,0,2,,,,,,,,,,,1,,62,0
62220,note_on,1,0,2,,,,,,,,,,,1,,65,66
62279,note_on,59,0,2,,,,,,,,,,,1,,65,0
62280,note_on,1,0,2,,,,,,,,,,,1,,62,66
62280,note_on,120,0,1,,,,,,,,,,,0,,82,77
62283,note_on,3,0,1,,,,,,,,,,,0,,81,0
62339,note_on,56,0,1,,,,,,,,,,,0,,82,0
62339,note_on,59,0,2,,,,,,,,,,,1,,62,0
62340,note_on,1,0,1,,,,,,,,,,,0,,81,76
62340,note_on,1,0,2,,,,,,,,,,,1,,65,66
62399,note_on,59,0,1,,,,,,,,,,,0,,81,0
62399,note_on,59,0,2,,,,,,,,,,,1,,65,0
62400,note_on,1,0,2,,,,,,,,,,,1,,57,66
62400,note_on,1,0,1,,,,,,,,,,,0,,84,126
62459,note_on,59,0,2,,,,,,,,,,,1,,57,0
62460,note_on,1,0,2,,,,,,,,,,,1,,64,66
62519,note_on,59,0,2,,,,,,,,,,,1,,64,0
62520,note_on,1,0,2,,,,,,,,,,,1,,57,66
62579,note_on,59,0,2,,,,,,,,,,,1,,57,0
62580,note_on,1,0,2,,,,,,,,,,,1,,64,66
62639,note_on,59,0,2,,,,,,,,,,,1,,64,0
62640,note_on,1,0,2,,,,,,,,,,,1,,58,66
62640,note_on,240,0,1,,,,,,,,,,,0,,77,76
62644,note_on,4,0,1,,,,,,,,,,,0,,84,0
62699,note_on,59,0,2,,,,,,,,,,,1,,58,0
62700,note_on,1,0,2,,,,,,,,,,,1,,62,66
62759,note_on,59,0,2,,,,,,,,,,,1,,62,0
62760,note_on,116,0,1,,,,,,,,,,,0,,79,76
62760,note_on,1,0,2,,,,,,,,,,,1,,58,66
62764,note_on,4,0,1,,,,,,,,,,,0,,77,0
62819,note_on,55,0,1,,,,,,,,,,,0,,79,0
62819,note_on,59,0,2,,,,,,,,,,,1,,58,0
62820,note_on,1,0,2,,,,,,,,,,,1,,62,66
62820,note_on,1,0,1,,,,,,,,,,,0,,77,76
62879,note_on,59,0,2,,,,,,,,,,,1,,62,0
62879,note_on,59,0,1,,,,,,,,,,,0,,77,0
62880,note_on,1,0,2,,,,,,,,,,,1,,53,66
62880,note_on,1,0,1,,,,,,,,,,,0,,81,126
62939,note_on,59,0,2,,,,,,,,,,,1,,53,0
62940,note_on,1,0,2,,,,,,,,,,,1,,60,66
62999,note_on,59,0,2,,,,,,,,,,,1,,60,0
63000,note_on,1,0,2,,,,,,,,,,,1,,53,66
63059,note_on,59,0,2,,,,,,,,,,,1,,53,0
63060,note_on,1,0,2,,,,,,,,,,,1,,60,67
63119,note_on,59,0,2,,,,,,,,,,,1,,60,0
63120,note_on,1,0,2,,,,,,,,,,,1,,58,68
63120,note_on,240,0,1,,,,,,,,,,,0,,81,0
63120,note_on,0,0,1,,,,,,,,,,,0,,86,76
63179,note_on,59,0,1,,,,,,,,,,,0,,86,0
63180,note_on,1,0,1,,,,,,,,,,,0,,77,76
63239,note_on,59,0,1,,,,,,,,,,,0,,77,0
63240,note_on,1,0,1,,,,,,,,,,,0,,86,77
63240,note_on,120,0,2,,,,,,,,,,,1,,62,69
63243,note_on,3,0,2,,,,,,,,,,,1,,58,0
63299,note_on,56,0,2,,,,,,,,,,,1,,62,0
63299,note_on,59,0,1,,,,,,,,,,,0,,86,0
63300,note_on,1,0,2,,,,,,,,,,,1,,65,69
63300,note_on,1,0,1,,,,,,,,,,,0,,77,78
63359,note_on,59,0,2,,,,,,,,,,,1,,65,0
63359,note_on,59,0,1,,,,,,,,,,,0,,77,0
63360,note_on,1,0,2,,,,,,,,,,,1,,57,69
63360,note_on,1,0,1,,,,,,,,,,,0,,84,78
63419,note_on,59,0,1,,,,,,,,,,,0,,84,0
63420,note_on,1,0,1,,,,,,,,,,,0,,77,79
63479,note_on,59,0,1,,,,,,,,,,,0,,77,0
63480,note_on,1,0,1,,,,,,,,,,,0,,84,80
63539,note_on,59,0,1,,,,,,,,,,,0,,84,0
63540,note_on,1,0,1,,,,,,,,,,,0,,77,80
63599,note_on,59,0,1,,,,,,,,,,,0,,77,0
63600,note_on,1,0,1,,,,,,,,,,,0,,82,82
63600,note_on,240,0,2,,,,,,,,,,,1,,57,0
63600,note_on,0,0,2,,,,,,,,,,,1,,55,70
63659,note_on,59,0,1,,,,,,,,,,,0,,82,0
63660,note_on,1,0,1,,,,,,,,,,,0,,74,82
63719,note_on,59,0,1,,,,,,,,,,,0,,74,0
63720,note_on,120,0,2,,,,,,,,,,,1,,58,70
63720,note_on,1,0,1,,,,,,,,,,,0,,82,83
63722,note_on,2,0,2,,,,,,,,,,,1,,55,0
63779,note_on,57,0,2,,,,,,,,,,,1,,58,0
63779,note_on,59,0,1,,,,,,,,,,,0,,82,0
63780,note_on,1,0,2,,,,,,,,,,,1,,62,70
63780,note_on,1,0,1,,,,,,,,,,,0,,74,84
63839,note_on,59,0,2,,,,,,,,,,,1,,62,0
63839,note_on,59,0,1,,,,,,,,,,,0,,74,0
63840,note_on,1,0,1,,,,,,,,,,,0,,81,84
63840,note_on,1,0,2,,,,,,,,,,,1,,53,70
63899,note_on,59,0,1,,,,,,,,,,,0,,81,0
63900,note_on,1,0,1,,,,,,,,,,,0,,74,84
63959,note_on,59,0,1,,,,,,,,,,,0,,74,0
63960,note_on,1,0,1,,,,,,,,,,,0,,81,84
64019,note_on,59,0,1,,,,,,,,,,,0,,81,0
64020,note_on,1,0,1,,,,,,,,,,,0,,74,84
64079,note_on,59,0,1,,,,,,,,,,,0,,74,0
64080,note_on,0,0,2,,,,,,,,,,,1,,49,70
64080,note_on,1,0,1,,,,,,,,,,,0,,79,84
64080,note_on,240,0,2,,,,,,,,,,,1,,53,0
64139,note_on,59,0,1,,,,,,,,,,,0,,79,0
64140,note_on,1,0,1,,,,,,,,,,,0,,76,84
64199,note_on,59,0,1,,,,,,,,,,,0,,76,0
64200,note_on,1,0,1,,,,,,,,,,,0,,77,84
64200,note_on,120,0,2,,,,,,,,,,,1,,50,70
64202,note_on,2,0,2,,,,,,,,,,,1,,49,0
64259,note_on,59,0,1,,,,,,,,,,,0,,77,0
64260,note_on,1,0,1,,,,,,,,,,,0,,74,84
64319,note_on,59,0,1,,,,,,,,,,,0,,74,0
64320,note_on,1,0,1,,,,,,,,,,,0,,76,84
64320,note_on,118,0,2,,,,,,,,,,,1,,45,70
64321,note_on,1,0,2,,,,,,,,,,,1,,50,0
64379,note_on,59,0,1,,,,,,,,,,,0,,76,0
64380,note_on,1,0,1,,,,,,,,,,,0,,73,84
64439,note_on,59,0,1,,,,,,,,,,,0,,73,0
64440,note_on,119,0,2,,,,,,,,,,,1,,45,0
64440,note_on,1,0,1,,,,,,,,,,,0,,69,84
64499,note_on,59,0,1,,,,,,,,,,,0,,69,0
64500,note_on,1,0,1,,,,,,,,,,,0,,81,84
64559,note_on,59,0,1,,,,,,,,,,,0,,81,0
64560,note_on,1,0,1,,,,,,,,,,,0,,81,84
64560,note_on,120,0,2,,,,,,,,,,,1,,62,69
64619,note_on,59,0,2,,,,,,,,,,,1,,62,0
64620,note_on,1,0,2,,,,,,,,,,,1,,65,68
64679,note_on,59,0,2,,,,,,,,,,,1,,65,0
64680,note_on,1,0,2,,,,,,,,,,,1,,62,68
64680,note_on,120,0,1,,,,,,,,,,,0,,81,0
64680,note_on,0,0,1,,,,,,,,,,,0,,82,84
64739,note_on,59,0,2,,,,,,,,,,,1,,62,0
64739,note_on,59,0,1,,,,,,,,,,,0,,82,0
64740,note_on,1,0,2,,,,,,,,,,,1,,65,69
64740,note_on,1,0,1,,,,,,,,,,,0,,81,85
64799,note_on,59,0,2,,,,,,,,,,,1,,65,0
64799,note_on,59,0,1,,,,,,,,,,,0,,81,0
64800,note_on,1,0,2,,,,,,,,,,,1,,64,69
64800,note_on,1,0,1,,,,,,,,,,,0,,81,85
64859,note_on,59,0,2,,,,,,,,,,,1,,64,0
64860,note_on,1,0,2,,,,,,,,,,,1,,67,69
64919,note_on,59,0,2,,,,,,,,,,,1,,67,0
64920,note_on,1,0,2,,,,,,,,,,,1,,64,69
64920,note_on,120,0,1,,,,,,,,,,,0,,81,0
64920,note_on,0,0,1,,,,,,,,,,,0,,73,85
64979,note_on,59,0,1,,,,,,,,,,,0,,73,0
64979,note_on,59,0,2,,,,,,,,,,,1,,64,0
64980,note_on,1,0,1,,,,,,,,,,,0,,74,85
64980,note_on,1,0,2,,,,,,,,,,,1,,67,69
65039,note_on,59,0,1,,,,,,,,,,,0,,74,0
65039,note_on,59,0,2,,,,,,,,,,,1,,67,0
65040,note_on,1,0,2,,,,,,,,,,,1,,61,68
65040,note_on,1,0,1,,,,,,,,,,,0,,76,85
65099,note_on,59,0,2,,,,,,,,,,,1,,61,0
65099,note_on,59,0,1,,,,,,,,,,,0,,76,0
65100,note_on,1,0,2,,,,,,,,,,,1,,64,68
65100,note_on,1,0,1,,,,,,,,,,,0,,73,84
65159,note_on,59,0,2,,,,,,,,,,,1,,64,0
65159,note_on,59,0,1,,,,,,,,,,,0,,73,0
65160,note_on,1,0,2,,,,,,,,,,,1,,61,67
65160,note_on,1,0,1,,,,,,,,,,,0,,69,84
65219,note_on,59,0,1,,,,,,,,,,,0,,69,0
65219,note_on,59,0,2,,,,,,,,,,,1,,61,0
65220,note_on,1,0,1,,,,,,,,,,,0,,81,83
65220,note_on,1,0,2,,,,,,,,,,,1,,64,67
65279,note_on,59,0,2,,,,,,,,,,,1,,64,0
65279,note_on,59,0,1,,,,,,,,,,,0,,81,0
65280,note_on,1,0,2,,,,,,,,,,,1,,62,66
65280,note_on,1,0,1,,,,,,,,,,,0,,79,83
65339,note_on,59,0,2,,,,,,,,,,,1,,62,0
65340,note_on,1,0,2,,,,,,,,,,,1,,65,66
65395,note_on,115,0,1,,,,,,,,,,,0,,79,0
65399,note_on,59,0,2,,,,,,,,,,,1,,65,0
65400,note_on,5,0,1,,,,,,,,,,,0,,77,83
65400,note_on,1,0,2,,,,,,,,,,,1,,62,66
65459,note_on,59,0,2,,,,,,,,,,,1,,62,0
65460,note_on,1,0,2,,,,,,,,,,,1,,65,65
65515,note_on,115,0,1,,,,,,,,,,,0,,77,0
65519,note_on,59,0,2,,,,,,,,,,,1,,65,0
65520,note_on,1,0,2,,,,,,,,,,,1,,53,65
65520,note_on,5,0,1,,,,,,,,,,,0,,74,82
65579,note_on,59,0,2,,,,,,,,,,,1,,53,0
65580,note_on,1,0,2,,,,,,,,,,,1,,62,65
65635,note_on,115,0,1,,,,,,,,,,,0,,74,0
65639,note_on,59,0,2,,,,,,,,,,,1,,62,0
65640,note_on,5,0,1,,,,,,,,,,,0,,86,83
65640,note_on,1,0,2,,,,,,,,,,,1,,57,64
65699,note_on,59,0,2,,,,,,,,,,,1,,57,0
65699,note_on,59,0,1,,,,,,,,,,,0,,86,0
65700,note_on,1,0,2,,,,,,,,,,,1,,62,64
65700,note_on,1,0,1,,,,,,,,,,,0,,81,84
65759,note_on,59,0,1,,,,,,,,,,,0,,81,0
65759,note_on,59,0,2,,,,,,,,,,,1,,62,0
65760,note_on,1,0,2,,,,,,,,,,,1,,55,64
65760,note_on,1,0,1,,,,,,,,,,,0,,82,84
65819,note_on,59,0,2,,,,,,,,,,,1,,55,0
65820,note_on,1,0,2,,,,,,,,,,,1,,62,64
65879,note_on,59,0,2,,,,,,,,,,,1,,62,0
65880,note_on,1,0,2,,,,,,,,,,,1,,58,64
65880,note_on,120,0,1,,,,,,,,,,,0,,79,84
65882,note_on,2,0,1,,,,,,,,,,,0,,82,0
65939,note_on,59,0,2,,,,,,,,,,,1,,58,0
65939,note_on,57,0,1,,,,,,,,,,,0,,79,0
65940,note_on,1,0,2,,,,,,,,,,,1,,64,64
65940,note_on,1,0,1,,,,,,,,,,,0,,76,84
65999,note_on,59,0,1,,,,,,,,,,,0,,76,0
65999,note_on,59,0,2,,,,,,,,,,,1,,64,0
66000,note_on,1,0,2,,,,,,,,,,,1,,62,64
66000,note_on,1,0,1,,,,,,,,,,,0,,77,84
66059,note_on,59,0,1,,,,,,,,,,,0,,77,0
66059,note_on,59,0,2,,,,,,,,,,,1,,62,0
66060,note_on,1,0,2,,,,,,,,,,,1,,57,64
66060,note_on,1,0,1,,,,,,,,,,,0,,81,84
66119,note_on,59,0,1,,,,,,,,,,,0,,81,0
66119,note_on,59,0,2,,,,,,,,,,,1,,57,0
66120,note_on,1,0,2,,,,,,,,,,,1,,61,64
66120,note_on,1,0,1,,,,,,,,,,,0,,79,84
66179,note_on,59,0,1,,,,,,,,,,,0,,79,0
66179,note_on,59,0,2,,,,,,,,,,,1,,61,0
66180,note_on,1,0,1,,,,,,,,,,,0,,76,84
66180,note_on,1,0,2,,,,,,,,,,,1,,57,64
66239,note_on,59,0,2,,,,,,,,,,,1,,57,0
66239,note_on,59,0,1,,,,,,,,,,,0,,76,0
66240,note_on,1,0,2,,,,,,,,,,,1,,62,64
66240,note_on,1,0,1,,,,,,,,,,,0,,74,94
66299,note_on,59,0,2,,,,,,,,,,,1,,62,0
66300,note_on,1,0,2,,,,,,,,,,,1,,57,64
66359,note_on,59,0,2,,,,,,,,,,,1,,57,0
66360,note_on,1,0,2,,,,,,,,,,,1,,50,64
66363,note_on,123,0,1,,,,,,,,,,,0,,74,0
66419,note_on,59,0,2,,,,,,,,,,,1,,50,0
66480,note_on,117,0,1,,,,,,,,,,,0,,76,77
66480,note_on,61,0,2,,,,,,,,,,,1,,58,64
66539,note_on,59,0,2,,,,,,,,,,,1,,58,0
66540,note_on,1,0,2,,,,,,,,,,,1,,55,65
66595,note_on,115,0,1,,,,,,,,,,,0,,76,0
66599,note_on,59,0,2,,,,,,,,,,,1,,55,0
66600,note_on,1,0,2,,,,,,,,,,,1,,48,65
66659,note_on,59,0,2,,,,,,,,,,,1,,48,0
66720,note_on,61,0,2,,,,,,,,,,,1,,57,66
66720,note_on,125,0,1,,,,,,,,,,,0,,77,76
66779,note_on,59,0,2,,,,,,,,,,,1,,57,0
66780,note_on,1,0,2,,,,,,,,,,,1,,53,67
66835,note_on,115,0,1,,,,,,,,,,,0,,77,0
66839,note_on,59,0,2,,,,,,,,,,,1,,53,0
66840,note_on,1,0,2,,,,,,,,,,,1,,48,68
66899,note_on,59,0,2,,,,,,,,,,,1,,48,0
66960,note_on,125,0,1,,,,,,,,,,,0,,79,74
66960,note_on,61,0,2,,,,,,,,,,,1,,55,69
67019,note_on,59,0,2,,,,,,,,,,,1,,55,0
67020,note_on,1,0,2,,,,,,,,,,,1,,52,69
67075,note_on,115,0,1,,,,,,,,,,,0,,79,0
67079,note_on,59,0,2,,,,,,,,,,,1,,52,0
67080,note_on,1,0,2,,,,,,,,,,,1,,48,69
67139,note_on,59,0,2,,,,,,,,,,,1,,48,0
67200,note_on,61,0,2,,,,,,,,,,,1,,53,69
67200,note_on,125,0,1,,,,,,,,,,,0,,81,72
67259,note_on,59,0,2,,,,,,,,,,,1,,53,0
67260,note_on,1,0,2,,,,,,,,,,,1,,48,69
67310,set_tempo,12350,1,0,,,,,,,472441,,,,,,,
67315,note_on,115,0,1,,,,,,,,,,,0,,81,0
67319,note_on,59,0,2,,,,,,,,,,,1,,48,0
67320,note_on,1,0,2,,,,,,,,,,,1,,41,69
67379,note_on,59,0,2,,,,,,,,,,,1,,41,0
67435,set_tempo,125,1,0,,,,,,,1500000,,,,,,,
67440,note_on,61,0,2,,,,,,,,,,,1,,36,120
67440,note_on,0,0,2,,,,,,,,,,,1,,40,120
67440,note_on,0,0,2,,,,,,,,,,,1,,43,120
67440,note_on,0,0,2,,,,,,,,,,,1,,48,120
67440,note_on,125,0,1,,,,,,,,,,,0,,82,120
67555,set_tempo,120,1,0,,,,,,,465116,,,,,,,
67560,note_on,120,0,1,,,,,,,,,,,0,,81,65
67562,note_on,0,0,2,,,,,,,,,,,1,,36,0
67562,note_on,0,0,2,,,,,,,,,,,1,,40,0
67562,note_on,0,0,2,,,,,,,,,,,1,,43,0
67562,note_on,122,0,2,,,,,,,,,,,1,,48,0
67562,note_on,2,0,1,,,,,,,,,,,0,,82,0
67619,note_on,57,0,1,,,,,,,,,,,0,,81,0
67620,note_on,1,0,1,,,,,,,,,,,0,,79,65
67679,note_on,59,0,1,,,,,,,,,,,0,,79,0
67680,note_on,1,0,1,,,,,,,,,,,0,,86,64
67800,note_on,120,0,1,,,,,,,,,,,0,,84,85
67803,note_on,3,0,1,,,,,,,,,,,0,,86,0
67859,note_on,56,0,1,,,,,,,,,,,0,,84,0
67860,note_on,1,0,1,,,,,,,,,,,0,,82,79
67919,note_on,59,0,1,,,,,,,,,,,0,,82,0
67920,note_on,1,0,1,,,,,,,,,,,0,,81,74
67979,note_on,59,0,1,,,,,,,,,,,0,,81,0
67980,note_on,1,0,1,,,,,,,,,,,0,,79,71
68039,note_on,59,0,1,,,,,,,,,,,0,,79,0
68040,note_on,1,0,1,,,,,,,,,,,0,,82,64
68099,note_on,59,0,1,,,,,,,,,,,0,,82,0
68100,note_on,1,0,1,,,,,,,,,,,0,,81,64
68145,note_on,45,0,1,,,,,,,,,,,0,,81,62
68159,note_on,14,0,1,,,,,,,,,,,0,,81,0
68160,note_on,0,0,1,,,,,,,,,,,0,,79,62
68160,note_on,1,0,1,,,,,,,,,,,0,,81,0
68205,note_on,45,0,1,,,,,,,,,,,0,,79,62
68220,note_on,0,0,1,,,,,,,,,,,0,,77,62
68220,note_on,15,0,1,,,,,,,,,,,0,,79,0
68220,note_on,0,0,1,,,,,,,,,,,0,,79,0
68265,note_on,45,0,1,,,,,,,,,,,0,,77,62
68280,note_on,15,0,1,,,,,,,,,,,0,,77,0
68280,note_on,0,0,1,,,,,,,,,,,0,,77,0
68280,note_on,0,0,1,,,,,,,,,,,0,,76,62
68325,note_on,45,0,1,,,,,,,,,,,0,,76,62
68340,note_on,15,0,1,,,,,,,,,,,0,,76,0
68340,note_on,0,0,1,,,,,,,,,,,0,,76,0
68340,note_on,0,0,1,,,,,,,,,,,0,,74,62
68400,note_on,838,0,2,,,,,,,,,,,1,,57,62
68400,note_on,60,0,1,,,,,,,,,,,0,,74,0
68400,note_on,0,0,1,,,,,,,,,,,0,,72,64
68456,note_on,56,0,1,,,,,,,,,,,0,,72,0
68456,note_on,56,0,2,,,,,,,,,,,1,,57,0
68460,note_on,4,0,2,,,,,,,,,,,1,,53,62
68460,note_on,4,0,1,,,,,,,,,,,0,,77,64
68516,note_on,56,0,1,,,,,,,,,,,0,,77,0
68516,note_on,56,0,2,,,,,,,,,,,1,,53,0
68520,note_on,4,0,2,,,,,,,,,,,1,,56,62
68520,note_on,4,0,1,,,,,,,,,,,0,,71,64
68576,note_on,56,0,1,,,,,,,,,,,0,,71,0
68576,note_on,56,0,2,,,,,,,,,,,1,,56,0
68580,note_on,4,0,1,,,,,,,,,,,0,,77,64
68580,note_on,4,0,2,,,,,,,,,,,1,,53,62
68636,note_on,56,0,1,,,,,,,,,,,0,,77,0
68636,note_on,56,0,2,,,,,,,,,,,1,,53,0
68640,note_on,4,0,1,,,,,,,,,,,0,,72,62
68640,note_on,4,0,2,,,,,,,,,,,1,,57,62
68696,note_on,56,0,2,,,,,,,,,,,1,,57,0
68700,note_on,4,0,2,,,,,,,,,,,1,,53,62
68756,note_on,56,0,2,,,,,,,,,,,1,,53,0
68760,note_on,4,0,2,,,,,,,,,,,1,,57,62
68816,note_on,56,0,2,,,,,,,,,,,1,,57,0
68820,note_on,180,0,1,,,,,,,,,,,0,,72,0
68820,note_on,0,0,1,,,,,,,,,,,0,,73,82
68820,note_on,4,0,2,,,,,,,,,,,1,,53,62
68876,note_on,56,0,2,,,,,,,,,,,1,,53,0
68880,note_on,4,0,2,,,,,,,,,,,1,,58,62
68880,note_on,60,0,1,,,,,,,,,,,0,,73,0
68880,note_on,0,0,1,,,,,,,,,,,0,,74,65
68936,note_on,56,0,2,,,,,,,,,,,1,,58,0
68936,note_on,56,0,1,,,,,,,,,,,0,,74,0
68940,note_on,4,0,2,,,,,,,,,,,1,,53,62
68940,note_on,4,0,1,,,,,,,,,,,0,,77,65
68996,note_on,56,0,2,,,,,,,,,,,1,,53,0
68996,note_on,56,0,1,,,,,,,,,,,0,,77,0
69000,note_on,4,0,2,,,,,,,,,,,1,,57,61
69000,note_on,4,0,1,,,,,,,,,,,0,,73,65
69056,note_on,56,0,2,,,,,,,,,,,1,,57,0
69056,note_on,56,0,1,,,,,,,,,,,0,,73,0
69060,note_on,4,0,2,,,,,,,,,,,1,,53,61
69060,note_on,4,0,1,,,,,,,,,,,0,,77,65
69116,note_on,56,0,1,,,,,,,,,,,0,,77,0
69116,note_on,56,0,2,,,,,,,,,,,1,,53,0
69120,note_on,4,0,2,,,,,,,,,,,1,,58,61
69120,note_on,4,0,1,,,,,,,,,,,0,,74,62
69176,note_on,56,0,2,,,,,,,,,,,1,,58,0
69180,note_on,4,0,2,,,,,,,,,,,1,,53,60
69236,note_on,56,0,2,,,,,,,,,,,1,,53,0
69240,note_on,4,0,2,,,,,,,,,,,1,,58,60
69296,note_on,56,0,2,,,,,,,,,,,1,,58,0
69300,note_on,0,0,1,,,,,,,,,,,0,,79,65
69300,note_on,180,0,1,,,,,,,,,,,0,,74,0
69300,note_on,4,0,2,,,,,,,,,,,1,,53,59
69314,note_on,14,0,1,,,,,,,,,,,0,,79,0
69315,note_on,1,0,1,,,,,,,,,,,0,,77,65
69329,note_on,14,0,1,,,,,,,,,,,0,,77,0
69330,note_on,1,0,1,,,,,,,,,,,0,,76,65
69344,note_on,14,0,1,,,,,,,,,,,0,,76,0
69345,note_on,1,0,1,,,,,,,,,,,0,,77,65
69359,note_on,59,0,2,,,,,,,,,,,1,,53,0
69359,note_on,14,0,1,,,,,,,,,,,0,,77,0
69360,note_on,1,0,1,,,,,,,,,,,0,,76,65
69360,note_on,1,0,2,,,,,,,,,,,1,,55,58
69360,note_on,0,0,2,,,,,,,,,,,1,,58,58
69419,note_on,59,0,2,,,,,,,,,,,1,,58,0
69419,note_on,0,0,2,,,,,,,,,,,1,,55,0
69419,note_on,59,0,1,,,,,,,,,,,0,,76,0
69420,note_on,1,0,1,,,,,,,,,,,0,,84,65
69420,note_on,1,0,2,,,,,,,,,,,1,,48,58
69479,note_on,59,0,2,,,,,,,,,,,1,,48,0
69479,note_on,59,0,1,,,,,,,,,,,0,,84,0
69480,note_on,1,0,2,,,,,,,,,,,1,,55,57
69480,note_on,0,0,2,,,,,,,,,,,1,,58,57
69480,note_on,1,0,1,,,,,,,,,,,0,,84,65
69536,note_on,56,0,1,,,,,,,,,,,0,,84,0
69539,note_on,0,0,2,,,,,,,,,,,1,,55,0
69539,note_on,59,0,2,,,,,,,,,,,1,,58,0
69540,note_on,1,0,2,,,,,,,,,,,1,,48,56
69540,note_on,4,0,1,,,,,,,,,,,0,,84,65
69596,note_on,56,0,1,,,,,,,,,,,0,,84,0
69599,note_on,59,0,2,,,,,,,,,,,1,,48,0
69600,note_on,4,0,1,,,,,,,,,,,0,,84,65
69600,note_on,1,0,2,,,,,,,,,,,1,,53,56
69600,note_on,0,0,2,,,,,,,,,,,1,,57,56
69659,note_on,59,0,2,,,,,,,,,,,1,,57,0
69659,note_on,0,0,2,,,,,,,,,,,1,,53,0
69660,note_on,1,0,2,,,,,,,,,,,1,,48,55
69719,note_on,59,0,2,,,,,,,,,,,1,,48,0
69720,note_on,1,0,2,,,,,,,,,,,1,,57,55
69720,note_on,0,0,2,,,,,,,,,,,1,,53,55
69720,note_on,120,0,1,,,,,,,,,,,0,,84,0
69720,note_on,0,0,1,,,,,,,,,,,0,,81,65
69749,note_on,29,0,1,,,,,,,,,,,0,,81,0
69750,note_on,1,0,1,,,,,,,,,,,0,,77,64
69779,note_on,29,0,1,,,,,,,,,,,0,,77,0
69779,note_on,0,0,2,,,,,,,,,,,1,,57,0
69779,note_on,59,0,2,,,,,,,,,,,1,,53,0
69780,note_on,1,0,2,,,,,,,,,,,1,,48,55
69780,note_on,1,0,1,,,,,,,,,,,0,,81,64
69809,note_on,29,0,1,,,,,,,,,,,0,,81,0
69810,note_on,1,0,1,,,,,,,,,,,0,,84,64
69839,note_on,29,0,1,,,,,,,,,,,0,,84,0
