tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,number,port,control,value,channel,program,note,velocity
36717,note_on,27,0,2,,,,,,,,,,,1,,69,0
36720,note_on,3,0,2,,,,,,,,,,,1,,70,100
36720,note_on,12,0,5,,,,,,,,,,,4,,41,100
36774,note_on,54,0,2,,,,,,,,,,,1,,70,0
36780,note_on,66,0,1,,,,,,,,,,,0,,72,100
36780,note_on,6,0,2,,,,,,,,,,,1,,69,100
36807,note_on,27,0,2,,,,,,,,,,,1,,69,0
36810,note_on,3,0,2,,,,,,,,,,,1,,70,100
36828,note_on,228,0,4,,,,,,,,,,,3,,72,0
36828,note_on,108,0,5,,,,,,,,,,,4,,41,0
36834,note_on,54,0,1,,,,,,,,,,,0,,72,0
36837,note_on,27,0,2,,,,,,,,,,,1,,70,0
36840,note_on,6,0,1,,,,,,,,,,,0,,69,100
36840,note_on,12,0,4,,,,,,,,,,,3,,77,100
36840,note_on,3,0,2,,,,,,,,,,,1,,72,100
36840,note_on,12,0,5,,,,,,,,,,,4,,45,100
36894,note_on,54,0,2,,,,,,,,,,,1,,72,0
36894,note_on,54,0,1,,,,,,,,,,,0,,69,0
36900,note_on,6,0,1,,,,,,,,,,,0,,72,100
36900,note_on,6,0,2,,,,,,,,,,,1,,69,100
36948,note_on,108,0,4,,,,,,,,,,,3,,77,0
36948,note_on,108,0,5,,,,,,,,,,,4,,45,0
36954,note_on,54,0,1,,,,,,,,,,,0,,72,0
36954,note_on,54,0,2,,,,,,,,,,,1,,69,0
36960,note_on,6,0,1,,,,,,,,,,,0,,77,100
36960,note_on,6,0,2,,,,,,,,,,,1,,65,100
36960,note_on,12,0,4,,,,,,,,,,,3,,81,100
36960,note_on,12,0,5,,,,,,,,,,,4,,38,100
37014,note_on,54,0,2,,,,,,,,,,,1,,65,0
37014,note_on,54,0,1,,,,,,,,,,,0,,77,0
37020,note_on,6,0,1,,,,,,,,,,,0,,69,100
37020,note_on,6,0,2,,,,,,,,,,,1,,74,100
37068,note_on,108,0,5,,,,,,,,,,,4,,38,0
37074,note_on,54,0,1,,,,,,,,,,,0,,69,0
37074,note_on,54,0,2,,,,,,,,,,,1,,74,0
37080,note_on,6,0,2,,,,,,,,,,,1,,71,100
37080,note_on,12,0,5,,,,,,,,,,,4,,43,100
37107,note_on,147,0,4,,,,,,,,,,,3,,81,0
37110,note_on,3,0,4,,,,,,,,,,,3,,79,100
37137,note_on,27,0,4,,,,,,,,,,,3,,79,0
37140,note_on,66,0,1,,,,,,,,,,,0,,74,100
37140,note_on,3,0,4,,,,,,,,,,,3,,78,100
37167,note_on,27,0,4,,,,,,,,,,,3,,78,0
37170,note_on,3,0,4,,,,,,,,,,,3,,79,100
37194,note_on,54,0,1,,,,,,,,,,,0,,74,0
37197,note_on,27,0,4,,,,,,,,,,,3,,79,0
37200,note_on,6,0,1,,,,,,,,,,,0,,71,100
37200,note_on,3,0,4,,,,,,,,,,,3,,86,100
37242,note_on,162,0,5,,,,,,,,,,,4,,43,0
37242,note_on,162,0,2,,,,,,,,,,,1,,71,0
37254,note_on,54,0,1,,,,,,,,,,,0,,71,0
37260,note_on,18,0,5,,,,,,,,,,,4,,45,100
37260,note_on,18,0,2,,,,,,,,,,,1,,69,100
37260,note_on,6,0,1,,,,,,,,,,,0,,74,100
37287,note_on,27,0,5,,,,,,,,,,,4,,45,0
37290,note_on,3,0,5,,,,,,,,,,,4,,47,100
37314,note_on,54,0,2,,,,,,,,,,,1,,69,0
37314,note_on,54,0,1,,,,,,,,,,,0,,74,0
37317,note_on,27,0,5,,,,,,,,,,,4,,47,0
37320,note_on,6,0,2,,,,,,,,,,,1,,67,100
37320,note_on,3,0,5,,,,,,,,,,,4,,48,100
37320,note_on,6,0,1,,,,,,,,,,,0,,79,100
37347,note_on,27,0,5,,,,,,,,,,,4,,48,0
37350,note_on,3,0,5,,,,,,,,,,,4,,47,100
37374,note_on,54,0,1,,,,,,,,,,,0,,79,0
37377,note_on,27,0,5,,,,,,,,,,,4,,47,0
37380,note_on,3,0,5,,,,,,,,,,,4,,45,100
37380,note_on,6,0,1,,,,,,,,,,,0,,77,100
37407,note_on,27,0,5,,,,,,,,,,,4,,45,0
37410,note_on,3,0,5,,,,,,,,,,,4,,47,100
37428,note_on,108,0,2,,,,,,,,,,,1,,67,0
37434,note_on,54,0,1,,,,,,,,,,,0,,77,0
37437,note_on,27,0,5,,,,,,,,,,,4,,47,0
37440,note_on,3,0,5,,,,,,,,,,,4,,48,100
37440,note_on,12,0,2,,,,,,,,,,,1,,76,100
37467,note_on,267,0,4,,,,,,,,,,,3,,86,0
37470,note_on,3,0,4,,,,,,,,,,,3,,84,100
37497,note_on,27,0,4,,,,,,,,,,,3,,84,0
37500,note_on,3,0,4,,,,,,,,,,,3,,83,100
37500,note_on,66,0,1,,,,,,,,,,,0,,67,100
37548,note_on,108,0,5,,,,,,,,,,,4,,48,0
37554,note_on,54,0,4,,,,,,,,,,,3,,83,0
37554,note_on,54,0,1,,,,,,,,,,,0,,67,0
37560,note_on,6,0,1,,,,,,,,,,,0,,79,100
37560,note_on,12,0,5,,,,,,,,,,,4,,36,100
37560,note_on,6,0,4,,,,,,,,,,,3,,84,100
37614,note_on,54,0,1,,,,,,,,,,,0,,79,0
37614,note_on,54,0,4,,,,,,,,,,,3,,84,0
37620,note_on,6,0,4,,,,,,,,,,,3,,79,100
37620,note_on,6,0,1,,,,,,,,,,,0,,76,100
37656,note_on,216,0,2,,,,,,,,,,,1,,76,0
37668,note_on,108,0,5,,,,,,,,,,,4,,36,0
37674,note_on,54,0,1,,,,,,,,,,,0,,76,0
37680,note_on,12,0,5,,,,,,,,,,,4,,48,100
37680,note_on,6,0,1,,,,,,,,,,,0,,72,100
37680,note_on,24,0,2,,,,,,,,,,,1,,77,100
37728,note_on,108,0,4,,,,,,,,,,,3,,79,0
37734,note_on,54,0,1,,,,,,,,,,,0,,72,0
37740,note_on,12,0,4,,,,,,,,,,,3,,81,100
37740,note_on,6,0,1,,,,,,,,,,,0,,84,100
37788,note_on,108,0,2,,,,,,,,,,,1,,77,0
37794,note_on,54,0,4,,,,,,,,,,,3,,81,0
37794,note_on,54,0,1,,,,,,,,,,,0,,84,0
37800,note_on,6,0,4,,,,,,,,,,,3,,74,100
37800,note_on,12,0,2,,,,,,,,,,,1,,71,100
37860,note_on,66,0,1,,,,,,,,,,,0,,77,100
37908,note_on,228,0,5,,,,,,,,,,,4,,48,0
37914,note_on,54,0,1,,,,,,,,,,,0,,77,0
37920,note_on,6,0,1,,,,,,,,,,,0,,74,100
37920,note_on,12,0,5,,,,,,,,,,,4,,36,100
37974,note_on,54,0,1,,,,,,,,,,,0,,74,0
37980,note_on,6,0,1,,,,,,,,,,,0,,71,100
38016,note_on,216,0,2,,,,,,,,,,,1,,71,0
38016,note_on,216,0,4,,,,,,,,,,,3,,74,0
38028,note_on,108,0,5,,,,,,,,,,,4,,36,0
38034,note_on,54,0,1,,,,,,,,,,,0,,71,0
38040,note_on,24,0,2,,,,,,,,,,,1,,72,100
38040,note_on,6,0,1,,,,,,,,,,,0,,67,100
38040,note_on,12,0,5,,,,,,,,,,,4,,48,100
38040,note_on,24,0,4,,,,,,,,,,,3,,76,100
38094,note_on,54,0,1,,,,,,,,,,,0,,67,0
38100,note_on,6,0,1,,,,,,,,,,,0,,79,100
38148,note_on,108,0,4,,,,,,,,,,,3,,76,0
38148,note_on,108,0,2,,,,,,,,,,,1,,72,0
38154,note_on,54,0,1,,,,,,,,,,,0,,79,0
38160,note_on,12,0,2,,,,,,,,,,,1,,74,100
38160,note_on,12,0,4,,,,,,,,,,,3,,77,100
38196,note_on,36,0,4,,,,,,,,,,,3,,77,0
38196,note_on,36,0,2,,,,,,,,,,,1,,74,0
38200,note_on,4,0,2,,,,,,,,,,,1,,72,100
38200,note_on,4,0,4,,,,,,,,,,,3,,76,100
38220,note_on,66,0,1,,,,,,,,,,,0,,81,100
38236,note_on,36,0,4,,,,,,,,,,,3,,76,0
38236,note_on,36,0,2,,,,,,,,,,,1,,72,0
38240,note_on,4,0,2,,,,,,,,,,,1,,74,100
38240,note_on,4,0,4,,,,,,,,,,,3,,77,100
38268,note_on,228,0,5,,,,,,,,,,,4,,48,0
38274,note_on,54,0,1,,,,,,,,,,,0,,81,0
38276,note_on,36,0,4,,,,,,,,,,,3,,77,0
38276,note_on,36,0,2,,,,,,,,,,,1,,74,0
38280,note_on,12,0,5,,,,,,,,,,,4,,47,100
38280,note_on,4,0,4,,,,,,,,,,,3,,86,100
38280,note_on,6,0,1,,,,,,,,,,,0,,77,100
38280,note_on,4,0,2,,,,,,,,,,,1,,67,100
38334,note_on,54,0,1,,,,,,,,,,,0,,77,0
38340,note_on,6,0,1,,,,,,,,,,,0,,74,100
38388,note_on,108,0,2,,,,,,,,,,,1,,67,0
38388,note_on,108,0,4,,,,,,,,,,,3,,86,0
38388,note_on,108,0,5,,,,,,,,,,,4,,47,0
38394,note_on,54,0,1,,,,,,,,,,,0,,74,0
38400,note_on,12,0,2,,,,,,,,,,,1,,71,100
38400,note_on,12,0,4,,,,,,,,,,,3,,77,100
38400,note_on,12,0,5,,,,,,,,,,,4,,43,100
38400,note_on,6,0,1,,,,,,,,,,,0,,86,100
38454,note_on,54,0,1,,,,,,,,,,,0,,86,0
38460,note_on,6,0,1,,,,,,,,,,,0,,79,100
38508,note_on,108,0,5,,,,,,,,,,,4,,43,0
38514,note_on,54,0,1,,,,,,,,,,,0,,79,0
38520,note_on,12,0,5,,,,,,,,,,,4,,48,100
38580,note_on,66,0,1,,,,,,,,,,,0,,79,100
38628,note_on,228,0,2,,,,,,,,,,,1,,71,0
38628,note_on,228,0,4,,,,,,,,,,,3,,77,0
38634,note_on,54,0,1,,,,,,,,,,,0,,79,0
38640,note_on,12,0,2,,,,,,,,,,,1,,72,100
38640,note_on,12,0,4,,,,,,,,,,,3,,76,100
38640,note_on,6,0,1,,,,,,,,,,,0,,79,100
38682,note_on,162,0,5,,,,,,,,,,,4,,48,0
38694,note_on,54,0,1,,,,,,,,,,,0,,79,0
38700,note_on,18,0,5,,,,,,,,,,,4,,46,100
38700,note_on,6,0,1,,,,,,,,,,,0,,76,100
38727,note_on,27,0,5,,,,,,,,,,,4,,46,0
38730,note_on,3,0,5,,,,,,,,,,,4,,45,100
38748,note_on,108,0,2,,,,,,,,,,,1,,72,0
38748,note_on,108,0,4,,,,,,,,,,,3,,76,0
38754,note_on,54,0,1,,,,,,,,,,,0,,76,0
38757,note_on,27,0,5,,,,,,,,,,,4,,45,0
38760,note_on,12,0,4,,,,,,,,,,,3,,79,100
38760,note_on,3,0,5,,,,,,,,,,,4,,46,100
38760,note_on,6,0,1,,,,,,,,,,,0,,76,100
38814,note_on,54,0,1,,,,,,,,,,,0,,76,0
38814,note_on,54,0,5,,,,,,,,,,,4,,46,0
38820,note_on,6,0,1,,,,,,,,,,,0,,72,100
38820,note_on,6,0,5,,,,,,,,,,,4,,45,100
38847,note_on,27,0,5,,,,,,,,,,,4,,45,0
38850,note_on,3,0,5,,,,,,,,,,,4,,43,100
38874,note_on,54,0,1,,,,,,,,,,,0,,72,0
38877,note_on,27,0,5,,,,,,,,,,,4,,43,0
38880,note_on,132,0,2,,,,,,,,,,,1,,63,100
38880,note_on,3,0,5,,,,,,,,,,,4,,45,100
38907,note_on,27,0,2,,,,,,,,,,,1,,63,0
38910,note_on,3,0,2,,,,,,,,,,,1,,62,100
38937,note_on,27,0,2,,,,,,,,,,,1,,62,0
38940,note_on,3,0,2,,,,,,,,,,,1,,63,100
38940,note_on,66,0,1,,,,,,,,,,,0,,72,100
38988,note_on,228,0,4,,,,,,,,,,,3,,79,0
38988,note_on,108,0,5,,,,,,,,,,,4,,45,0
38994,note_on,54,0,1,,,,,,,,,,,0,,72,0
39000,note_on,12,0,5,,,,,,,,,,,4,,48,100
39000,note_on,6,0,1,,,,,,,,,,,0,,69,100
39000,note_on,12,0,4,,,,,,,,,,,3,,78,100
39048,note_on,108,0,2,,,,,,,,,,,1,,63,0
39054,note_on,54,0,1,,,,,,,,,,,0,,69,0
39060,note_on,6,0,1,,,,,,,,,,,0,,72,100
39060,note_on,12,0,2,,,,,,,,,,,1,,69,100
39087,note_on,27,0,2,,,,,,,,,,,1,,69,0
39090,note_on,3,0,2,,,,,,,,,,,1,,70,100
39108,note_on,108,0,5,,,,,,,,,,,4,,48,0
39114,note_on,54,0,1,,,,,,,,,,,0,,72,0
39117,note_on,27,0,2,,,,,,,,,,,1,,70,0
39120,note_on,3,0,2,,,,,,,,,,,1,,72,100
39120,note_on,12,0,5,,,,,,,,,,,4,,45,100
39120,note_on,6,0,1,,,,,,,,,,,0,,75,100
39174,note_on,54,0,2,,,,,,,,,,,1,,72,0
39174,note_on,54,0,1,,,,,,,,,,,0,,75,0
39180,note_on,6,0,2,,,,,,,,,,,1,,63,100
39180,note_on,6,0,1,,,,,,,,,,,0,,72,100
39228,note_on,108,0,5,,,,,,,,,,,4,,45,0
39234,note_on,54,0,1,,,,,,,,,,,0,,72,0
39234,note_on,54,0,2,,,,,,,,,,,1,,63,0
39240,note_on,12,0,5,,,,,,,,,,,4,,46,100
39240,note_on,6,0,2,,,,,,,,,,,1,,63,100
39300,note_on,66,0,1,,,,,,,,,,,0,,72,100
39348,note_on,108,0,5,,,,,,,,,,,4,,46,0
39348,note_on,348,0,4,,,,,,,,,,,3,,78,0
39348,note_on,108,0,2,,,,,,,,,,,1,,63,0
39354,note_on,54,0,1,,,,,,,,,,,0,,72,0
39360,note_on,6,0,1,,,,,,,,,,,0,,70,100
39360,note_on,12,0,2,,,,,,,,,,,1,,62,100
39360,note_on,12,0,5,,,,,,,,,,,4,,58,100
39360,note_on,12,0,4,,,,,,,,,,,3,,79,100
39414,note_on,54,0,4,,,,,,,,,,,3,,79,0
39414,note_on,54,0,1,,,,,,,,,,,0,,70,0
39420,note_on,6,0,4,,,,,,,,,,,3,,81,100
39420,note_on,6,0,1,,,,,,,,,,,0,,67,100
39447,note_on,27,0,4,,,,,,,,,,,3,,81,0
39450,note_on,3,0,4,,,,,,,,,,,3,,82,100
39468,note_on,108,0,2,,,,,,,,,,,1,,62,0
39468,note_on,108,0,5,,,,,,,,,,,4,,58,0
39474,note_on,54,0,1,,,,,,,,,,,0,,67,0
39477,note_on,27,0,4,,,,,,,,,,,3,,82,0
39480,note_on,12,0,2,,,,,,,,,,,1,,69,100
39480,note_on,3,0,4,,,,,,,,,,,3,,81,100
39480,note_on,6,0,1,,,,,,,,,,,0,,62,100
39507,note_on,27,0,4,,,,,,,,,,,3,,81,0
39510,note_on,3,0,4,,,,,,,,,,,3,,79,100
39534,note_on,54,0,1,,,,,,,,,,,0,,62,0
39537,note_on,27,0,4,,,,,,,,,,,3,,79,0
39540,note_on,6,0,1,,,,,,,,,,,0,,74,100
39540,note_on,3,0,4,,,,,,,,,,,3,,77,100
39567,note_on,27,0,4,,,,,,,,,,,3,,77,0
39570,note_on,3,0,4,,,,,,,,,,,3,,76,100
39594,note_on,54,0,1,,,,,,,,,,,0,,74,0
39597,note_on,27,0,4,,,,,,,,,,,3,,76,0
39600,note_on,3,0,4,,,,,,,,,,,3,,74,100
39600,note_on,132,0,5,,,,,,,,,,,4,,59,100
39627,note_on,27,0,4,,,,,,,,,,,3,,74,0
39630,note_on,3,0,4,,,,,,,,,,,3,,73,100
39657,note_on,27,0,4,,,,,,,,,,,3,,73,0
39660,note_on,3,0,4,,,,,,,,,,,3,,74,100
39660,note_on,66,0,1,,,,,,,,,,,0,,77,100
39708,note_on,108,0,5,,,,,,,,,,,4,,59,0
39708,note_on,228,0,2,,,,,,,,,,,1,,69,0
39714,note_on,54,0,1,,,,,,,,,,,0,,77,0
39720,note_on,6,0,1,,,,,,,,,,,0,,74,100
39720,note_on,12,0,2,,,,,,,,,,,1,,68,100
39720,note_on,12,0,5,,,,,,,,,,,4,,64,100
39768,note_on,108,0,4,,,,,,,,,,,3,,74,0
39774,note_on,54,0,1,,,,,,,,,,,0,,74,0
39780,note_on,12,0,4,,,,,,,,,,,3,,80,100
39780,note_on,6,0,1,,,,,,,,,,,0,,71,100
39807,note_on,27,0,4,,,,,,,,,,,3,,80,0
39810,note_on,3,0,4,,,,,,,,,,,3,,81,100
39828,note_on,108,0,5,,,,,,,,,,,4,,64,0
39834,note_on,54,0,1,,,,,,,,,,,0,,71,0
39837,note_on,27,0,4,,,,,,,,,,,3,,81,0
39840,note_on,3,0,4,,,,,,,,,,,3,,83,100
39840,note_on,12,0,5,,,,,,,,,,,4,,52,100
39840,note_on,6,0,1,,,,,,,,,,,0,,68,100
39894,note_on,54,0,1,,,,,,,,,,,0,,68,0
39894,note_on,54,0,4,,,,,,,,,,,3,,83,0
39900,note_on,6,0,1,,,,,,,,,,,0,,71,100
39900,note_on,6,0,4,,,,,,,,,,,3,,74,100
39948,note_on,108,0,5,,,,,,,,,,,4,,52,0
39954,note_on,54,0,1,,,,,,,,,,,0,,71,0
39954,note_on,54,0,4,,,,,,,,,,,3,,74,0
39960,note_on,6,0,4,,,,,,,,,,,3,,74,100
39960,note_on,12,0,5,,,,,,,,,,,4,,57,100
40020,note_on,66,0,1,,,,,,,,,,,0,,64,100
40068,note_on,108,0,4,,,,,,,,,,,3,,74,0
40068,note_on,348,0,2,,,,,,,,,,,1,,68,0
40068,note_on,108,0,5,,,,,,,,,,,4,,57,0
40074,note_on,54,0,1,,,,,,,,,,,0,,64,0
40080,note_on,12,0,4,,,,,,,,,,,3,,73,100
40080,note_on,12,0,2,,,,,,,,,,,1,,69,100
40080,note_on,12,0,5,,,,,,,,,,,4,,45,100
40080,note_on,6,0,1,,,,,,,,,,,0,,69,100
40134,note_on,54,0,4,,,,,,,,,,,3,,73,0
40134,note_on,54,0,5,,,,,,,,,,,4,,45,0
40134,note_on,54,0,2,,,,,,,,,,,1,,69,0
40134,note_on,54,0,1,,,,,,,,,,,0,,69,0
40140,note_on,6,0,2,,,,,,,,,,,1,,70,100
40140,note_on,6,0,5,,,,,,,,,,,4,,57,100
40140,note_on,6,0,1,,,,,,,,,,,0,,73,100
40140,note_on,6,0,4,,,,,,,,,,,3,,76,100
40167,note_on,27,0,2,,,,,,,,,,,1,,70,0
40170,note_on,3,0,2,,,,,,,,,,,1,,69,100
40194,note_on,54,0,1,,,,,,,,,,,0,,73,0
40194,note_on,54,0,4,,,,,,,,,,,3,,76,0
40194,note_on,54,0,5,,,,,,,,,,,4,,57,0
40197,note_on,27,0,2,,,,,,,,,,,1,,69,0
40200,note_on,6,0,1,,,,,,,,,,,0,,74,100
40200,note_on,3,0,2,,,,,,,,,,,1,,67,100
40200,note_on,6,0,4,,,,,,,,,,,3,,79,100
40200,note_on,6,0,5,,,,,,,,,,,4,,59,100
40227,note_on,27,0,2,,,,,,,,,,,1,,67,0
40230,note_on,3,0,2,,,,,,,,,,,1,,65,100
40254,note_on,54,0,5,,,,,,,,,,,4,,59,0
40254,note_on,54,0,1,,,,,,,,,,,0,,74,0
40257,note_on,27,0,2,,,,,,,,,,,1,,65,0
40260,note_on,3,0,2,,,,,,,,,,,1,,64,100
40260,note_on,6,0,5,,,,,,,,,,,4,,61,100
40260,note_on,6,0,1,,,,,,,,,,,0,,70,100
40287,note_on,27,0,2,,,,,,,,,,,1,,64,0
40290,note_on,3,0,2,,,,,,,,,,,1,,62,100
40314,note_on,54,0,5,,,,,,,,,,,4,,61,0
40314,note_on,54,0,1,,,,,,,,,,,0,,70,0
40317,note_on,27,0,2,,,,,,,,,,,1,,62,0
40320,note_on,6,0,1,,,,,,,,,,,0,,69,100
40320,note_on,3,0,2,,,,,,,,,,,1,,64,100
40320,note_on,6,0,5,,,,,,,,,,,4,,61,100
40374,note_on,54,0,5,,,,,,,,,,,4,,61,0
40380,note_on,6,0,5,,,,,,,,,,,4,,62,100
40428,note_on,108,0,2,,,,,,,,,,,1,,64,0
40428,note_on,108,0,1,,,,,,,,,,,0,,69,0
40428,note_on,228,0,4,,,,,,,,,,,3,,79,0
40434,note_on,54,0,5,,,,,,,,,,,4,,62,0
40440,note_on,12,0,2,,,,,,,,,,,1,,57,100
40440,note_on,6,0,5,,,,,,,,,,,4,,62,100
40440,note_on,12,0,4,,,,,,,,,,,3,,78,100
40494,note_on,54,0,5,,,,,,,,,,,4,,62,0
40500,note_on,72,0,1,,,,,,,,,,,0,,62,100
40500,note_on,6,0,5,,,,,,,,,,,4,,60,100
40548,note_on,108,0,4,,,,,,,,,,,3,,78,0
40548,note_on,108,0,2,,,,,,,,,,,1,,57,0
40554,note_on,54,0,1,,,,,,,,,,,0,,62,0
40554,note_on,54,0,5,,,,,,,,,,,4,,60,0
40560,note_on,6,0,1,,,,,,,,,,,0,,69,100
40560,note_on,6,0,5,,,,,,,,,,,4,,60,100
40560,note_on,12,0,4,,,,,,,,,,,3,,77,100
40614,note_on,54,0,5,,,,,,,,,,,4,,60,0
40614,note_on,54,0,1,,,,,,,,,,,0,,69,0
40620,note_on,6,0,5,,,,,,,,,,,4,,59,100
40620,note_on,6,0,1,,,,,,,,,,,0,,74,100
40674,note_on,54,0,5,,,,,,,,,,,4,,59,0
40674,note_on,54,0,1,,,,,,,,,,,0,,74,0
40680,note_on,6,0,5,,,,,,,,,,,4,,59,100
40680,note_on,6,0,1,,,,,,,,,,,0,,67,100
40734,note_on,174,0,4,,,,,,,,,,,3,,77,0
40740,note_on,6,0,4,,,,,,,,,,,3,,76,100
40767,note_on,27,0,4,,,,,,,,,,,3,,76,0
40770,note_on,3,0,4,,,,,,,,,,,3,,74,100
40788,note_on,108,0,5,,,,,,,,,,,4,,59,0
40788,note_on,108,0,1,,,,,,,,,,,0,,67,0
40797,note_on,27,0,4,,,,,,,,,,,3,,74,0
40800,note_on,12,0,5,,,,,,,,,,,4,,60,100
40800,note_on,3,0,4,,,,,,,,,,,3,,76,100
40854,note_on,54,0,4,,,,,,,,,,,3,,76,0
40860,note_on,72,0,1,,,,,,,,,,,0,,64,100
40860,note_on,6,0,4,,,,,,,,,,,3,,78,100
40887,note_on,27,0,4,,,,,,,,,,,3,,78,0
40890,note_on,3,0,4,,,,,,,,,,,3,,79,100
40908,note_on,108,0,5,,,,,,,,,,,4,,60,0
40914,note_on,54,0,1,,,,,,,,,,,0,,64,0
40917,note_on,27,0,4,,,,,,,,,,,3,,79,0
40920,note_on,372,0,2,,,,,,,,,,,1,,72,100
40920,note_on,12,0,5,,,,,,,,,,,4,,57,100
40920,note_on,3,0,4,,,,,,,,,,,3,,78,100
40920,note_on,6,0,1,,,,,,,,,,,0,,69,100
40974,note_on,54,0,4,,,,,,,,,,,3,,78,0
40974,note_on,54,0,1,,,,,,,,,,,0,,69,0
40980,note_on,6,0,4,,,,,,,,,,,3,,79,100
40980,note_on,6,0,1,,,,,,,,,,,0,,63,100
41007,note_on,27,0,4,,,,,,,,,,,3,,79,0
41010,note_on,3,0,4,,,,,,,,,,,3,,81,100
41028,note_on,108,0,5,,,,,,,,,,,4,,57,0
41034,note_on,54,0,1,,,,,,,,,,,0,,63,0
41037,note_on,27,0,4,,,,,,,,,,,3,,81,0
41040,note_on,3,0,4,,,,,,,,,,,3,,79,100
41040,note_on,12,0,5,,,,,,,,,,,4,,52,100
41040,note_on,6,0,1,,,,,,,,,,,0,,64,100
41094,note_on,54,0,5,,,,,,,,,,,4,,52,0
41100,note_on,6,0,5,,,,,,,,,,,4,,50,100
41148,note_on,108,0,1,,,,,,,,,,,0,,64,0
41148,note_on,228,0,2,,,,,,,,,,,1,,72,0
41154,note_on,54,0,5,,,,,,,,,,,4,,50,0
41160,note_on,6,0,5,,,,,,,,,,,4,,50,100
41160,note_on,12,0,2,,,,,,,,,,,1,,71,100
41214,note_on,54,0,5,,,,,,,,,,,4,,50,0
41220,note_on,6,0,5,,,,,,,,,,,4,,49,100
41220,note_on,72,0,1,,,,,,,,,,,0,,76,100
41268,note_on,108,0,2,,,,,,,,,,,1,,71,0
41274,note_on,54,0,1,,,,,,,,,,,0,,76,0
41274,note_on,54,0,5,,,,,,,,,,,4,,49,0
41280,note_on,6,0,1,,,,,,,,,,,0,,64,100
41280,note_on,6,0,5,,,,,,,,,,,4,,49,100
41280,note_on,12,0,2,,,,,,,,,,,1,,70,100
41334,note_on,54,0,5,,,,,,,,,,,4,,49,0
41334,note_on,54,0,1,,,,,,,,,,,0,,64,0
41340,note_on,6,0,5,,,,,,,,,,,4,,50,100
41340,note_on,6,0,1,,,,,,,,,,,0,,62,100
41394,note_on,54,0,1,,,,,,,,,,,0,,62,0
41394,note_on,54,0,5,,,,,,,,,,,4,,50,0
41400,note_on,6,0,5,,,,,,,,,,,4,,50,100
41400,note_on,6,0,1,,,,,,,,,,,0,,62,100
41454,note_on,174,0,2,,,,,,,,,,,1,,70,0
41460,note_on,6,0,2,,,,,,,,,,,1,,69,100
41487,note_on,27,0,2,,,,,,,,,,,1,,69,0
41490,note_on,3,0,2,,,,,,,,,,,1,,67,100
41508,note_on,108,0,1,,,,,,,,,,,0,,62,0
41508,note_on,108,0,5,,,,,,,,,,,4,,50,0
41508,note_on,468,0,4,,,,,,,,,,,3,,79,0
41517,note_on,27,0,2,,,,,,,,,,,1,,67,0
41520,note_on,12,0,5,,,,,,,,,,,4,,62,100
41520,note_on,3,0,2,,,,,,,,,,,1,,69,100
41520,note_on,12,0,4,,,,,,,,,,,3,,78,100
41574,note_on,54,0,2,,,,,,,,,,,1,,69,0
41580,note_on,72,0,1,,,,,,,,,,,0,,62,100
41580,note_on,6,0,2,,,,,,,,,,,1,,71,100
41607,note_on,27,0,2,,,,,,,,,,,1,,71,0
41610,note_on,3,0,2,,,,,,,,,,,1,,72,100
41628,note_on,108,0,5,,,,,,,,,,,4,,62,0
41628,note_on,108,0,4,,,,,,,,,,,3,,78,0
41634,note_on,54,0,1,,,,,,,,,,,0,,62,0
41637,note_on,27,0,2,,,,,,,,,,,1,,72,0
41640,note_on,3,0,2,,,,,,,,,,,1,,71,100
41640,note_on,6,0,1,,,,,,,,,,,0,,74,100
41640,note_on,12,0,5,,,,,,,,,,,4,,56,100
41640,note_on,12,0,4,,,,,,,,,,,3,,77,100
41694,note_on,54,0,1,,,,,,,,,,,0,,74,0
41694,note_on,54,0,2,,,,,,,,,,,1,,71,0
41700,note_on,6,0,1,,,,,,,,,,,0,,71,100
41700,note_on,6,0,2,,,,,,,,,,,1,,72,100
41727,note_on,27,0,2,,,,,,,,,,,1,,72,0
41730,note_on,3,0,2,,,,,,,,,,,1,,74,100
41748,note_on,108,0,5,,,,,,,,,,,4,,56,0
41754,note_on,54,0,1,,,,,,,,,,,0,,71,0
41757,note_on,27,0,2,,,,,,,,,,,1,,74,0
41760,note_on,3,0,2,,,,,,,,,,,1,,72,100
41760,note_on,6,0,1,,,,,,,,,,,0,,69,100
41760,note_on,12,0,5,,,,,,,,,,,4,,57,100
41814,note_on,54,0,5,,,,,,,,,,,4,,57,0
41820,note_on,6,0,5,,,,,,,,,,,4,,55,100
41868,note_on,108,0,1,,,,,,,,,,,0,,69,0
41868,note_on,228,0,4,,,,,,,,,,,3,,77,0
41874,note_on,54,0,5,,,,,,,,,,,4,,55,0
41880,note_on,6,0,5,,,,,,,,,,,4,,55,100
41880,note_on,12,0,4,,,,,,,,,,,3,,76,100
41934,note_on,54,0,5,,,,,,,,,,,4,,55,0
41940,note_on,6,0,5,,,,,,,,,,,4,,54,100
41940,note_on,72,0,1,,,,,,,,,,,0,,81,100
41988,note_on,108,0,4,,,,,,,,,,,3,,76,0
41994,note_on,54,0,5,,,,,,,,,,,4,,54,0
41994,note_on,54,0,1,,,,,,,,,,,0,,81,0
42000,note_on,6,0,5,,,,,,,,,,,4,,54,100
