tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,control,value,channel,program,note,velocity
79294,note_on,46,0,5,,,,,,,,,4,,79,0
79296,note_on,32,0,4,,,,,,,,,3,,52,92
79296,note_on,0,0,7,,,,,,,,,6,,60,92
79296,note_on,2,0,7,,,,,,,,,6,,52,92
79296,note_on,32,0,3,,,,,,,,,2,,60,92
79296,note_on,2,0,5,,,,,,,,,4,,84,92
79296,note_on,32,0,1,,,,,,,,,0,,72,92
79296,note_on,48,0,2,,,,,,,,,1,,67,92
79390,note_on,94,0,5,,,,,,,,,4,,84,0
79390,note_on,0,0,7,,,,,,,,,6,,60,0
79390,note_on,94,0,7,,,,,,,,,6,,52,0
79392,note_on,2,0,5,,,,,,,,,4,,79,92
79392,note_on,2,0,7,,,,,,,,,6,,55,92
79456,note_on,160,0,1,,,,,,,,,0,,72,0
79456,note_on,160,0,2,,,,,,,,,1,,67,0
79456,note_on,160,0,3,,,,,,,,,2,,60,0
79456,note_on,160,0,4,,,,,,,,,3,,52,0
79486,note_on,94,0,7,,,,,,,,,6,,55,0
79486,note_on,94,0,5,,,,,,,,,4,,79,0
79488,note_on,2,0,7,,,,,,,,,6,,47,92
79488,note_on,32,0,1,,,,,,,,,0,,77,92
79488,note_on,0,0,7,,,,,,,,,6,,55,92
79488,note_on,0,0,5,,,,,,,,,4,,79,92
79488,note_on,32,0,2,,,,,,,,,1,,67,92
79488,note_on,32,0,3,,,,,,,,,2,,62,92
79488,note_on,0,0,5,,,,,,,,,4,,86,92
79488,note_on,32,0,4,,,,,,,,,3,,59,92
79488,note_on,2,0,5,,,,,,,,,4,,77,92
79648,note_on,0,0,5,,,,,,,,,4,,79,0
79648,note_on,160,0,5,,,,,,,,,4,,77,0
79648,note_on,160,0,7,,,,,,,,,6,,47,0
79648,note_on,0,0,7,,,,,,,,,6,,55,0
79648,note_on,0,0,5,,,,,,,,,4,,86,0
79680,note_on,32,0,5,,,,,,,,,4,,67,92
79680,note_on,32,0,7,,,,,,,,,6,,47,92
79680,note_on,0,0,5,,,,,,,,,4,,77,92
79680,note_on,0,0,5,,,,,,,,,4,,74,92
79774,note_on,94,0,7,,,,,,,,,6,,47,0
79776,note_on,2,0,7,,,,,,,,,6,,45,92
79822,note_on,46,0,7,,,,,,,,,6,,45,0
79824,note_on,336,0,1,,,,,,,,,0,,77,0
79824,note_on,336,0,4,,,,,,,,,3,,59,0
79824,note_on,336,0,2,,,,,,,,,1,,67,0
79824,note_on,336,0,3,,,,,,,,,2,,62,0
79824,note_on,2,0,7,,,,,,,,,6,,43,92
79840,note_on,160,0,5,,,,,,,,,4,,67,0
79840,note_on,0,0,5,,,,,,,,,4,,74,0
79840,note_on,0,0,5,,,,,,,,,4,,77,0
79870,note_on,46,0,7,,,,,,,,,6,,43,0
79872,note_on,48,0,2,,,,,,,,,1,,67,92
79872,note_on,48,0,4,,,,,,,,,3,,60,92
79872,note_on,2,0,7,,,,,,,,,6,,48,92
79872,note_on,0,0,5,,,,,,,,,4,,72,92
79872,note_on,48,0,3,,,,,,,,,2,,60,92
79872,note_on,0,0,5,,,,,,,,,4,,76,92
79872,note_on,48,0,1,,,,,,,,,0,,76,92
79872,note_on,32,0,5,,,,,,,,,4,,67,92
79966,note_on,94,0,7,,,,,,,,,6,,48,0
79968,note_on,2,0,7,,,,,,,,,6,,52,92
80032,note_on,160,0,3,,,,,,,,,2,,60,0
80032,note_on,160,0,4,,,,,,,,,3,,60,0
80032,note_on,160,0,5,,,,,,,,,4,,67,0
80032,note_on,0,0,5,,,,,,,,,4,,72,0
80032,note_on,0,0,5,,,,,,,,,4,,76,0
80032,note_on,160,0,1,,,,,,,,,0,,76,0
80032,note_on,160,0,2,,,,,,,,,1,,67,0
80062,note_on,94,0,7,,,,,,,,,6,,52,0
80064,note_on,0,0,5,,,,,,,,,4,,71,92
80064,note_on,32,0,4,,,,,,,,,3,,55,92
80064,note_on,32,0,3,,,,,,,,,2,,59,92
80064,note_on,32,0,5,,,,,,,,,4,,67,92
80064,note_on,0,0,5,,,,,,,,,4,,74,92
80064,note_on,32,0,1,,,,,,,,,0,,74,92
80064,note_on,32,0,2,,,,,,,,,1,,67,92
80064,note_on,2,0,7,,,,,,,,,6,,55,92
80224,note_on,0,0,5,,,,,,,,,4,,71,0
80224,note_on,0,0,5,,,,,,,,,4,,74,0
80224,note_on,160,0,5,,,,,,,,,4,,67,0
80224,note_on,160,0,7,,,,,,,,,6,,55,0
80256,note_on,32,0,7,,,,,,,,,6,,59,92
80256,note_on,0,0,1,,,,,,,,,0,,71,92
80256,note_on,192,0,4,,,,,,,,,3,,55,0
80256,note_on,192,0,2,,,,,,,,,1,,67,0
80256,note_on,0,0,4,,,,,,,,,3,,59,92
80256,note_on,32,0,5,,,,,,,,,4,,83,92
80256,note_on,192,0,1,,,,,,,,,0,,74,0
80256,note_on,0,0,2,,,,,,,,,1,,71,92
80350,note_on,94,0,5,,,,,,,,,4,,83,0
80350,note_on,94,0,7,,,,,,,,,6,,59,0
80352,note_on,2,0,7,,,,,,,,,6,,57,92
80352,note_on,2,0,5,,,,,,,,,4,,81,92
80398,note_on,142,0,1,,,,,,,,,0,,71,0
80398,note_on,46,0,7,,,,,,,,,6,,57,0
80398,note_on,142,0,4,,,,,,,,,3,,59,0
80398,note_on,46,0,5,,,,,,,,,4,,81,0
80398,note_on,334,0,3,,,,,,,,,2,,59,0
80398,note_on,142,0,2,,,,,,,,,1,,71,0
80400,note_on,2,0,7,,,,,,,,,6,,55,92
80400,note_on,2,0,4,,,,,,,,,3,,59,92
80400,note_on,2,0,3,,,,,,,,,2,,59,92
80400,note_on,2,0,1,,,,,,,,,0,,71,92
80400,note_on,2,0,5,,,,,,,,,4,,79,92
80400,note_on,2,0,2,,,,,,,,,1,,71,92
80446,note_on,46,0,7,,,,,,,,,6,,55,0
80446,note_on,46,0,2,,,,,,,,,1,,71,0
80446,note_on,46,0,3,,,,,,,,,2,,59,0
80446,note_on,46,0,5,,,,,,,,,4,,79,0
80446,note_on,46,0,4,,,,,,,,,3,,59,0
80446,note_on,46,0,1,,,,,,,,,0,,71,0
80448,note_on,2,0,2,,,,,,,,,1,,72,92
80448,note_on,2,0,4,,,,,,,,,3,,60,92
80448,note_on,2,0,5,,,,,,,,,4,,84,92
80448,note_on,2,0,7,,,,,,,,,6,,60,92
80448,note_on,2,0,3,,,,,,,,,2,,60,92
80448,note_on,2,0,1,,,,,,,,,0,,72,92
80542,note_on,94,0,5,,,,,,,,,4,,84,0
80542,note_on,94,0,7,,,,,,,,,6,,60,0
80544,note_on,2,0,5,,,,,,,,,4,,79,92
80544,note_on,2,0,7,,,,,,,,,6,,55,92
80608,note_on,160,0,1,,,,,,,,,0,,72,0
80608,note_on,160,0,4,,,,,,,,,3,,60,0
80608,note_on,160,0,2,,,,,,,,,1,,72,0
80608,note_on,160,0,3,,,,,,,,,2,,60,0
80638,note_on,94,0,5,,,,,,,,,4,,79,0
80638,note_on,94,0,7,,,,,,,,,6,,55,0
80640,note_on,2,0,5,,,,,,,,,4,,79,92
80640,note_on,32,0,2,,,,,,,,,1,,67,92
80640,note_on,32,0,1,,,,,,,,,0,,79,92
80640,note_on,32,0,4,,,,,,,,,3,,55,92
80640,note_on,2,0,7,,,,,,,,,6,,55,92
80640,note_on,32,0,3,,,,,,,,,2,,67,92
80640,note_on,0,0,7,,,,,,,,,6,,67,92
80688,note_on,48,0,7,,,,,,,,,6,,55,0
80688,note_on,0,0,7,,,,,,,,,6,,67,0
80734,note_on,94,0,5,,,,,,,,,4,,79,0
80736,note_on,2,0,5,,,,,,,,,4,,78,92
80782,note_on,46,0,5,,,,,,,,,4,,78,0
80784,note_on,2,0,5,,,,,,,,,4,,79,92
80830,note_on,46,0,5,,,,,,,,,4,,79,0
80832,note_on,192,0,2,,,,,,,,,1,,67,0
80832,note_on,2,0,5,,,,,,,,,4,,76,92
80832,note_on,0,0,2,,,,,,,,,1,,64,92
80832,note_on,0,0,4,,,,,,,,,3,,52,92
80832,note_on,0,0,1,,,,,,,,,0,,76,92
80832,note_on,192,0,1,,,,,,,,,0,,79,0
80832,note_on,192,0,4,,,,,,,,,3,,55,0
80832,note_on,0,0,7,,,,,,,,,6,,64,92
80832,note_on,192,0,3,,,,,,,,,2,,67,0
80832,note_on,0,0,3,,,,,,,,,2,,64,92
80832,note_on,144,0,7,,,,,,,,,6,,52,92
80880,note_on,48,0,7,,,,,,,,,6,,52,0
80880,note_on,0,0,7,,,,,,,,,6,,64,0
80926,note_on,94,0,5,,,,,,,,,4,,76,0
80928,note_on,2,0,5,,,,,,,,,4,,75,92
80974,note_on,46,0,5,,,,,,,,,4,,75,0
80976,note_on,2,0,5,,,,,,,,,4,,76,92
80992,note_on,160,0,2,,,,,,,,,1,,64,0
80992,note_on,160,0,4,,,,,,,,,3,,52,0
80992,note_on,160,0,3,,,,,,,,,2,,64,0
80992,note_on,160,0,1,,,,,,,,,0,,76,0
81022,note_on,46,0,5,,,,,,,,,4,,76,0
81024,note_on,0,0,7,,,,,,,,,6,,60,92
81024,note_on,32,0,4,,,,,,,,,3,,48,92
81024,note_on,32,0,2,,,,,,,,,1,,60,92
81024,note_on,32,0,1,,,,,,,,,0,,72,92
81024,note_on,144,0,7,,,,,,,,,6,,48,92
81024,note_on,32,0,3,,,,,,,,,2,,60,92
81024,note_on,2,0,5,,,,,,,,,4,,72,92
81072,note_on,48,0,7,,,,,,,,,6,,48,0
81072,note_on,0,0,7,,,,,,,,,6,,60,0
81118,note_on,94,0,5,,,,,,,,,4,,72,0
81120,note_on,2,0,5,,,,,,,,,4,,71,92
81166,note_on,46,0,5,,,,,,,,,4,,71,0
81168,note_on,2,0,5,,,,,,,,,4,,72,92
81184,note_on,160,0,1,,,,,,,,,0,,72,0
81184,note_on,160,0,2,,,,,,,,,1,,60,0
81184,note_on,160,0,4,,,,,,,,,3,,48,0
81184,note_on,160,0,3,,,,,,,,,2,,60,0
81214,note_on,46,0,5,,,,,,,,,4,,72,0
81216,note_on,32,0,2,,,,,,,,,1,,67,45
81216,note_on,32,0,3,,,,,,,,,2,,55,45
81216,note_on,32,0,1,,,,,,,,,0,,67,45
81216,note_on,32,0,4,,,,,,,,,3,,55,45
81216,note_on,144,0,7,,,,,,,,,6,,43,92
81216,note_on,2,0,5,,,,,,,,,4,,67,92
81216,note_on,0,0,7,,,,,,,,,6,,55,92
81310,note_on,94,0,5,,,,,,,,,4,,67,0
81312,note_on,2,0,5,,,,,,,,,4,,67,45
81376,note_on,160,0,7,,,,,,,,,6,,43,0
81376,note_on,0,0,7,,,,,,,,,6,,55,0
81406,note_on,94,0,5,,,,,,,,,4,,67,0
81408,note_on,2,0,5,,,,,,,,,4,,79,45
81408,note_on,32,0,7,,,,,,,,,6,,64,45
81502,note_on,94,0,7,,,,,,,,,6,,64,0
81502,note_on,94,0,5,,,,,,,,,4,,79,0
81504,note_on,2,0,5,,,,,,,,,4,,77,45
81504,note_on,2,0,7,,,,,,,,,6,,62,45
81598,note_on,94,0,7,,,,,,,,,6,,62,0
81598,note_on,94,0,5,,,,,,,,,4,,77,0
81600,note_on,2,0,7,,,,,,,,,6,,61,45
81600,note_on,2,0,5,,,,,,,,,4,,76,45
81694,note_on,94,0,7,,,,,,,,,6,,61,0
81694,note_on,94,0,5,,,,,,,,,4,,76,0
81696,note_on,2,0,7,,,,,,,,,6,,58,45
81696,note_on,2,0,5,,,,,,,,,4,,74,45
81790,note_on,94,0,7,,,,,,,,,6,,58,0
81790,note_on,94,0,5,,,,,,,,,4,,74,0
81792,note_on,0,0,2,,,,,,,,,1,,64,45
81792,note_on,0,0,1,,,,,,,,,0,,79,45
81792,note_on,0,0,3,,,,,,,,,2,,61,45
81792,note_on,576,0,3,,,,,,,,,2,,55,0
81792,note_on,0,0,4,,,,,,,,,3,,57,45
81792,note_on,576,0,4,,,,,,,,,3,,55,0
81792,note_on,576,0,2,,,,,,,,,1,,67,0
81792,note_on,576,0,1,,,,,,,,,0,,67,0
81792,note_on,0,0,7,,,,,,,,,6,,57,45
81792,note_on,2,0,7,,,,,,,,,6,,45,45
81792,note_on,2,0,5,,,,,,,,,4,,73,45
81886,note_on,94,0,7,,,,,,,,,6,,45,0
81886,note_on,0,0,7,,,,,,,,,6,,57,0
81886,note_on,94,0,5,,,,,,,,,4,,73,0
81888,note_on,2,0,7,,,,,,,,,6,,58,45
81888,note_on,0,0,5,,,,,,,,,4,,81,45
81888,note_on,2,0,5,,,,,,,,,4,,74,45
81920,note_on,0,0,5,,,,,,,,,4,,81,0
81920,note_on,32,0,5,,,,,,,,,4,,74,0
81982,note_on,94,0,7,,,,,,,,,6,,58,0
81984,note_on,64,0,5,,,,,,,,,4,,73,45
81984,note_on,0,0,5,,,,,,,,,4,,81,45
81984,note_on,2,0,7,,,,,,,,,6,,57,45
82016,note_on,32,0,5,,,,,,,,,4,,73,0
82016,note_on,0,0,5,,,,,,,,,4,,81,0
82078,note_on,94,0,7,,,,,,,,,6,,57,0
82080,note_on,64,0,5,,,,,,,,,4,,70,45
82080,note_on,2,0,7,,,,,,,,,6,,55,45
82080,note_on,0,0,5,,,,,,,,,4,,81,45
82112,note_on,0,0,5,,,,,,,,,4,,81,0
82112,note_on,32,0,5,,,,,,,,,4,,70,0
82174,note_on,94,0,7,,,,,,,,,6,,55,0
82176,note_on,2,0,7,,,,,,,,,6,,53,45
82176,note_on,6768,0,6,,,,,,,,,5,,69,45
82176,note_on,64,0,5,,,,,,,,,4,,81,45
82270,note_on,94,0,7,,,,,,,,,6,,53,0
82270,note_on,94,0,6,,,,,,,,,5,,69,0
82272,note_on,2,0,7,,,,,,,,,6,,52,45
82272,note_on,2,0,6,,,,,,,,,5,,79,45
82320,note_on,144,0,5,,,,,,,,,4,,81,0
82320,note_on,0,0,5,,,,,,,,,4,,82,45
82344,note_on,24,0,5,,,,,,,,,4,,82,0
82344,note_on,0,0,5,,,,,,,,,4,,85,45
82366,note_on,94,0,7,,,,,,,,,6,,52,0
82366,note_on,94,0,6,,,,,,,,,5,,79,0
82368,note_on,24,0,5,,,,,,,,,4,,85,0
82368,note_on,0,0,5,,,,,,,,,4,,78,45
82368,note_on,0,0,5,,,,,,,,,4,,86,45
82368,note_on,576,0,2,,,,,,,,,1,,64,0
82368,note_on,576,0,1,,,,,,,,,0,,79,0
82368,note_on,0,0,2,,,,,,,,,1,,69,45
82368,note_on,576,0,3,,,,,,,,,2,,61,0
82368,note_on,0,0,4,,,,,,,,,3,,50,45
82368,note_on,2,0,7,,,,,,,,,6,,38,45
82368,note_on,0,0,7,,,,,,,,,6,,50,45
82368,note_on,576,0,4,,,,,,,,,3,,57,0
82368,note_on,0,0,1,,,,,,,,,0,,78,45
82368,note_on,0,0,3,,,,,,,,,2,,60,45
82462,note_on,0,0,5,,,,,,,,,4,,86,0
82462,note_on,94,0,5,,,,,,,,,4,,78,0
82462,note_on,0,0,7,,,,,,,,,6,,50,0
82462,note_on,94,0,7,,,,,,,,,6,,38,0
82464,note_on,2,0,5,,,,,,,,,4,,81,45
82464,note_on,2,0,7,,,,,,,,,6,,66,45
82558,note_on,94,0,7,,,,,,,,,6,,66,0
82558,note_on,94,0,5,,,,,,,,,4,,81,0
82560,note_on,2,0,5,,,,,,,,,4,,78,45
82560,note_on,2,0,7,,,,,,,,,6,,62,45
82654,note_on,94,0,5,,,,,,,,,4,,78,0
82654,note_on,94,0,7,,,,,,,,,6,,62,0
82656,note_on,2,0,5,,,,,,,,,4,,75,45
82656,note_on,2,0,7,,,,,,,,,6,,60,45
82750,note_on,94,0,5,,,,,,,,,4,,75,0
82750,note_on,94,0,7,,,,,,,,,6,,60,0
82752,note_on,2,0,5,,,,,,,,,4,,74,45
82752,note_on,2,0,7,,,,,,,,,6,,59,45
82846,note_on,94,0,5,,,,,,,,,4,,74,0
82846,note_on,94,0,7,,,,,,,,,6,,59,0
82848,note_on,2,0,7,,,,,,,,,6,,57,45
82848,note_on,2,0,5,,,,,,,,,4,,72,45
82942,note_on,94,0,5,,,,,,,,,4,,72,0
82942,note_on,94,0,7,,,,,,,,,6,,57,0
82944,note_on,2,0,7,,,,,,,,,6,,43,45
82944,note_on,576,0,4,,,,,,,,,3,,50,0
82944,note_on,0,0,2,,,,,,,,,1,,62,45
82944,note_on,0,0,1,,,,,,,,,0,,77,45
82944,note_on,576,0,1,,,,,,,,,0,,78,0
82944,note_on,0,0,3,,,,,,,,,2,,59,45
82944,note_on,576,0,3,,,,,,,,,2,,60,0
82944,note_on,0,0,7,,,,,,,,,6,,55,45
82944,note_on,0,0,4,,,,,,,,,3,,55,45
82944,note_on,576,0,2,,,,,,,,,1,,69,0
82944,note_on,2,0,5,,,,,,,,,4,,71,45
83038,note_on,0,0,7,,,,,,,,,6,,55,0
83038,note_on,94,0,7,,,,,,,,,6,,43,0
83038,note_on,94,0,5,,,,,,,,,4,,71,0
83040,note_on,2,0,5,,,,,,,,,4,,72,45
83040,note_on,0,0,5,,,,,,,,,4,,79,45
83040,note_on,2,0,7,,,,,,,,,6,,57,45
83072,note_on,32,0,5,,,,,,,,,4,,72,0
83072,note_on,0,0,5,,,,,,,,,4,,79,0
83134,note_on,94,0,7,,,,,,,,,6,,57,0
83136,note_on,0,0,5,,,,,,,,,4,,79,45
83136,note_on,2,0,7,,,,,,,,,6,,55,45
83136,note_on,64,0,5,,,,,,,,,4,,71,45
83168,note_on,32,0,5,,,,,,,,,4,,71,0
83168,note_on,0,0,5,,,,,,,,,4,,79,0
83230,note_on,94,0,7,,,,,,,,,6,,55,0
83232,note_on,64,0,5,,,,,,,,,4,,69,45
83232,note_on,2,0,7,,,,,,,,,6,,53,45
83232,note_on,0,0,5,,,,,,,,,4,,79,45
83264,note_on,32,0,5,,,,,,,,,4,,69,0
83264,note_on,0,0,5,,,,,,,,,4,,79,0
83326,note_on,94,0,7,,,,,,,,,6,,53,0
83328,note_on,2,0,7,,,,,,,,,6,,52,45
83328,note_on,962,0,6,,,,,,,,,5,,67,45
83328,note_on,64,0,5,,,,,,,,,4,,79,45
83422,note_on,94,0,7,,,,,,,,,6,,52,0
83422,note_on,94,0,6,,,,,,,,,5,,67,0
83424,note_on,2,0,7,,,,,,,,,6,,50,45
83424,note_on,2,0,6,,,,,,,,,5,,77,45
83472,note_on,144,0,5,,,,,,,,,4,,79,0
83472,note_on,0,0,5,,,,,,,,,4,,81,45
83496,note_on,24,0,5,,,,,,,,,4,,81,0
83496,note_on,0,0,5,,,,,,,,,4,,83,45
83518,note_on,94,0,6,,,,,,,,,5,,77,0
83518,note_on,94,0,7,,,,,,,,,6,,50,0
83520,note_on,2,0,6,,,,,,,,,5,,76,45
83520,note_on,0,0,7,,,,,,,,,6,,48,45
83520,note_on,576,0,4,,,,,,,,,3,,55,0
83520,note_on,0,0,4,,,,,,,,,3,,48,45
83520,note_on,576,0,1,,,,,,,,,0,,77,0
83520,note_on,0,0,1,,,,,,,,,0,,76,45
83520,note_on,576,0,2,,,,,,,,,1,,62,0
83520,note_on,24,0,5,,,,,,,,,4,,83,0
83520,note_on,0,0,5,,,,,,,,,4,,84,45
83520,note_on,0,0,3,,,,,,,,,2,,60,45
83520,note_on,576,0,3,,,,,,,,,2,,59,0
83520,note_on,0,0,2,,,,,,,,,1,,67,45
83520,note_on,2,0,7,,,,,,,,,6,,36,45
83614,note_on,94,0,6,,,,,,,,,5,,76,0
83614,note_on,0,0,7,,,,,,,,,6,,48,0
83614,note_on,94,0,7,,,,,,,,,6,,36,0
83616,note_on,2,0,6,,,,,,,,,5,,79,45
83616,note_on,2,0,7,,,,,,,,,6,,64,45
83680,note_on,160,0,5,,,,,,,,,4,,84,0
83710,note_on,94,0,6,,,,,,,,,5,,79,0
83710,note_on,94,0,7,,,,,,,,,6,,64,0
83712,note_on,2,0,6,,,,,,,,,5,,76,45
83712,note_on,2,0,7,,,,,,,,,6,,60,45
83806,note_on,94,0,7,,,,,,,,,6,,60,0
83806,note_on,94,0,6,,,,,,,,,5,,76,0
83808,note_on,2,0,7,,,,,,,,,6,,59,45
83808,note_on,2,0,6,,,,,,,,,5,,74,45
83902,note_on,94,0,7,,,,,,,,,6,,59,0
83902,note_on,94,0,6,,,,,,,,,5,,74,0
83904,note_on,2,0,6,,,,,,,,,5,,72,45
83904,note_on,2,0,7,,,,,,,,,6,,57,45
83998,note_on,94,0,7,,,,,,,,,6,,57,0
83998,note_on,94,0,6,,,,,,,,,5,,72,0
84000,note_on,2,0,7,,,,,,,,,6,,55,45
84000,note_on,2,0,6,,,,,,,,,5,,71,45
84094,note_on,94,0,7,,,,,,,,,6,,55,0
84094,note_on,94,0,6,,,,,,,,,5,,71,0
84096,note_on,0,0,2,,,,,,,,,1,,60,45
84096,note_on,576,0,3,,,,,,,,,2,,60,0
84096,note_on,2,0,6,,,,,,,,,5,,69,45
84096,note_on,0,0,4,,,,,,,,,3,,54,45
84096,note_on,2,0,7,,,,,,,,,6,,54,45
84096,note_on,0,0,3,,,,,,,,,2,,57,45
84096,note_on,576,0,1,,,,,,,,,0,,76,0
84096,note_on,576,0,2,,,,,,,,,1,,67,0
84096,note_on,0,0,1,,,,,,,,,0,,75,45
84096,note_on,576,0,4,,,,,,,,,3,,48,0
84128,note_on,32,0,6,,,,,,,,,5,,69,0
84190,note_on,94,0,7,,,,,,,,,6,,54,0
84192,note_on,64,0,6,,,,,,,,,5,,72,45
84192,note_on,512,0,5,,,,,,,,,4,,81,45
84192,note_on,2,0,7,,,,,,,,,6,,57,45
84224,note_on,32,0,5,,,,,,,,,4,,81,0
84224,note_on,32,0,6,,,,,,,,,5,,72,0
84286,note_on,94,0,7,,,,,,,,,6,,57,0
84288,note_on,64,0,6,,,,,,,,,5,,75,45
84288,note_on,64,0,5,,,,,,,,,4,,81,45
84288,note_on,2,0,7,,,,,,,,,6,,60,45
84320,note_on,32,0,5,,,,,,,,,4,,81,0
84320,note_on,32,0,6,,,,,,,,,5,,75,0
84382,note_on,94,0,7,,,,,,,,,6,,60,0
84384,note_on,2,0,7,,,,,,,,,6,,57,45
84384,note_on,64,0,5,,,,,,,,,4,,81,45
84384,note_on,64,0,6,,,,,,,,,5,,72,45
84416,note_on,32,0,5,,,,,,,,,4,,81,0
84416,note_on,32,0,6,,,,,,,,,5,,72,0
84478,note_on,94,0,7,,,,,,,,,6,,57,0
84480,note_on,2,0,7,,,,,,,,,6,,54,45
84480,note_on,64,0,5,,,,,,,,,4,,81,45
84480,note_on,64,0,6,,,,,,,,,5,,75,45
84574,note_on,94,0,7,,,,,,,,,6,,54,0
84574,note_on,94,0,6,,,,,,,,,5,,75,0
84576,note_on,2,0,7,,,,,,,,,6,,57,45
84576,note_on,2,0,6,,,,,,,,,5,,81,45
84624,note_on,144,0,5,,,,,,,,,4,,81,0
84624,note_on,0,0,5,,,,,,,,,4,,83,45
84648,note_on,24,0,5,,,,,,,,,4,,83,0
84648,note_on,0,0,5,,,,,,,,,4,,84,45
84670,note_on,94,0,6,,,,,,,,,5,,81,0
84670,note_on,94,0,7,,,,,,,,,6,,57,0
84672,note_on,0,0,2,,,,,,,,,1,,68,45
84672,note_on,0,0,5,,,,,,,,,4,,79,45
84672,note_on,576,0,3,,,,,,,,,2,,57,0
84672,note_on,0,0,3,,,,,,,,,2,,59,45
84672,note_on,576,0,4,,,,,,,,,3,,54,0
84672,note_on,0,0,4,,,,,,,,,3,,53,45
84672,note_on,2,0,7,,,,,,,,,6,,53,45
84672,note_on,24,0,5,,,,,,,,,4,,84,0
84672,note_on,0,0,5,,,,,,,,,4,,86,45
84672,note_on,576,0,2,,,,,,,,,1,,60,0
84672,note_on,2,0,6,,,,,,,,,5,,53,45
84672,note_on,576,0,1,,,,,,,,,0,,75,0
84672,note_on,0,0,1,,,,,,,,,0,,74,45
84766,note_on,94,0,7,,,,,,,,,6,,53,0
84768,note_on,2,0,7,,,,,,,,,6,,59,45
84832,note_on,160,0,2,,,,,,,,,1,,68,0
84832,note_on,160,0,5,,,,,,,,,4,,79,0
84832,note_on,0,0,5,,,,,,,,,4,,86,0
84862,note_on,94,0,7,,,,,,,,,6,,59,0
84864,note_on,2,0,7,,,,,,,,,6,,62,45
84864,note_on,32,0,2,,,,,,,,,1,,67,45
84864,note_on,192,0,6,,,,,,,,,5,,71,45
84864,note_on,32,0,5,,,,,,,,,4,,79,45
84958,note_on,94,0,7,,,,,,,,,6,,62,0
84958,note_on,94,0,6,,,,,,,,,5,,71,0
84960,note_on,2,0,6,,,,,,,,,5,,74,45
84960,note_on,2,0,7,,,,,,,,,6,,53,45
85008,note_on,144,0,5,,,,,,,,,4,,79,0
85008,note_on,48,0,6,,,,,,,,,5,,53,0
85008,note_on,336,0,3,,,,,,,,,2,,59,0
85008,note_on,336,0,4,,,,,,,,,3,,53,0
85008,note_on,0,0,5,,,,,,,,,4,,81,45
85008,note_on,336,0,1,,,,,,,,,0,,74,0
85032,note_on,24,0,5,,,,,,,,,4,,81,0
85032,note_on,0,0,5,,,,,,,,,4,,83,45
85054,note_on,94,0,7,,,,,,,,,6,,53,0
85054,note_on,46,0,6,,,,,,,,,5,,74,0
85056,note_on,48,0,1,,,,,,,,,0,,79,45
85056,note_on,24,0,5,,,,,,,,,4,,83,0
85056,note_on,0,0,5,,,,,,,,,4,,84,45
85056,note_on,48,0,3,,,,,,,,,2,,60,45
85056,note_on,0,0,6,,,,,,,,,5,,76,45
85056,note_on,48,0,4,,,,,,,,,3,,52,45
85056,note_on,2,0,7,,,,,,,,,6,,52,45
85056,note_on,2,0,6,,,,,,,,,5,,52,45
85150,note_on,94,0,6,,,,,,,,,5,,76,0
85150,note_on,94,0,5,,,,,,,,,4,,84,0
85150,note_on,94,0,7,,,,,,,,,6,,52,0
85152,note_on,2,0,5,,,,,,,,,4,,79,45
85152,note_on,2,0,6,,,,,,,,,5,,76,45
85152,note_on,2,0,7,,,,,,,,,6,,60,45
85200,note_on,336,0,2,,,,,,,,,1,,67,0
85216,note_on,160,0,1,,,,,,,,,0,,79,0
85216,note_on,160,0,3,,,,,,,,,2,,60,0
85216,note_on,160,0,4,,,,,,,,,3,,52,0
85216,note_on,64,0,6,,,,,,,,,5,,52,0
85246,note_on,94,0,5,,,,,,,,,4,,79,0
85246,note_on,94,0,7,,,,,,,,,6,,60,0
85246,note_on,30,0,6,,,,,,,,,5,,76,0
85248,note_on,48,0,2,,,,,,,,,1,,69,45
85248,note_on,32,0,3,,,,,,,,,2,,57,45
85248,note_on,0,0,5,,,,,,,,,4,,81,45
85248,note_on,32,0,4,,,,,,,,,3,,53,45
85248,note_on,2,0,7,,,,,,,,,6,,53,45
85248,note_on,32,0,1,,,,,,,,,0,,77,45
85248,note_on,2,0,5,,,,,,,,,4,,69,45
85280,note_on,32,0,5,,,,,,,,,4,,69,0
85280,note_on,0,0,5,,,,,,,,,4,,81,0
85296,note_on,48,0,7,,,,,,,,,6,,53,0
85344,note_on,64,0,5,,,,,,,,,4,,74,45
85344,note_on,0,0,5,,,,,,,,,4,,77,45
85376,note_on,32,0,5,,,,,,,,,4,,74,0
85376,note_on,0,0,5,,,,,,,,,4,,77,0
85408,note_on,160,0,4,,,,,,,,,3,,53,0
85408,note_on,160,0,3,,,,,,,,,2,,57,0
85440,note_on,64,0,5,,,,,,,,,4,,72,45
85440,note_on,144,0,7,,,,,,,,,6,,55,45
85440,note_on,0,0,5,,,,,,,,,4,,76,45
85440,note_on,0,0,1,,,,,,,,,0,,76,45
85440,note_on,192,0,1,,,,,,,,,0,,77,0
85440,note_on,32,0,4,,,,,,,,,3,,55,45
85440,note_on,32,0,3,,,,,,,,,2,,60,45
85440,note_on,0,0,2,,,,,,,,,1,,67,45
